inputs,context,topic,org_label,set-0,string_label,label,id
"(""All movie theaters aren't there impressing libraries."",)",,,1,dev,1,0,624
"(""There aren't all movie theaters impressing libraries."",)",,,0,dev,0,1,625
"(""Most stairs weren't there appearing."",)",,,1,dev,1,0,640
"(""There weren't most stairs appearing."",)",,,0,dev,0,1,641
"('All peppers are there existing.',)",,,1,dev,1,0,642
"('There are all peppers existing.',)",,,0,dev,0,1,643
"('All reports about the Borgias are there aggravating some organizations.',)",,,1,dev,1,0,658
"('There are all reports about the Borgias aggravating some organizations.',)",,,0,dev,0,1,659
"(""All slopes weren't there distracting Sonia."",)",,,1,dev,1,0,664
"(""There weren't all slopes distracting Sonia."",)",,,0,dev,0,1,665
"(""Every grandfather of Jeffrey isn't there hurting Ruth."",)",,,1,dev,1,0,696
"(""There isn't every grandfather of Jeffrey hurting Ruth."",)",,,0,dev,0,1,697
"(""Each senator was there obligating Diana's partners to argue."",)",,,1,dev,1,0,706
"(""There was each senator obligating Diana's partners to argue."",)",,,0,dev,0,1,707
"('All schools were there praising Peter.',)",,,1,dev,1,0,730
"('There were all schools praising Peter.',)",,,0,dev,0,1,731
"(""Every father of Walter wasn't there littering."",)",,,1,dev,1,0,764
"(""There wasn't every father of Walter littering."",)",,,0,dev,0,1,765
"('Every pedestrian is there obligating some cashier to examine that newspaper article.',)",,,1,dev,1,0,784
"('There is every pedestrian obligating some cashier to examine that newspaper article.',)",,,0,dev,0,1,785
"(""Each mushroom wasn't there embarrassing the dancers."",)",,,1,dev,1,0,818
"(""There wasn't each mushroom embarrassing the dancers."",)",,,0,dev,0,1,819
"('All documentaries about the Great Lakes are there scaring Allison.',)",,,1,dev,1,0,826
"('There are all documentaries about the Great Lakes scaring Allison.',)",,,0,dev,0,1,827
"('Every play about Winston Churchill is there stunning this boy.',)",,,1,dev,1,0,834
"('There is every play about Winston Churchill stunning this boy.',)",,,0,dev,0,1,835
"(""Every library isn't there failing to break every vase."",)",,,1,dev,1,0,846
"(""There isn't every library failing to break every vase."",)",,,0,dev,0,1,847
"('Each car is there accelerating.',)",,,1,dev,1,0,848
"('There is each car accelerating.',)",,,0,dev,0,1,849
"(""Each lady isn't there helping Danielle."",)",,,1,dev,1,0,856
"(""There isn't each lady helping Danielle."",)",,,0,dev,0,1,857
"('All movie theaters were there distracting Becky.',)",,,1,dev,1,0,874
"('There were all movie theaters distracting Becky.',)",,,0,dev,0,1,875
"('All granddaughters of Christine were there forgetting who bother those ladies.',)",,,1,dev,1,0,896
"('There were all granddaughters of Christine forgetting who bother those ladies.',)",,,0,dev,0,1,897
"(""Most patients are there motivating Jerry's cousins to kiss Kimberley."",)",,,1,dev,1,0,910
"(""There are most patients motivating Jerry's cousins to kiss Kimberley."",)",,,0,dev,0,1,911
"(""All prints of a lot of boys aren't there embarrassing this woman."",)",,,1,dev,1,0,916
"(""There aren't all prints of a lot of boys embarrassing this woman."",)",,,0,dev,0,1,917
"(""Most newspaper articles weren't there stunning Allison."",)",,,1,dev,1,0,932
"(""There weren't most newspaper articles stunning Allison."",)",,,0,dev,0,1,933
"(""Each actress wasn't there arguing about Jerry."",)",,,1,dev,1,0,950
"(""There wasn't each actress arguing about Jerry."",)",,,0,dev,0,1,951
"(""All pictures of Candice weren't there boring Benjamin."",)",,,1,dev,1,0,964
"(""There weren't all pictures of Candice boring Benjamin."",)",,,0,dev,0,1,965
"(""Every movie wasn't there worrying these girls."",)",,,1,dev,1,0,1030
"(""There wasn't every movie worrying these girls."",)",,,0,dev,0,1,1031
"(""Every newspaper article isn't there impressing all hospitals."",)",,,1,dev,1,0,1042
"(""There isn't every newspaper article impressing all hospitals."",)",,,0,dev,0,1,1043
"(""All art galleries aren't there alarming Martin."",)",,,1,dev,1,0,1046
"(""There aren't all art galleries alarming Martin."",)",,,0,dev,0,1,1047
"('All glasses are there dropping.',)",,,1,dev,1,0,1084
"('There are all glasses dropping.',)",,,0,dev,0,1,1085
"(""Every actor wasn't there arriving at every grocery store."",)",,,1,dev,1,0,1108
"(""There wasn't every actor arriving at every grocery store."",)",,,0,dev,0,1,1109
"('Each face was there appearing.',)",,,1,dev,1,0,1174
"('There was each face appearing.',)",,,0,dev,0,1,1175
"(""All girls aren't there regretting Julie falls."",)",,,1,dev,1,0,1180
"(""There aren't all girls regretting Julie falls."",)",,,0,dev,0,1,1181
"('All universities were there listening to Travis.',)",,,1,dev,1,0,1186
"('There were all universities listening to Travis.',)",,,0,dev,0,1,1187
"(""Most mothers of Samuel aren't there learning."",)",,,1,dev,1,0,1188
"(""There aren't most mothers of Samuel learning."",)",,,0,dev,0,1,1189
"(""Each boy isn't there failing to irritate Robert."",)",,,1,dev,1,0,1200
"(""There isn't each boy failing to irritate Robert."",)",,,0,dev,0,1,1201
"(""Most plays aren't there boring Martha."",)",,,1,dev,1,0,1218
"(""There aren't most plays boring Martha."",)",,,0,dev,0,1,1219
"(""Most carriages weren't there impressing Patricia."",)",,,1,dev,1,0,1226
"(""There weren't most carriages impressing Patricia."",)",,,0,dev,0,1,1227
"('Most restaurants were there upsetting Theresa.',)",,,1,dev,1,0,1230
"('There were most restaurants upsetting Theresa.',)",,,0,dev,0,1,1231
"(""Each skateboard isn't there vanishing."",)",,,1,dev,1,0,1236
"(""There isn't each skateboard vanishing."",)",,,0,dev,0,1,1237
"(""Each drawing of these forks wasn't there embarrassing Marie."",)",,,1,dev,1,0,1246
"(""There wasn't each drawing of these forks embarrassing Marie."",)",,,0,dev,0,1,1247
"(""All lights aren't there stunning James."",)",,,1,dev,1,0,1274
"(""There aren't all lights stunning James."",)",,,0,dev,0,1,1275
"(""Every screen isn't there wasting away."",)",,,1,dev,1,0,1294
"(""There isn't every screen wasting away."",)",,,0,dev,0,1,1295
"(""All cakes weren't there appearing."",)",,,1,dev,1,0,1310
"(""There weren't all cakes appearing."",)",,,0,dev,0,1,1311
"('All movies are there irritating Alicia.',)",,,1,dev,1,0,1354
"('There are all movies irritating Alicia.',)",,,0,dev,0,1,1355
"('All drawings were there distracting Brett.',)",,,1,dev,1,0,1378
"('There were all drawings distracting Brett.',)",,,0,dev,0,1,1379
"('Each popsicle is there falling.',)",,,1,dev,1,0,1422
"('There is each popsicle falling.',)",,,0,dev,0,1,1423
"(""All reports about Galileo weren't there hurting Catherine."",)",,,1,dev,1,0,1436
"(""There weren't all reports about Galileo hurting Catherine."",)",,,0,dev,0,1,1437
"(""All cars aren't there impressing David."",)",,,1,dev,1,0,1448
"(""There aren't all cars impressing David."",)",,,0,dev,0,1,1449
"(""All doors weren't there aggravating Kendra."",)",,,1,dev,1,0,1482
"(""There weren't all doors aggravating Kendra."",)",,,0,dev,0,1,1483
"(""All windows aren't there vanishing."",)",,,1,dev,1,0,1500
"(""There aren't all windows vanishing."",)",,,0,dev,0,1,1501
"('Every grocery store was there wasting away.',)",,,1,dev,1,0,1518
"('There was every grocery store wasting away.',)",,,0,dev,0,1,1519
"('Every photograph of Erin is there confusing Michelle.',)",,,1,dev,1,0,1532
"('There is every photograph of Erin confusing Michelle.',)",,,0,dev,0,1,1533
"('Most books were there irritating all girls.',)",,,1,dev,1,0,1560
"('There were most books irritating all girls.',)",,,0,dev,0,1,1561
"('Every shoe is there appearing.',)",,,1,dev,1,0,1572
"('There is every shoe appearing.',)",,,0,dev,0,1,1573
"('Every gate is there hurting Eric.',)",,,1,dev,1,0,1628
"('There is every gate hurting Eric.',)",,,0,dev,0,1,1629
"('Every sister of Lawrence was there considering Christopher to go to every hill.',)",,,1,dev,1,0,1656
"('There was every sister of Lawrence considering Christopher to go to every hill.',)",,,0,dev,0,1,1657
"('Every picture of Heidi was there distracting Catherine.',)",,,1,dev,1,0,1678
"('There was every picture of Heidi distracting Catherine.',)",,,0,dev,0,1,1679
"(""Every essay about Winston Churchill wasn't there annoying Larry."",)",,,1,dev,1,0,1684
"(""There wasn't every essay about Winston Churchill annoying Larry."",)",,,0,dev,0,1,1685
"(""Most cups aren't there upsetting Phillip."",)",,,1,dev,1,0,1728
"(""There aren't most cups upsetting Phillip."",)",,,0,dev,0,1,1729
"(""All books about the Balkans aren't there astounding Angela."",)",,,1,dev,1,0,1730
"(""There aren't all books about the Balkans astounding Angela."",)",,,0,dev,0,1,1731
"('Each movie about the Impressionists is there bothering Cheryl.',)",,,1,dev,1,0,1732
"('There is each movie about the Impressionists bothering Cheryl.',)",,,0,dev,0,1,1733
"(""Every painting of Stephen wasn't there stunning that guy."",)",,,1,dev,1,0,1748
"(""There wasn't every painting of Stephen stunning that guy."",)",,,0,dev,0,1,1749
"('Each shirt was there boring Linda.',)",,,1,dev,1,0,1764
"('There was each shirt boring Linda.',)",,,0,dev,0,1,1765
"('Every niece of Beth is there looking like some drawings.',)",,,1,dev,1,0,1786
"('There is every niece of Beth looking like some drawings.',)",,,0,dev,0,1,1787
"(""Every hospital wasn't there protesting."",)",,,1,dev,1,0,1800
"(""There wasn't every hospital protesting."",)",,,0,dev,0,1,1801
"(""Every father of Anne wasn't there thinking about who discovers who is scratching."",)",,,1,dev,1,0,1818
"(""There wasn't every father of Anne thinking about who discovers who is scratching."",)",,,0,dev,0,1,1819
"('Every mountain was there confusing Tamara.',)",,,1,dev,1,0,1826
"('There was every mountain confusing Tamara.',)",,,0,dev,0,1,1827
"(""Each cucumber wasn't there confusing Monica."",)",,,1,dev,1,0,1832
"(""There wasn't each cucumber confusing Monica."",)",,,0,dev,0,1,1833
"('Every print was there stunning Danielle.',)",,,1,dev,1,0,1896
"('There was every print stunning Danielle.',)",,,0,dev,0,1,1897
"('Every child was there revealing who sells most skirts.',)",,,1,dev,1,0,1966
"('There was every child revealing who sells most skirts.',)",,,0,dev,0,1,1967
"('Most lights were there darkening.',)",,,1,dev,1,0,1972
"('There were most lights darkening.',)",,,0,dev,0,1,1973
"(""Most steps aren't there worrying all universities."",)",,,1,dev,1,0,1974
"(""There aren't most steps worrying all universities."",)",,,0,dev,0,1,1975
"('Most pictures were there looking like those photographs.',)",,,1,dev,1,0,1990
"('There were most pictures looking like those photographs.',)",,,0,dev,0,1,1991
"(""Most actors aren't there wearing this shoe."",)",,,1,dev,1,0,1998
"(""There aren't most actors wearing this shoe."",)",,,0,dev,0,1,1999
"(""All convertibles weren't there existing."",)",,,1,test,1,0,0
"(""There weren't all convertibles existing."",)",,,0,test,0,1,1
"('Each government was there hurting Rhonda.',)",,,1,test,1,0,8
"('There was each government hurting Rhonda.',)",,,0,test,0,1,9
"(""Every student wasn't there leaving Andrew."",)",,,1,test,1,0,12
"(""There wasn't every student leaving Andrew."",)",,,0,test,0,1,13
"('Each art gallery was there irritating a lot of committees.',)",,,1,test,1,0,20
"('There was each art gallery irritating a lot of committees.',)",,,0,test,0,1,21
"(""All students weren't there noticing some box."",)",,,1,test,1,0,22
"(""There weren't all students noticing some box."",)",,,0,test,0,1,23
"(""Each mother of a teenager isn't there asking Mark to scratch."",)",,,1,test,1,0,24
"(""There isn't each mother of a teenager asking Mark to scratch."",)",,,0,test,0,1,25
"('Each horse is there upsetting a lot of teachers.',)",,,1,test,1,0,30
"('There is each horse upsetting a lot of teachers.',)",,,0,test,0,1,31
"('Every plate is there embarrassing Richard.',)",,,1,test,1,0,34
"('There is every plate embarrassing Richard.',)",,,0,test,0,1,35
"('Most organizations are there compelling Claire to stretch.',)",,,1,test,1,0,56
"('There are most organizations compelling Claire to stretch.',)",,,0,test,0,1,57
"(""Every fork wasn't there appearing."",)",,,1,test,1,0,58
"(""There wasn't every fork appearing."",)",,,0,test,0,1,59
"(""Each drawing of Cheryl isn't there existing."",)",,,1,test,1,0,70
"(""There isn't each drawing of Cheryl existing."",)",,,0,test,0,1,71
"('Most dishes are there wasting away.',)",,,1,test,1,0,76
"('There are most dishes wasting away.',)",,,0,test,0,1,77
"('Every commentary about the Impressionists is there disgusting an actor.',)",,,1,test,1,0,110
"('There is every commentary about the Impressionists disgusting an actor.',)",,,0,test,0,1,111
"(""Every pepper isn't there scorching."",)",,,1,test,1,0,130
"(""There isn't every pepper scorching."",)",,,0,test,0,1,131
"('Each cart is there appearing.',)",,,1,test,1,0,134
"('There is each cart appearing.',)",,,0,test,0,1,135
"(""All bananas weren't there burning."",)",,,1,test,1,0,148
"(""There weren't all bananas burning."",)",,,0,test,0,1,149
"('Every guest was there visiting Ann.',)",,,1,test,1,0,150
"('There was every guest visiting Ann.',)",,,0,test,0,1,151
"('All icicles were there confusing this man.',)",,,1,test,1,0,176
"('There were all icicles confusing this man.',)",,,0,test,0,1,177
"('Most patients were there pressuring Ella to break a lot of dishes.',)",,,1,test,1,0,180
"('There were most patients pressuring Ella to break a lot of dishes.',)",,,0,test,0,1,181
"(""Most guys aren't there escaping."",)",,,1,test,1,0,188
"(""There aren't most guys escaping."",)",,,0,test,0,1,189
"('Each lake was there boring Marla.',)",,,1,test,1,0,200
"('There was each lake boring Marla.',)",,,0,test,0,1,201
"(""Each cake wasn't there vanishing."",)",,,1,test,1,0,204
"(""There wasn't each cake vanishing."",)",,,0,test,0,1,205
"('All icicles are there freezing.',)",,,1,test,1,0,208
"('There are all icicles freezing.',)",,,0,test,0,1,209
"('All windows are there opening.',)",,,1,test,1,0,210
"('There are all windows opening.',)",,,0,test,0,1,211
"('Each son of Heather is there kissing Carla.',)",,,1,test,1,0,218
"('There is each son of Heather kissing Carla.',)",,,0,test,0,1,219
"('Each light was there stunning Jason.',)",,,1,test,1,0,222
"('There was each light stunning Jason.',)",,,0,test,0,1,223
"(""Every light wasn't there worrying Peter."",)",,,1,test,1,0,224
"(""There wasn't every light worrying Peter."",)",,,0,test,0,1,225
"(""All photographs of some screen aren't there looking like most cars."",)",,,1,test,1,0,228
"(""There aren't all photographs of some screen looking like most cars."",)",,,0,test,0,1,229
"('Most mirrors are there hurting Alexander.',)",,,1,test,1,0,236
"('There are most mirrors hurting Alexander.',)",,,0,test,0,1,237
"('Most customers are there swallowing.',)",,,1,test,1,0,238
"('There are most customers swallowing.',)",,,0,test,0,1,239
"(""Most coats aren't there drying."",)",,,1,test,1,0,258
"(""There aren't most coats drying."",)",,,0,test,0,1,259
"(""Each pie isn't there upsetting Elaine."",)",,,1,test,1,0,278
"(""There isn't each pie upsetting Elaine."",)",,,0,test,0,1,279
"('All photographs of Theresa are there astounding Spain.',)",,,1,test,1,0,280
"('There are all photographs of Theresa astounding Spain.',)",,,0,test,0,1,281
"(""All scarves weren't there warping."",)",,,1,test,1,0,328
"(""There weren't all scarves warping."",)",,,0,test,0,1,329
"('Every girl is there cooking.',)",,,1,test,1,0,330
"('There is every girl cooking.',)",,,0,test,0,1,331
"('Every photograph of some candles was there scaring Benjamin.',)",,,1,test,1,0,332
"('There was every photograph of some candles scaring Benjamin.',)",,,0,test,0,1,333
"(""Most banks weren't there continuing to bore Travis."",)",,,1,test,1,0,350
"(""There weren't most banks continuing to bore Travis."",)",,,0,test,0,1,351
"(""Every guy isn't there yelling."",)",,,1,test,1,0,374
"(""There isn't every guy yelling."",)",,,0,test,0,1,375
"('Most rugs were there looking like some drawing.',)",,,1,test,1,0,380
"('There were most rugs looking like some drawing.',)",,,0,test,0,1,381
"(""Every convertible wasn't there boring Chad."",)",,,1,test,1,0,392
"(""There wasn't every convertible boring Chad."",)",,,0,test,0,1,393
"('All governments are there seeming to hug.',)",,,1,test,1,0,394
"('There are all governments seeming to hug.',)",,,0,test,0,1,395
"('All planes were there tipping over.',)",,,1,test,1,0,412
"('There were all planes tipping over.',)",,,0,test,0,1,413
"(""Most scarves aren't there folding."",)",,,1,test,1,0,418
"(""There aren't most scarves folding."",)",,,0,test,0,1,419
"('All fathers of Scott are there hiding away.',)",,,1,test,1,0,426
"('There are all fathers of Scott hiding away.',)",,,0,test,0,1,427
"(""Most pedestrians weren't there meeting."",)",,,1,test,1,0,446
"(""There weren't most pedestrians meeting."",)",,,0,test,0,1,447
"('Each senator is there astounding Grace.',)",,,1,test,1,0,452
"('There is each senator astounding Grace.',)",,,0,test,0,1,453
"(""Every horse wasn't there disappearing."",)",,,1,test,1,0,458
"(""There wasn't every horse disappearing."",)",,,0,test,0,1,459
"('Every glacier is there existing.',)",,,1,test,1,0,464
"('There is every glacier existing.',)",,,0,test,0,1,465
"('All fathers of Karla were there worrying.',)",,,1,test,1,0,472
"('There were all fathers of Karla worrying.',)",,,0,test,0,1,473
"('Every fish was there upsetting Jennifer.',)",,,1,test,1,0,480
"('There was every fish upsetting Jennifer.',)",,,0,test,0,1,481
"(""Every cup isn't there bothering Gerald."",)",,,1,test,1,0,492
"(""There isn't every cup bothering Gerald."",)",,,0,test,0,1,493
"('Most peppers were there going bad.',)",,,1,test,1,0,506
"('There were most peppers going bad.',)",,,0,test,0,1,507
"(""All waiters weren't there alarming Nina."",)",,,1,test,1,0,510
"(""There weren't all waiters alarming Nina."",)",,,0,test,0,1,511
"(""Most senators weren't there fighting."",)",,,1,test,1,0,526
"(""There weren't most senators fighting."",)",,,0,test,0,1,527
"(""All waiters aren't there yawning."",)",,,1,test,1,0,574
"(""There aren't all waiters yawning."",)",,,0,test,0,1,575
"('Most eggplants were there wasting away.',)",,,1,test,1,0,576
"('There were most eggplants wasting away.',)",,,0,test,0,1,577
"('Every unicycle was there turning.',)",,,1,test,1,0,582
"('There was every unicycle turning.',)",,,0,test,0,1,583
"('Every bike is there existing.',)",,,1,test,1,0,598
"('There is every bike existing.',)",,,0,test,0,1,599
"(""Each banana isn't there growing."",)",,,1,test,1,0,632
"(""There isn't each banana growing."",)",,,0,test,0,1,633
"('Each print of Amanda is there shocking some ladies.',)",,,1,test,1,0,636
"('There is each print of Amanda shocking some ladies.',)",,,0,test,0,1,637
"('Every chair was there astounding Jill.',)",,,1,test,1,0,662
"('There was every chair astounding Jill.',)",,,0,test,0,1,663
"('Each customer is there continuing to play.',)",,,1,test,1,0,694
"('There is each customer continuing to play.',)",,,0,test,0,1,695
"(""Every restaurant isn't there bothering Gregory."",)",,,1,test,1,0,698
"(""There isn't every restaurant bothering Gregory."",)",,,0,test,0,1,699
"('Every car was there appearing.',)",,,1,test,1,0,700
"('There was every car appearing.',)",,,0,test,0,1,701
"('Each guest is there exercising.',)",,,1,test,1,0,712
"('There is each guest exercising.',)",,,0,test,0,1,713
"('All waiters were there studying.',)",,,1,test,1,0,714
"('There were all waiters studying.',)",,,0,test,0,1,715
"('Each drawing was there astounding Larry.',)",,,1,test,1,0,752
"('There was each drawing astounding Larry.',)",,,0,test,0,1,753
"('Each turtle is there embarrassing Sharon.',)",,,1,test,1,0,754
"('There is each turtle embarrassing Sharon.',)",,,0,test,0,1,755
"('All bananas are there shocking Rose.',)",,,1,test,1,0,762
"('There are all bananas shocking Rose.',)",,,0,test,0,1,763
"(""All cousins of Brian aren't there sighing."",)",,,1,test,1,0,772
"(""There aren't all cousins of Brian sighing."",)",,,0,test,0,1,773
"(""Every actress wasn't there thinking Carolyn hides every student."",)",,,1,test,1,0,778
"(""There wasn't every actress thinking Carolyn hides every student."",)",,,0,test,0,1,779
"('All windows are there closing.',)",,,1,test,1,0,786
"('There are all windows closing.',)",,,0,test,0,1,787
"(""Most essays weren't there impressing Dan."",)",,,1,test,1,0,792
"(""There weren't most essays impressing Dan."",)",,,0,test,0,1,793
"('Every fork was there disturbing Phillip.',)",,,1,test,1,0,800
"('There was every fork disturbing Phillip.',)",,,0,test,0,1,801
"(""Every blouse wasn't there looking like most drawings."",)",,,1,test,1,0,806
"(""There wasn't every blouse looking like most drawings."",)",,,0,test,0,1,807
"(""Most doors weren't there existing."",)",,,1,test,1,0,810
"(""There weren't most doors existing."",)",,,0,test,0,1,811
"(""Most rugs aren't there distracting Wendy."",)",,,1,test,1,0,812
"(""There aren't most rugs distracting Wendy."",)",,,0,test,0,1,813
"(""All mothers of Monica aren't there grinning."",)",,,1,test,1,0,814
"(""There aren't all mothers of Monica grinning."",)",,,0,test,0,1,815
"(""All mushrooms weren't there boring a lot of guys."",)",,,1,test,1,0,836
"(""There weren't all mushrooms boring a lot of guys."",)",,,0,test,0,1,837
"(""All pictures weren't there embarrassing the Borgias."",)",,,1,test,1,0,842
"(""There weren't all pictures embarrassing the Borgias."",)",,,0,test,0,1,843
"(""Each shoe isn't there vanishing."",)",,,1,test,1,0,844
"(""There isn't each shoe vanishing."",)",,,0,test,0,1,845
"('Every sketch was there falling.',)",,,1,test,1,0,850
"('There was every sketch falling.',)",,,0,test,0,1,851
"(""All photographs of many glasses weren't there disturbing Craig."",)",,,1,test,1,0,858
"(""There weren't all photographs of many glasses disturbing Craig."",)",,,0,test,0,1,859
"('All students were there sighing.',)",,,1,test,1,0,860
"('There were all students sighing.',)",,,0,test,0,1,861
"('Every movie theater was there existing.',)",,,1,test,1,0,886
"('There was every movie theater existing.',)",,,0,test,0,1,887
"('Most pants were there loosening.',)",,,1,test,1,0,894
"('There were most pants loosening.',)",,,0,test,0,1,895
"(""All wheelbarrows aren't there disturbing Frank."",)",,,1,test,1,0,900
"(""There aren't all wheelbarrows disturbing Frank."",)",,,0,test,0,1,901
"('Every jacket is there annoying Nancy.',)",,,1,test,1,0,902
"('There is every jacket annoying Nancy.',)",,,0,test,0,1,903
"(""Each play about the Impressionists isn't there bothering Ella."",)",,,1,test,1,0,918
"(""There isn't each play about the Impressionists bothering Ella."",)",,,0,test,0,1,919
