inputs,context,topic,org_label,set-0,string_label,label,id
"(""James wasn't imagining Sharon hasn't respected herself."",)",,,1,dev,1,0,314
"(""James wasn't imagining Sharon hasn't respected himself."",)",,,0,dev,0,1,315
"('Sandra is thinking this guy was concealing himself.',)",,,1,dev,1,0,336
"('Sandra is thinking this guy was concealing herself.',)",,,0,dev,0,1,337
"('Roger is explaining Gina could think about herself.',)",,,1,dev,1,0,346
"('Roger is explaining Gina could think about himself.',)",,,0,dev,0,1,347
"('Sandra is thinking Matt notices himself.',)",,,1,dev,1,0,352
"('Sandra is thinking Matt notices herself.',)",,,0,dev,0,1,353
"(""Gerald was thinking photographs aren't hurting themselves."",)",,,1,dev,1,0,362
"(""Gerald was thinking photographs aren't hurting himself."",)",,,0,dev,0,1,363
"('Keith imagines the Lutherans have fired themselves.',)",,,1,dev,1,0,410
"('Keith imagines the Lutherans have fired himself.',)",,,0,dev,0,1,411
"(""Some teenagers aren't saying Judy conceals herself."",)",,,1,dev,1,0,452
"(""Some teenagers aren't saying Judy conceals themselves."",)",,,0,dev,0,1,453
"('Daniel might imagine Heather concealed herself.',)",,,1,dev,1,0,546
"('Daniel might imagine Heather concealed himself.',)",,,0,dev,0,1,547
"('The man explained Elizabeth kisses herself.',)",,,1,dev,1,0,556
"('The man explained Elizabeth kisses himself.',)",,,0,dev,0,1,557
"('Marla explains teachers are confusing themselves.',)",,,1,dev,1,0,570
"('Marla explains teachers are confusing herself.',)",,,0,dev,0,1,571
"('Elaine said Travis cared for himself.',)",,,1,dev,1,0,580
"('Elaine said Travis cared for herself.',)",,,0,dev,0,1,581
"(""Sally was saying Bradley hadn't seen himself."",)",,,1,dev,1,0,648
"(""Sally was saying Bradley hadn't seen herself."",)",,,0,dev,0,1,649
"('Kirsten thinks Stephen has sounded like himself.',)",,,1,dev,1,0,650
"('Kirsten thinks Stephen has sounded like herself.',)",,,0,dev,0,1,651
"('This man should think Samantha hugs herself.',)",,,1,dev,1,0,662
"('This man should think Samantha hugs himself.',)",,,0,dev,0,1,663
"(""The Borgias think Andrea hasn't revealed herself."",)",,,1,dev,1,0,680
"(""The Borgias think Andrea hasn't revealed themselves."",)",,,0,dev,0,1,681
"('Larry explained Helen talks about herself.',)",,,1,dev,1,0,704
"('Larry explained Helen talks about himself.',)",,,0,dev,0,1,705
"(""The girl has imagined those waiters weren't disagreeing with themselves."",)",,,1,dev,1,0,706
"(""The girl has imagined those waiters weren't disagreeing with herself."",)",,,0,dev,0,1,707
"('That woman is explaining Thomas healed himself.',)",,,1,dev,1,0,720
"('That woman is explaining Thomas healed herself.',)",,,0,dev,0,1,721
"('Connie thought the Clintons worked with themselves.',)",,,1,dev,1,0,744
"('Connie thought the Clintons worked with herself.',)",,,0,dev,0,1,745
"('Theodore might imagine many trucks had irritated themselves.',)",,,1,dev,1,0,766
"('Theodore might imagine many trucks had irritated himself.',)",,,0,dev,0,1,767
"(""Jason isn't thinking Tanya should remember herself."",)",,,1,dev,1,0,772
"(""Jason isn't thinking Tanya should remember himself."",)",,,0,dev,0,1,773
"('Sandra thought that pepper bored itself.',)",,,1,dev,1,0,790
"('Sandra thought that pepper bored herself.',)",,,0,dev,0,1,791
"('Elizabeth had imagined a lot of patients disgusted themselves.',)",,,1,dev,1,0,830
"('Elizabeth had imagined a lot of patients disgusted herself.',)",,,0,dev,0,1,831
"(""Alan isn't imagining Spain boasts about itself."",)",,,1,dev,1,0,836
"(""Alan isn't imagining Spain boasts about himself."",)",,,0,dev,0,1,837
"('Sharon says these cars had shocked themselves.',)",,,1,dev,1,0,886
"('Sharon says these cars had shocked herself.',)",,,0,dev,0,1,887
"('Patrick thinks Becky had forgotten herself.',)",,,1,dev,1,0,888
"('Patrick thinks Becky had forgotten himself.',)",,,0,dev,0,1,889
"('Frank explains those waitresses observed themselves.',)",,,1,dev,1,0,900
"('Frank explains those waitresses observed himself.',)",,,0,dev,0,1,901
"('Adults explain Bruce had kissed himself.',)",,,1,dev,1,0,914
"('Adults explain Bruce had kissed themselves.',)",,,0,dev,0,1,915
"('Rachelle was thinking that company forgot itself.',)",,,1,dev,1,0,930
"('Rachelle was thinking that company forgot herself.',)",,,0,dev,0,1,931
"('The Impressionists say Chad sounds like himself.',)",,,1,dev,1,0,946
"('The Impressionists say Chad sounds like themselves.',)",,,0,dev,0,1,947
"(""Alice wasn't imagining Patrick had hidden himself."",)",,,1,dev,1,0,982
"(""Alice wasn't imagining Patrick had hidden herself."",)",,,0,dev,0,1,983
"(""Most waiters haven't explained Mark should stun himself."",)",,,1,dev,1,0,1026
"(""Most waiters haven't explained Mark should stun themselves."",)",,,0,dev,0,1,1027
"('Danielle imagined some beef can stun itself.',)",,,1,dev,1,0,1038
"('Danielle imagined some beef can stun herself.',)",,,0,dev,0,1,1039
"(""Richard says Katherine wasn't boring herself."",)",,,1,dev,1,0,1052
"(""Richard says Katherine wasn't boring himself."",)",,,0,dev,0,1,1053
"('These guests imagine Carlos was stunning himself.',)",,,1,dev,1,0,1058
"('These guests imagine Carlos was stunning themselves.',)",,,0,dev,0,1,1059
"('Those cashiers imagine a man has forgotten himself.',)",,,1,dev,1,0,1074
"('Those cashiers imagine a man has forgotten themselves.',)",,,0,dev,0,1,1075
"('Those students imagine a print disgusted itself.',)",,,1,dev,1,0,1130
"('Those students imagine a print disgusted themselves.',)",,,0,dev,0,1,1131
"(""Andrew was thinking those adults shouldn't criticize themselves."",)",,,1,dev,1,0,1136
"(""Andrew was thinking those adults shouldn't criticize himself."",)",,,0,dev,0,1,1137
"('Catherine had explained Carl fires himself.',)",,,1,dev,1,0,1158
"('Catherine had explained Carl fires herself.',)",,,0,dev,0,1,1159
"('Marie says the Impressionists had healed themselves.',)",,,1,dev,1,0,1164
"('Marie says the Impressionists had healed herself.',)",,,0,dev,0,1,1165
"('Brenda will imagine Thomas has fled from himself.',)",,,1,dev,1,0,1198
"('Brenda will imagine Thomas has fled from herself.',)",,,0,dev,0,1,1199
"(""Mark hasn't said Christine is thinking about herself."",)",,,1,dev,1,0,1208
"(""Mark hasn't said Christine is thinking about himself."",)",,,0,dev,0,1,1209
"('Those pedestrians explain James has discovered himself.',)",,,1,dev,1,0,1240
"('Those pedestrians explain James has discovered themselves.',)",,,0,dev,0,1,1241
"('Sandra should think those hospitals will talk to themselves.',)",,,1,dev,1,0,1260
"('Sandra should think those hospitals will talk to herself.',)",,,0,dev,0,1,1261
"(""Heidi thinks Larry wouldn't escape from himself."",)",,,1,dev,1,0,1266
"(""Heidi thinks Larry wouldn't escape from herself."",)",,,0,dev,0,1,1267
"('Most boys imagine Connie argued about herself.',)",,,1,dev,1,0,1272
"('Most boys imagine Connie argued about themselves.',)",,,0,dev,0,1,1273
"(""Edward says Denise wouldn't conceal herself."",)",,,1,dev,1,0,1308
"(""Edward says Denise wouldn't conceal himself."",)",,,0,dev,0,1,1309
"(""Veronica had said Charles hasn't concealed himself."",)",,,1,dev,1,0,1312
"(""Veronica had said Charles hasn't concealed herself."",)",,,0,dev,0,1,1313
"('The Clintons say every dancer kisses herself.',)",,,1,dev,1,0,1332
"('The Clintons say every dancer kisses themselves.',)",,,0,dev,0,1,1333
"(""Valerie thinks these eyes hadn't shocked themselves."",)",,,1,dev,1,0,1342
"(""Valerie thinks these eyes hadn't shocked herself."",)",,,0,dev,0,1,1343
"('Mark could say these teachers are firing themselves.',)",,,1,dev,1,0,1344
"('Mark could say these teachers are firing himself.',)",,,0,dev,0,1,1345
"('Anne was imagining the public park hurt itself.',)",,,1,dev,1,0,1358
"('Anne was imagining the public park hurt herself.',)",,,0,dev,0,1,1359
"(""Grace hadn't said a projector does worry itself."",)",,,1,dev,1,0,1386
"(""Grace hadn't said a projector does worry herself."",)",,,0,dev,0,1,1387
"('Dawn thinks that bicycle might bother itself.',)",,,1,dev,1,0,1400
"('Dawn thinks that bicycle might bother herself.',)",,,0,dev,0,1,1401
"(""Walter can't imagine Elizabeth appreciated herself."",)",,,1,dev,1,0,1426
"(""Walter can't imagine Elizabeth appreciated himself."",)",,,0,dev,0,1,1427
"('Some customers say Martin has disliked himself.',)",,,1,dev,1,0,1468
"('Some customers say Martin has disliked themselves.',)",,,0,dev,0,1,1469
"(""Rachel thinks some guests wouldn't return to themselves."",)",,,1,dev,1,0,1478
"(""Rachel thinks some guests wouldn't return to herself."",)",,,0,dev,0,1,1479
"(""Some adults explain Anne shouldn't reveal herself."",)",,,1,dev,1,0,1486
"(""Some adults explain Anne shouldn't reveal themselves."",)",,,0,dev,0,1,1487
"('Randolf had imagined Alicia cared for herself.',)",,,1,dev,1,0,1488
"('Randolf had imagined Alicia cared for himself.',)",,,0,dev,0,1,1489
"('David had explained this girl was noticing herself.',)",,,1,dev,1,0,1528
"('David had explained this girl was noticing himself.',)",,,0,dev,0,1,1529
"('Many customers think Holly did work with herself.',)",,,1,dev,1,0,1534
"('Many customers think Holly did work with themselves.',)",,,0,dev,0,1,1535
"('Some cashiers think a dancer had found herself.',)",,,1,dev,1,0,1586
"('Some cashiers think a dancer had found themselves.',)",,,0,dev,0,1,1587
"('All senators are explaining some dancer had discussed herself.',)",,,1,dev,1,0,1596
"('All senators are explaining some dancer had discussed themselves.',)",,,0,dev,0,1,1597
"('Waitresses imagine Julia was astounding herself.',)",,,1,dev,1,0,1608
"('Waitresses imagine Julia was astounding themselves.',)",,,0,dev,0,1,1609
"(""Michelle hadn't explained Aaron won't notice himself."",)",,,1,dev,1,0,1620
"(""Michelle hadn't explained Aaron won't notice herself."",)",,,0,dev,0,1,1621
"(""Many students should think Brett hasn't left himself."",)",,,1,dev,1,0,1672
"(""Many students should think Brett hasn't left themselves."",)",,,0,dev,0,1,1673
"('Bethany explained Stephen cures himself.',)",,,1,dev,1,0,1698
"('Bethany explained Stephen cures herself.',)",,,0,dev,0,1,1699
"(""Richard isn't saying Holly was stunning herself."",)",,,1,dev,1,0,1730
"(""Richard isn't saying Holly was stunning himself."",)",,,0,dev,0,1,1731
"(""Timothy wouldn't imagine Carol criticizes herself."",)",,,1,dev,1,0,1746
"(""Timothy wouldn't imagine Carol criticizes himself."",)",,,0,dev,0,1,1747
"(""Theresa has thought Curtis hadn't talked to himself."",)",,,1,dev,1,0,1760
"(""Theresa has thought Curtis hadn't talked to herself."",)",,,0,dev,0,1,1761
"('Kristen imagines the ladies should listen to themselves.',)",,,1,dev,1,0,1782
"('Kristen imagines the ladies should listen to herself.',)",,,0,dev,0,1,1783
"('Valerie is imagining Mitchell insulted himself.',)",,,1,dev,1,0,1794
"('Valerie is imagining Mitchell insulted herself.',)",,,0,dev,0,1,1795
"('Judy thought Martin criticizes himself.',)",,,1,dev,1,0,1800
"('Judy thought Martin criticizes herself.',)",,,0,dev,0,1,1801
"(""Susan can think most socks weren't shocking themselves."",)",,,1,dev,1,0,1824
"(""Susan can think most socks weren't shocking herself."",)",,,0,dev,0,1,1825
"('Anna is saying the association has astounded itself.',)",,,1,dev,1,0,1840
"('Anna is saying the association has astounded herself.',)",,,0,dev,0,1,1841
"('Lisa is thinking that carriage irritated itself.',)",,,1,dev,1,0,1860
"('Lisa is thinking that carriage irritated herself.',)",,,0,dev,0,1,1861
"('William thinks Tanya boycotts herself.',)",,,1,dev,1,0,1872
"('William thinks Tanya boycotts himself.',)",,,0,dev,0,1,1873
"(""William wasn't explaining those spotlights haven't irritated themselves."",)",,,1,dev,1,0,1876
"(""William wasn't explaining those spotlights haven't irritated himself."",)",,,0,dev,0,1,1877
"(""Allison hadn't imagined Dennis doesn't leave himself."",)",,,1,dev,1,0,1888
"(""Allison hadn't imagined Dennis doesn't leave herself."",)",,,0,dev,0,1,1889
"(""Tara had explained the guy isn't revealing himself."",)",,,1,dev,1,0,1930
"(""Tara had explained the guy isn't revealing herself."",)",,,0,dev,0,1,1931
"('Elizabeth will think the Clintons have discussed themselves.',)",,,1,dev,1,0,1932
"('Elizabeth will think the Clintons have discussed herself.',)",,,0,dev,0,1,1933
"(""The Clintons hadn't explained Gregory isn't finding himself."",)",,,1,dev,1,0,1952
"(""The Clintons hadn't explained Gregory isn't finding themselves."",)",,,0,dev,0,1,1953
"(""Jodi imagines the Impressionists haven't visited themselves."",)",,,1,dev,1,0,1954
"(""Jodi imagines the Impressionists haven't visited herself."",)",,,0,dev,0,1,1955
"('The Impressionists think Homer is hiding himself.',)",,,1,dev,1,0,1974
"('The Impressionists think Homer is hiding themselves.',)",,,0,dev,0,1,1975
"('Grace can explain most libraries discussed themselves.',)",,,1,dev,1,0,1982
"('Grace can explain most libraries discussed herself.',)",,,0,dev,0,1,1983
"('Jennifer is saying Carl revealed himself.',)",,,1,dev,1,0,1996
"('Jennifer is saying Carl revealed herself.',)",,,0,dev,0,1,1997
"(""Alicia hasn't said Benjamin isn't curing himself."",)",,,1,dev,1,0,1998
"(""Alicia hasn't said Benjamin isn't curing herself."",)",,,0,dev,0,1,1999
"(""Edward didn't think some teachers weren't discussing themselves."",)",,,1,test,1,0,10
"(""Edward didn't think some teachers weren't discussing himself."",)",,,0,test,0,1,11
"('The Impressionists think that window distracted itself.',)",,,1,test,1,0,26
"('The Impressionists think that window distracted themselves.',)",,,0,test,0,1,27
"(""Every actress imagines Raymond shouldn't care for himself."",)",,,1,test,1,0,60
"(""Every actress imagines Raymond shouldn't care for herself."",)",,,0,test,0,1,61
"('Erin says Scott is kissing himself.',)",,,1,test,1,0,72
"('Erin says Scott is kissing herself.',)",,,0,test,0,1,73
"('Rebecca thought Rodney will praise himself.',)",,,1,test,1,0,74
"('Rebecca thought Rodney will praise herself.',)",,,0,test,0,1,75
"(""Some dancers explain Sonia didn't distract herself."",)",,,1,test,1,0,78
"(""Some dancers explain Sonia didn't distract themselves."",)",,,0,test,0,1,79
"('John has said April loved herself.',)",,,1,test,1,0,82
"('John has said April loved himself.',)",,,0,test,0,1,83
"('Meredith was explaining Steven returns to himself.',)",,,1,test,1,0,94
"('Meredith was explaining Steven returns to herself.',)",,,0,test,0,1,95
"('Some men say Alexander praises himself.',)",,,1,test,1,0,100
"('Some men say Alexander praises themselves.',)",,,0,test,0,1,101
"(""Raymond is saying Becky isn't talking about herself."",)",,,1,test,1,0,108
"(""Raymond is saying Becky isn't talking about himself."",)",,,0,test,0,1,109
"(""Becky wasn't saying Robert cares for himself."",)",,,1,test,1,0,116
"(""Becky wasn't saying Robert cares for herself."",)",,,0,test,0,1,117
"(""Paul doesn't explain Renee wasn't revealing herself."",)",,,1,test,1,0,136
"(""Paul doesn't explain Renee wasn't revealing himself."",)",,,0,test,0,1,137
"(""The woman wasn't explaining Curtis concealed himself."",)",,,1,test,1,0,140
"(""The woman wasn't explaining Curtis concealed herself."",)",,,0,test,0,1,141
"(""Janice hadn't thought Jeffrey was concealing himself."",)",,,1,test,1,0,142
"(""Janice hadn't thought Jeffrey was concealing herself."",)",,,0,test,0,1,143
"('Those senators think Patricia talked to herself.',)",,,1,test,1,0,164
"('Those senators think Patricia talked to themselves.',)",,,0,test,0,1,165
"(""John is thinking Melissa hasn't impressed herself."",)",,,1,test,1,0,172
"(""John is thinking Melissa hasn't impressed himself."",)",,,0,test,0,1,173
"(""Anna is imagining Roger hasn't argued about himself."",)",,,1,test,1,0,188
"(""Anna is imagining Roger hasn't argued about herself."",)",,,0,test,0,1,189
"('Wayne had imagined adults could escape from themselves.',)",,,1,test,1,0,192
"('Wayne had imagined adults could escape from himself.',)",,,0,test,0,1,193
"('Julie imagined some banks might admire themselves.',)",,,1,test,1,0,198
"('Julie imagined some banks might admire herself.',)",,,0,test,0,1,199
"(""Sonia hadn't imagined Carlos revealed himself."",)",,,1,test,1,0,200
"(""Sonia hadn't imagined Carlos revealed herself."",)",,,0,test,0,1,201
"(""Deborah couldn't imagine Liam criticized himself."",)",,,1,test,1,0,204
"(""Deborah couldn't imagine Liam criticized herself."",)",,,0,test,0,1,205
"(""Wendy hasn't imagined some customers had criticized themselves."",)",,,1,test,1,0,228
"(""Wendy hasn't imagined some customers had criticized herself."",)",,,0,test,0,1,229
"('Alexander explains some cilantro should bother itself.',)",,,1,test,1,0,234
"('Alexander explains some cilantro should bother himself.',)",,,0,test,0,1,235
"(""April hadn't imagined Peter wasn't hugging himself."",)",,,1,test,1,0,236
"(""April hadn't imagined Peter wasn't hugging herself."",)",,,0,test,0,1,237
"('Diana thought Steve could discuss himself.',)",,,1,test,1,0,276
"('Diana thought Steve could discuss herself.',)",,,0,test,0,1,277
"('Chad says Florence flees from herself.',)",,,1,test,1,0,278
"('Chad says Florence flees from himself.',)",,,0,test,0,1,279
"('Raymond thinks Carrie did boast about herself.',)",,,1,test,1,0,282
"('Raymond thinks Carrie did boast about himself.',)",,,0,test,0,1,283
"(""Alexander hadn't thought Dawn hadn't talked about herself."",)",,,1,test,1,0,316
"(""Alexander hadn't thought Dawn hadn't talked about himself."",)",,,0,test,0,1,317
"(""Rebecca wasn't imagining the school won't admire itself."",)",,,1,test,1,0,338
"(""Rebecca wasn't imagining the school won't admire herself."",)",,,0,test,0,1,339
"(""Holly had imagined the museum can't talk to itself."",)",,,1,test,1,0,348
"(""Holly had imagined the museum can't talk to herself."",)",,,0,test,0,1,349
"('Kirsten explains these cafes hurt themselves.',)",,,1,test,1,0,356
"('Kirsten explains these cafes hurt herself.',)",,,0,test,0,1,357
"('Barbara thought Travis was visiting himself.',)",,,1,test,1,0,366
"('Barbara thought Travis was visiting herself.',)",,,0,test,0,1,367
"('Heather is explaining Liam hires himself.',)",,,1,test,1,0,374
"('Heather is explaining Liam hires herself.',)",,,0,test,0,1,375
"('Dennis would say Brenda insults herself.',)",,,1,test,1,0,378
"('Dennis would say Brenda insults himself.',)",,,0,test,0,1,379
"(""The teenagers hadn't explained Steve isn't visiting himself."",)",,,1,test,1,0,404
"(""The teenagers hadn't explained Steve isn't visiting themselves."",)",,,0,test,0,1,405
"('A lot of waiters explain Victoria forgets herself.',)",,,1,test,1,0,418
"('A lot of waiters explain Victoria forgets themselves.',)",,,0,test,0,1,419
"(""Wendy isn't saying the guests hadn't described themselves."",)",,,1,test,1,0,426
"(""Wendy isn't saying the guests hadn't described herself."",)",,,0,test,0,1,427
"(""Many guys say Alicia isn't noticing herself."",)",,,1,test,1,0,436
"(""Many guys say Alicia isn't noticing themselves."",)",,,0,test,0,1,437
"('Kenneth was thinking Teresa should insult herself.',)",,,1,test,1,0,438
"('Kenneth was thinking Teresa should insult himself.',)",,,0,test,0,1,439
"(""These girls imagine Carl won't research himself."",)",,,1,test,1,0,440
"(""These girls imagine Carl won't research themselves."",)",,,0,test,0,1,441
"(""James imagines banks haven't described themselves."",)",,,1,test,1,0,448
"(""James imagines banks haven't described himself."",)",,,0,test,0,1,449
"(""Most ladies say Nicole won't admire herself."",)",,,1,test,1,0,454
"(""Most ladies say Nicole won't admire themselves."",)",,,0,test,0,1,455
"('Debra had said Kenneth criticized himself.',)",,,1,test,1,0,472
"('Debra had said Kenneth criticized herself.',)",,,0,test,0,1,473
"(""The waiters didn't explain Sabrina talked about herself."",)",,,1,test,1,0,484
"(""The waiters didn't explain Sabrina talked about themselves."",)",,,0,test,0,1,485
"('Melanie explains Carlos heals himself.',)",,,1,test,1,0,486
"('Melanie explains Carlos heals herself.',)",,,0,test,0,1,487
"('Homer explains Regina kissed herself.',)",,,1,test,1,0,492
"('Homer explains Regina kissed himself.',)",,,0,test,0,1,493
"('The Clintons imagine Aaron has revealed himself.',)",,,1,test,1,0,494
"('The Clintons imagine Aaron has revealed themselves.',)",,,0,test,0,1,495
"('Sarah thinks an eye scares itself.',)",,,1,test,1,0,502
"('Sarah thinks an eye scares herself.',)",,,0,test,0,1,503
"(""Liam was explaining these companies haven't forgotten themselves."",)",,,1,test,1,0,516
"(""Liam was explaining these companies haven't forgotten himself."",)",,,0,test,0,1,517
"('Erin is explaining Craig should scare himself.',)",,,1,test,1,0,528
"('Erin is explaining Craig should scare herself.',)",,,0,test,0,1,529
"('Kimberley thought Rodney researched himself.',)",,,1,test,1,0,532
"('Kimberley thought Rodney researched herself.',)",,,0,test,0,1,533
"('Curtis imagined Brenda talked about herself.',)",,,1,test,1,0,540
"('Curtis imagined Brenda talked about himself.',)",,,0,test,0,1,541
"('Stephanie would think this legislature could hire itself.',)",,,1,test,1,0,542
"('Stephanie would think this legislature could hire herself.',)",,,0,test,0,1,543
"('John explained Samantha concealed herself.',)",,,1,test,1,0,578
"('John explained Samantha concealed himself.',)",,,0,test,0,1,579
"('Irene imagined many adults listened to themselves.',)",,,1,test,1,0,598
"('Irene imagined many adults listened to herself.',)",,,0,test,0,1,599
"(""This actress thought those cashiers hadn't talked to themselves."",)",,,1,test,1,0,600
"(""This actress thought those cashiers hadn't talked to herself."",)",,,0,test,0,1,601
"(""Mark hasn't thought Ellen had cured herself."",)",,,1,test,1,0,610
"(""Mark hasn't thought Ellen had cured himself."",)",,,0,test,0,1,611
"(""Amelia didn't say Mitchell knows himself."",)",,,1,test,1,0,614
"(""Amelia didn't say Mitchell knows herself."",)",,,0,test,0,1,615
"(""Roger isn't explaining Nina hadn't worked with herself."",)",,,1,test,1,0,618
"(""Roger isn't explaining Nina hadn't worked with himself."",)",,,0,test,0,1,619
"(""Jennifer shouldn't explain the customers discussed themselves."",)",,,1,test,1,0,622
"(""Jennifer shouldn't explain the customers discussed herself."",)",,,0,test,0,1,623
"('Sandra explains Craig is thinking about himself.',)",,,1,test,1,0,626
"('Sandra explains Craig is thinking about herself.',)",,,0,test,0,1,627
"('Brian is imagining Becca watches herself.',)",,,1,test,1,0,644
"('Brian is imagining Becca watches himself.',)",,,0,test,0,1,645
"(""Eva isn't imagining Gary discovered himself."",)",,,1,test,1,0,652
"(""Eva isn't imagining Gary discovered herself."",)",,,0,test,0,1,653
"(""Many cashiers say Sally hasn't investigated herself."",)",,,1,test,1,0,658
"(""Many cashiers say Sally hasn't investigated themselves."",)",,,0,test,0,1,659
"('Benjamin said Stacy was listening to herself.',)",,,1,test,1,0,672
"('Benjamin said Stacy was listening to himself.',)",,,0,test,0,1,673
"(""Rebecca doesn't think every hospital fired itself."",)",,,1,test,1,0,676
"(""Rebecca doesn't think every hospital fired herself."",)",,,0,test,0,1,677
"(""Benjamin wasn't thinking Andrea has cared for herself."",)",,,1,test,1,0,690
"(""Benjamin wasn't thinking Andrea has cared for himself."",)",,,0,test,0,1,691
"(""The lady didn't imagine Matt could cure himself."",)",,,1,test,1,0,696
"(""The lady didn't imagine Matt could cure herself."",)",,,0,test,0,1,697
"('Aaron should imagine those girls should leave themselves.',)",,,1,test,1,0,698
"('Aaron should imagine those girls should leave himself.',)",,,0,test,0,1,699
"('Karla had thought some senators might reveal themselves.',)",,,1,test,1,0,708
"('Karla had thought some senators might reveal herself.',)",,,0,test,0,1,709
"(""Craig won't think every lady returns to herself."",)",,,1,test,1,0,722
"(""Craig won't think every lady returns to himself."",)",,,0,test,0,1,723
