inputs,context,topic,org_label,set-0,string_label,label,id
"('Some river vaporizes.',)",,,1,dev,1,0,70
"('Some river cleaned.',)",,,0,dev,0,1,71
"('The glasses are breaking.',)",,,1,dev,1,0,116
"('The glasses are taking.',)",,,0,dev,0,1,117
"('Some skirts shrank.',)",,,1,dev,1,0,136
"('Some skirts liked.',)",,,0,dev,0,1,137
"('A lot of eyes have shut.',)",,,1,dev,1,0,152
"('A lot of eyes have found.',)",,,0,dev,0,1,153
"('Most coats stretch.',)",,,1,dev,1,0,162
"('Most coats clean.',)",,,0,dev,0,1,163
"('Some lamp can dim.',)",,,1,dev,1,0,230
"('Some lamp can look like.',)",,,0,dev,0,1,231
"(""The cars hadn't slowed."",)",,,1,dev,1,0,242
"(""The cars hadn't found."",)",,,0,dev,0,1,243
"('Some spotlights brighten.',)",,,1,dev,1,0,256
"('Some spotlights looked like.',)",,,0,dev,0,1,257
"(""The lady couldn't worry."",)",,,1,dev,1,0,262
"(""The lady couldn't love."",)",,,0,dev,0,1,263
"(""Every gate hadn't shut."",)",,,1,dev,1,0,284
"(""Every gate hadn't lifted."",)",,,0,dev,0,1,285
"('These cars were crashing.',)",,,1,dev,1,0,300
"('These cars were bringing.',)",,,0,dev,0,1,301
"('Julia healed.',)",,,1,dev,1,0,306
"('Julia reveals.',)",,,0,dev,0,1,307
"(""Some foot didn't crack."",)",,,1,dev,1,0,308
"(""Some foot didn't conceal."",)",,,0,dev,0,1,309
"(""Laurie won't wake up."",)",,,1,dev,1,0,364
"(""Laurie won't sound like."",)",,,0,dev,0,1,365
"('Ruth sits down.',)",,,1,dev,1,0,370
"('Ruth works with.',)",,,0,dev,0,1,371
"('This door is shutting.',)",,,1,dev,1,0,404
"('This door is lifting.',)",,,0,dev,0,1,405
"('A dress is wrinkling.',)",,,1,dev,1,0,406
"('A dress is revealing.',)",,,0,dev,0,1,407
"('Grace moves.',)",,,1,dev,1,0,416
"('Grace cared for.',)",,,0,dev,0,1,417
"(""A lot of peppers aren't baking."",)",,,1,dev,1,0,466
"(""A lot of peppers aren't buying."",)",,,0,dev,0,1,467
"('A plane had chipped.',)",,,1,dev,1,0,472
"('A plane had concealed.',)",,,0,dev,0,1,473
"('Every grandmother of Elaine is standing up.',)",,,1,dev,1,0,482
"('Every grandmother of Elaine is observing.',)",,,0,dev,0,1,483
"(""Lissa's dermatologists do marry."",)",,,1,dev,1,0,486
"(""Lissa's dermatologists do boast about."",)",,,0,dev,0,1,487
"('Beef could scorch.',)",,,1,dev,1,0,494
"('Beef could conceal.',)",,,0,dev,0,1,495
"('The convertible slows.',)",,,1,dev,1,0,496
"('The convertible reveals.',)",,,0,dev,0,1,497
"(""Most shawls hadn't warped."",)",,,1,dev,1,0,510
"(""Most shawls hadn't looked like."",)",,,0,dev,0,1,511
"('A lot of dresses had soaked.',)",,,1,dev,1,0,552
"('A lot of dresses had revealed.',)",,,0,dev,0,1,553
"('Grandsons of Susan could benefit.',)",,,1,dev,1,0,562
"('Grandsons of Susan could flee from.',)",,,0,dev,0,1,563
"('The sock shrinks.',)",,,1,dev,1,0,600
"('The sock wore.',)",,,0,dev,0,1,601
"(""Many wheelbarrows weren't chipping."",)",,,1,dev,1,0,612
"(""Many wheelbarrows weren't bringing."",)",,,0,dev,0,1,613
"('The projector brightens.',)",,,1,dev,1,0,614
"('The projector looked like.',)",,,0,dev,0,1,615
"('This dress had loosened.',)",,,1,dev,1,0,634
"('This dress had messed up.',)",,,0,dev,0,1,635
"('That woman spins around.',)",,,1,dev,1,0,654
"('That woman loved.',)",,,0,dev,0,1,655
"('The blouses loosen.',)",,,1,dev,1,0,668
"('The blouses cleaned.',)",,,0,dev,0,1,669
"(""Martha's cousins marry."",)",,,1,dev,1,0,686
"(""Martha's cousins saw."",)",,,0,dev,0,1,687
"('These bicycles had steered.',)",,,1,dev,1,0,732
"('These bicycles had bought.',)",,,0,dev,0,1,733
"('The car tipped over.',)",,,1,dev,1,0,744
"('The car fixes.',)",,,0,dev,0,1,745
"('Melinda hid.',)",,,1,dev,1,0,748
"('Melinda cares for.',)",,,0,dev,0,1,749
"('Some organization had worried.',)",,,1,dev,1,0,822
"('Some organization had irritated.',)",,,0,dev,0,1,823
"(""This alumnus can't train."",)",,,1,dev,1,0,836
"(""This alumnus can't disturb."",)",,,0,dev,0,1,837
"('That patient could worry.',)",,,1,dev,1,0,864
"('That patient could talk to.',)",,,0,dev,0,1,865
"('The eggplant baked.',)",,,1,dev,1,0,878
"('The eggplant saw.',)",,,0,dev,0,1,879
"('Those teeth drop.',)",,,1,dev,1,0,898
"('Those teeth cleaned.',)",,,0,dev,0,1,899
"('These spotlights will dim.',)",,,1,dev,1,0,928
"('These spotlights will find.',)",,,0,dev,0,1,929
"('This skirt shrinks.',)",,,1,dev,1,0,930
"('This skirt cleaned.',)",,,0,dev,0,1,931
"('Some hat dried.',)",,,1,dev,1,0,950
"('Some hat lifts.',)",,,0,dev,0,1,951
"(""George shouldn't spin around."",)",,,1,dev,1,0,952
"(""George shouldn't stun."",)",,,0,dev,0,1,953
"(""The box isn't flinging open."",)",,,1,dev,1,0,984
"(""The box isn't bringing."",)",,,0,dev,0,1,985
"('This couch chipped.',)",,,1,dev,1,0,1000
"('This couch took.',)",,,0,dev,0,1,1001
"(""Every man couldn't hide away."",)",,,1,dev,1,0,1008
"(""Every man couldn't irritate."",)",,,0,dev,0,1,1009
"(""Jane's plumber is healing."",)",,,1,dev,1,0,1028
"(""Jane's plumber is arguing about."",)",,,0,dev,0,1,1029
"(""These boys' piano teacher heals."",)",,,1,dev,1,0,1030
"(""These boys' piano teacher astounds."",)",,,0,dev,0,1,1031
"(""The broccoli wasn't blackening."",)",,,1,dev,1,0,1036
"(""The broccoli wasn't finding."",)",,,0,dev,0,1,1037
"('A shawl had loosened.',)",,,1,dev,1,0,1048
"('A shawl had concealed.',)",,,0,dev,0,1,1049
"('Most hats had twirled.',)",,,1,dev,1,0,1060
"('Most hats had found.',)",,,0,dev,0,1,1061
"('That truck broke.',)",,,1,dev,1,0,1066
"('That truck likes.',)",,,0,dev,0,1,1067
"(""Veronica's grandmother could hide."",)",,,1,dev,1,0,1092
"(""Veronica's grandmother could complain about."",)",,,0,dev,0,1,1093
"(""This unicycle hasn't steered."",)",,,1,dev,1,0,1098
"(""This unicycle hasn't looked like."",)",,,0,dev,0,1,1099
"('This truck was accelerating.',)",,,1,dev,1,0,1104
"('This truck was taking.',)",,,0,dev,0,1,1105
"('All closets shut.',)",,,1,dev,1,0,1124
"('All closets conceal.',)",,,0,dev,0,1,1125
"('Some glacier evaporated.',)",,,1,dev,1,0,1186
"('Some glacier arrived at.',)",,,0,dev,0,1,1187
"('This sweater crumpled.',)",,,1,dev,1,0,1194
"('This sweater buys.',)",,,0,dev,0,1,1195
"('A screen dims.',)",,,1,dev,1,0,1208
"('A screen finds.',)",,,0,dev,0,1,1209
"('They had assembled.',)",,,1,dev,1,0,1224
"('They had annoyed.',)",,,0,dev,0,1,1225
"(""Those candles haven't faded."",)",,,1,dev,1,0,1234
"(""Those candles haven't revealed."",)",,,0,dev,0,1,1235
"('Some dress had shrunk.',)",,,1,dev,1,0,1262
"('Some dress had cleaned.',)",,,0,dev,0,1,1263
"('Some shirt warped.',)",,,1,dev,1,0,1284
"('Some shirt concealed.',)",,,0,dev,0,1,1285
"('All guys had spun around.',)",,,1,dev,1,0,1316
"('All guys had disagreed with.',)",,,0,dev,0,1,1317
"('Most shoes sell.',)",,,1,dev,1,0,1336
"('Most shoes buy.',)",,,0,dev,0,1,1337
"('Some shawl unfolds.',)",,,1,dev,1,0,1366
"('Some shawl found.',)",,,0,dev,0,1,1367
"('Many projectors fade.',)",,,1,dev,1,0,1370
"('Many projectors lift.',)",,,0,dev,0,1,1371
"('Every truck slows.',)",,,1,dev,1,0,1376
"('Every truck has.',)",,,0,dev,0,1,1377
"(""All waitresses' mentors should stretch."",)",,,1,dev,1,0,1420
"(""All waitresses' mentors should reference."",)",,,0,dev,0,1,1421
"('Some boxes opened.',)",,,1,dev,1,0,1442
"('Some boxes conceal.',)",,,0,dev,0,1,1443
"('What unfolded.',)",,,1,dev,1,0,1458
"('What discussed.',)",,,0,dev,0,1,1459
"('Alice washes.',)",,,1,dev,1,0,1464
"('Alice aggravated.',)",,,0,dev,0,1,1465
"('These gloves folded.',)",,,1,dev,1,0,1566
"('These gloves cleaned.',)",,,0,dev,0,1,1567
"('These peppers charred.',)",,,1,dev,1,0,1580
"('These peppers look like.',)",,,0,dev,0,1,1581
"(""Guy's friends wash."",)",,,1,dev,1,0,1600
"(""Guy's friends argued about."",)",,,0,dev,0,1,1601
"('That sweater has wrinkled.',)",,,1,dev,1,0,1604
"('That sweater has worn.',)",,,0,dev,0,1,1605
"('The cups break.',)",,,1,dev,1,0,1612
"('The cups cleaned.',)",,,0,dev,0,1,1613
"('Closets opened.',)",,,1,dev,1,0,1614
"('Closets concealed.',)",,,0,dev,0,1,1615
"('All planes tipped over.',)",,,1,dev,1,0,1622
"('All planes admired.',)",,,0,dev,0,1,1623
"('A lot of bicycles crack.',)",,,1,dev,1,0,1644
"('A lot of bicycles took.',)",,,0,dev,0,1,1645
"('Every jacket shrinks.',)",,,1,dev,1,0,1680
"('Every jacket found.',)",,,0,dev,0,1,1681
"(""That ice cream hadn't evaporated."",)",,,1,dev,1,0,1702
"(""That ice cream hadn't admired."",)",,,0,dev,0,1,1703
"('Gary had stretched.',)",,,1,dev,1,0,1706
"('Gary had talked about.',)",,,0,dev,0,1,1707
"('The windows chip.',)",,,1,dev,1,0,1710
"('The windows admire.',)",,,0,dev,0,1,1711
"('Some sisters of Carolyn had married.',)",,,1,dev,1,0,1720
"('Some sisters of Carolyn had disagreed with.',)",,,0,dev,0,1,1721
"(""Some customer wasn't healing."",)",,,1,dev,1,0,1734
"(""Some customer wasn't arguing about."",)",,,0,dev,0,1,1735
"('These screens do brighten.',)",,,1,dev,1,0,1736
"('These screens do buy.',)",,,0,dev,0,1,1737
"(""All shawls hadn't loosened."",)",,,1,dev,1,0,1820
"(""All shawls hadn't taken."",)",,,0,dev,0,1,1821
"(""Diana's grandfather has washed."",)",,,1,dev,1,0,1826
"(""Diana's grandfather has cared for."",)",,,0,dev,0,1,1827
"(""Diana's ex-boyfriends assembled."",)",,,1,dev,1,0,1902
"(""Diana's ex-boyfriends stun."",)",,,0,dev,0,1,1903
"(""Marla wouldn't wash."",)",,,1,dev,1,0,1908
"(""Marla wouldn't shock."",)",,,0,dev,0,1,1909
"(""That spinach won't ripen."",)",,,1,dev,1,0,1926
"(""That spinach won't lift."",)",,,0,dev,0,1,1927
"('A sock had stretched.',)",,,1,dev,1,0,1938
"('A sock had concealed.',)",,,0,dev,0,1,1939
"('Some son of Paula worried.',)",,,1,dev,1,0,1964
"('Some son of Paula likes.',)",,,0,dev,0,1,1965
"(""That skirt isn't unfolding."",)",,,1,test,1,0,14
"(""That skirt isn't cleaning."",)",,,0,test,0,1,15
"('That shawl shrank.',)",,,1,test,1,0,16
"('That shawl reveals.',)",,,0,test,0,1,17
"('Those bananas are ripening.',)",,,1,test,1,0,18
"('Those bananas are cleaning.',)",,,0,test,0,1,19
"('A lot of chairs shattered.',)",,,1,test,1,0,20
"('A lot of chairs found.',)",,,0,test,0,1,21
"('Most children move.',)",,,1,test,1,0,52
"('Most children looked like.',)",,,0,test,0,1,53
"('Some bicycle maneuvers.',)",,,1,test,1,0,60
"('Some bicycle had.',)",,,0,test,0,1,61
"(""A coat hadn't shrunk."",)",,,1,test,1,0,80
"(""A coat hadn't worn."",)",,,0,test,0,1,81
"('Those gloves had flattened.',)",,,1,test,1,0,90
"('Those gloves had looked like.',)",,,0,test,0,1,91
"(""All bikes won't stop."",)",,,1,test,1,0,130
"(""All bikes won't like."",)",,,0,test,0,1,131
"(""Some skirt couldn't soak."",)",,,1,test,1,0,134
"(""Some skirt couldn't reveal."",)",,,0,test,0,1,135
"(""Kenneth's best friends reunited."",)",,,1,test,1,0,140
"(""Kenneth's best friends dislike."",)",,,0,test,0,1,141
"('Those icicles vaporize.',)",,,1,test,1,0,172
"('Those icicles revealed.',)",,,0,test,0,1,173
"('Every truck accelerates.',)",,,1,test,1,0,180
"('Every truck admired.',)",,,0,test,0,1,181
"('Some pants sell.',)",,,1,test,1,0,182
"('Some pants have.',)",,,0,test,0,1,183
"('The box shut.',)",,,1,test,1,0,190
"('The box reveals.',)",,,0,test,0,1,191
"('Most gloves crumpled.',)",,,1,test,1,0,192
"('Most gloves conceal.',)",,,0,test,0,1,193
"('Karla sits down.',)",,,1,test,1,0,202
"('Karla discussed.',)",,,0,test,0,1,203
"('What evaporated.',)",,,1,test,1,0,206
"('What ascended.',)",,,0,test,0,1,207
"('This mushroom baked.',)",,,1,test,1,0,228
"('This mushroom bought.',)",,,0,test,0,1,229
"(""That blouse hasn't shrunk."",)",,,1,test,1,0,234
"(""That blouse hasn't lifted."",)",,,0,test,0,1,235
"('Richard spun around.',)",,,1,test,1,0,244
"('Richard talked about.',)",,,0,test,0,1,245
"('Some gloves fray.',)",,,1,test,1,0,248
"('Some gloves looked like.',)",,,0,test,0,1,249
"(""The Clintons' podiatrist hid."",)",,,1,test,1,0,260
"(""The Clintons' podiatrist hugs."",)",,,0,test,0,1,261
"('Diana was moving.',)",,,1,test,1,0,272
"('Diana was upsetting.',)",,,0,test,0,1,273
"(""Every skateboard can't maneuver."",)",,,1,test,1,0,286
"(""Every skateboard can't fix."",)",,,0,test,0,1,287
"('Every hat twisted.',)",,,1,test,1,0,290
"('Every hat liked.',)",,,0,test,0,1,291
"('Craig stretches.',)",,,1,test,1,0,296
"('Craig disliked.',)",,,0,test,0,1,297
"(""This skirt wasn't crumpling."",)",,,1,test,1,0,302
"(""This skirt wasn't looking like."",)",,,0,test,0,1,303
"('Bethany had hurt.',)",,,1,test,1,0,312
"('Bethany had scared.',)",,,0,test,0,1,313
"('A lot of glaciers did melt.',)",,,1,test,1,0,324
"('A lot of glaciers did discuss.',)",,,0,test,0,1,325
"('A lot of planes turned.',)",,,1,test,1,0,338
"('A lot of planes cleaned.',)",,,0,test,0,1,339
"(""Some bike wasn't slowing."",)",,,1,test,1,0,340
"(""Some bike wasn't revealing."",)",,,0,test,0,1,341
"(""Winston Churchill wasn't hiding."",)",,,1,test,1,0,342
"(""Winston Churchill wasn't irritating."",)",,,0,test,0,1,343
"('Some lakes melt.',)",,,1,test,1,0,352
"('Some lakes lift.',)",,,0,test,0,1,353
"('Unicycles accelerated.',)",,,1,test,1,0,366
"('Unicycles clean.',)",,,0,test,0,1,367
"(""Becky couldn't train."",)",,,1,test,1,0,380
"(""Becky couldn't disagree with."",)",,,0,test,0,1,381
"('All screens can dim.',)",,,1,test,1,0,382
"('All screens can find.',)",,,0,test,0,1,383
"('Those glasses might tighten.',)",,,1,test,1,0,386
"('Those glasses might clean.',)",,,0,test,0,1,387
"(""Wayne's fathers assembled."",)",,,1,test,1,0,390
"(""Wayne's fathers dislike."",)",,,0,test,0,1,391
"(""A hat wasn't flattening."",)",,,1,test,1,0,392
"(""A hat wasn't looking like."",)",,,0,test,0,1,393
"('The ice evaporates.',)",,,1,test,1,0,400
"('The ice buys.',)",,,0,test,0,1,401
"('The carts have stopped.',)",,,1,test,1,0,426
"('The carts have looked like.',)",,,0,test,0,1,427
"('Those carriages were maneuvering.',)",,,1,test,1,0,440
"('Those carriages were bringing.',)",,,0,test,0,1,441
"(""Melissa's handymen stretch."",)",,,1,test,1,0,442
"(""Melissa's handymen boasted about."",)",,,0,test,0,1,443
"(""Rivers aren't evaporating."",)",,,1,test,1,0,446
"(""Rivers aren't exploring."",)",,,0,test,0,1,447
"('A convertible accelerates.',)",,,1,test,1,0,450
"('A convertible finds.',)",,,0,test,0,1,451
"(""Sharon's podiatrist hides."",)",,,1,test,1,0,456
"(""Sharon's podiatrist sees."",)",,,0,test,0,1,457
"('Those apples grew.',)",,,1,test,1,0,462
"('Those apples found.',)",,,0,test,0,1,463
"(""Martin's granddaughters healed."",)",,,1,test,1,0,490
"(""Martin's granddaughters like."",)",,,0,test,0,1,491
"('Many bicycles can drop.',)",,,1,test,1,0,492
"('Many bicycles can find.',)",,,0,test,0,1,493
"(""Blouses weren't shrinking."",)",,,1,test,1,0,500
"(""Blouses weren't cleaning."",)",,,0,test,0,1,501
"('What twirled.',)",,,1,test,1,0,518
"('What scans.',)",,,0,test,0,1,519
"(""Leslie's grandfathers stretch."",)",,,1,test,1,0,528
"(""Leslie's grandfathers look like."",)",,,0,test,0,1,529
"('Liam spun around.',)",,,1,test,1,0,532
"('Liam complained about.',)",,,0,test,0,1,533
"(""Cheryl's dentists hadn't trained."",)",,,1,test,1,0,534
"(""Cheryl's dentists hadn't talked to."",)",,,0,test,0,1,535
"('Lakes freeze.',)",,,1,test,1,0,550
"('Lakes drove to.',)",,,0,test,0,1,551
"('That pasta blackens.',)",,,1,test,1,0,584
"('That pasta bought.',)",,,0,test,0,1,585
"('Some glasses shrink.',)",,,1,test,1,0,586
"('Some glasses wear.',)",,,0,test,0,1,587
"(""Every glacier wasn't vaporizing."",)",,,1,test,1,0,622
"(""Every glacier wasn't arriving at."",)",,,0,test,0,1,623
"('Many daughters of Paul have married.',)",,,1,test,1,0,624
"('Many daughters of Paul have bothered.',)",,,0,test,0,1,625
"('Some skateboards can maneuver.',)",,,1,test,1,0,630
"('Some skateboards can lift.',)",,,0,test,0,1,631
"('Most drivers will worry.',)",,,1,test,1,0,636
"('Most drivers will scare.',)",,,0,test,0,1,637
"('That plane chips.',)",,,1,test,1,0,660
"('That plane fixed.',)",,,0,test,0,1,661
"('The peppers burn.',)",,,1,test,1,0,674
"('The peppers took.',)",,,0,test,0,1,675
"(""That cilantro isn't burning."",)",,,1,test,1,0,680
"(""That cilantro isn't taking."",)",,,0,test,0,1,681
"('Laura spins around.',)",,,1,test,1,0,702
"('Laura boasted about.',)",,,0,test,0,1,703
"('This shirt unfolds.',)",,,1,test,1,0,710
"('This shirt sees.',)",,,0,test,0,1,711
"(""Every wheelbarrow hadn't broken."",)",,,1,test,1,0,726
"(""Every wheelbarrow hadn't bought."",)",,,0,test,0,1,727
"('Wheelbarrows roll.',)",,,1,test,1,0,730
"('Wheelbarrows revealed.',)",,,0,test,0,1,731
"('Some cake had burned.',)",,,1,test,1,0,736
"('Some cake had admired.',)",,,0,test,0,1,737
"('Every cucumber has ripened.',)",,,1,test,1,0,738
"('Every cucumber has concealed.',)",,,0,test,0,1,739
"(""Every pie can't burn."",)",,,1,test,1,0,740
"(""Every pie can't find."",)",,,0,test,0,1,741
"('Sandra was training.',)",,,1,test,1,0,742
"('Sandra was curing.',)",,,0,test,0,1,743
"('That jacket does tighten.',)",,,1,test,1,0,754
"('That jacket does conceal.',)",,,0,test,0,1,755
"('Julie stood up.',)",,,1,test,1,0,758
"('Julie worked with.',)",,,0,test,0,1,759
"(""This carriage hasn't rolled."",)",,,1,test,1,0,764
"(""This carriage hasn't bought."",)",,,0,test,0,1,765
"('Tonya sat down.',)",,,1,test,1,0,768
"('Tonya observes.',)",,,0,test,0,1,769
"('Every student trains.',)",,,1,test,1,0,772
"('Every student appreciates.',)",,,0,test,0,1,773
"(""Pants shouldn't warp."",)",,,1,test,1,0,778
"(""Pants shouldn't look like."",)",,,0,test,0,1,779
"('Every popsicle was freezing.',)",,,1,test,1,0,790
"('Every popsicle was cleaning.',)",,,0,test,0,1,791
"('A lamp fades.',)",,,1,test,1,0,798
"('A lamp admires.',)",,,0,test,0,1,799
"('Sketches hide.',)",,,1,test,1,0,814
"('Sketches looked like.',)",,,0,test,0,1,815
"('Every couch chipped.',)",,,1,test,1,0,834
"('Every couch fixed.',)",,,0,test,0,1,835
"('A door is shutting.',)",,,1,test,1,0,842
"('A door is taking.',)",,,0,test,0,1,843
"(""A jacket isn't twisting."",)",,,1,test,1,0,850
"(""A jacket isn't concealing."",)",,,0,test,0,1,851
"('That blouse frayed.',)",,,1,test,1,0,858
"('That blouse looks like.',)",,,0,test,0,1,859
"(""Every wheelbarrow couldn't shatter."",)",,,1,test,1,0,860
"(""Every wheelbarrow couldn't find."",)",,,0,test,0,1,861
"('Most unicycles turn.',)",,,1,test,1,0,872
"('Most unicycles lift.',)",,,0,test,0,1,873
"('Some blouse unfolded.',)",,,1,test,1,0,886
"('Some blouse cleans.',)",,,0,test,0,1,887
"(""A banana hadn't baked."",)",,,1,test,1,0,896
"(""A banana hadn't cleaned."",)",,,0,test,0,1,897
"('Some tomatoes do burn.',)",,,1,test,1,0,900
"('Some tomatoes do bring.',)",,,0,test,0,1,901
"(""Many guests aren't sitting down."",)",,,1,test,1,0,912
"(""Many guests aren't disturbing."",)",,,0,test,0,1,913
"(""The rivers wouldn't vaporize."",)",,,1,test,1,0,914
"(""The rivers wouldn't skate around."",)",,,0,test,0,1,915
"('A skirt was folding.',)",,,1,test,1,0,918
"('A skirt was admiring.',)",,,0,test,0,1,919
"('All universities are benefiting.',)",,,1,test,1,0,920
"('All universities are bothering.',)",,,0,test,0,1,921
"(""A patient's lawyer isn't changing."",)",,,1,test,1,0,942
"(""A patient's lawyer isn't hiring."",)",,,0,test,0,1,943
"('Most eyes shut.',)",,,1,test,1,0,956
"('Most eyes found.',)",,,0,test,0,1,957
"('Blouses stretched.',)",,,1,test,1,0,958
"('Blouses saw.',)",,,0,test,0,1,959
"(""Skirts don't loosen."",)",,,1,test,1,0,966
"(""Skirts don't conceal."",)",,,0,test,0,1,967
"('Planes break.',)",,,1,test,1,0,978
"('Planes see.',)",,,0,test,0,1,979
"('All tomatoes can ripen.',)",,,1,test,1,0,986
"('All tomatoes can look like.',)",,,0,test,0,1,987
"('Every light was darkening.',)",,,1,test,1,0,1004
"('Every light was concealing.',)",,,0,test,0,1,1005
"('Most guys worry.',)",,,1,test,1,0,1014
"('Most guys disturb.',)",,,0,test,0,1,1015
"('Some mushrooms might ripen.',)",,,1,test,1,0,1016
"('Some mushrooms might buy.',)",,,0,test,0,1,1017
"('Those rivers melt.',)",,,1,test,1,0,1018
"('Those rivers brought.',)",,,0,test,0,1,1019
"('These glasses tightened.',)",,,1,test,1,0,1044
"('These glasses see.',)",,,0,test,0,1,1045
"('All brothers of Stephen reunite.',)",,,1,test,1,0,1052
"('All brothers of Stephen irritated.',)",,,0,test,0,1,1053
"('The blouses shrank.',)",,,1,test,1,0,1058
"('The blouses bought.',)",,,0,test,0,1,1059
"('Most fish sell.',)",,,1,test,1,0,1062
"('Most fish saw.',)",,,0,test,0,1,1063
"('Some mouth has flung open.',)",,,1,test,1,0,1072
"('Some mouth has found.',)",,,0,test,0,1,1073
"('Amy stood up.',)",,,1,test,1,0,1076
"('Amy discusses.',)",,,0,test,0,1,1077
"(""All guests haven't sat down."",)",,,1,test,1,0,1082
"(""All guests haven't kissed."",)",,,0,test,0,1,1083
"('A lot of cakes charred.',)",,,1,test,1,0,1086
"('A lot of cakes admired.',)",,,0,test,0,1,1087
"('Every mouth was hiding.',)",,,1,test,1,0,1088
"('Every mouth was taking.',)",,,0,test,0,1,1089
"(""A lot of men haven't hidden."",)",,,1,test,1,0,1094
"(""A lot of men haven't concealed."",)",,,0,test,0,1,1095
"('This pasta has blackened.',)",,,1,test,1,0,1108
"('This pasta has revealed.',)",,,0,test,0,1,1109
"('Some students sit down.',)",,,1,test,1,0,1140
"('Some students saw.',)",,,0,test,0,1,1141
"(""Dawn's doctors sit down."",)",,,1,test,1,0,1144
"(""Dawn's doctors observed."",)",,,0,test,0,1,1145
"('Skirts were twirling.',)",,,1,test,1,0,1178
"('Skirts were wearing.',)",,,0,test,0,1,1179
"('Those shawls had tightened.',)",,,1,test,1,0,1202
"('Those shawls had brought.',)",,,0,test,0,1,1203
"('Every cake blackens.',)",,,1,test,1,0,1204
"('Every cake sees.',)",,,0,test,0,1,1205
"('Unicycles maneuver.',)",,,1,test,1,0,1214
"('Unicycles look like.',)",,,0,test,0,1,1215
"('This rice baked.',)",,,1,test,1,0,1226
"('This rice took.',)",,,0,test,0,1,1227
"('Some lamp has darkened.',)",,,1,test,1,0,1232
"('Some lamp has found.',)",,,0,test,0,1,1233
"(""This casserole wouldn't blacken."",)",,,1,test,1,0,1240
"(""This casserole wouldn't have."",)",,,0,test,0,1,1241
"('Some waiters were marrying.',)",,,1,test,1,0,1248
"('Some waiters were observing.',)",,,0,test,0,1,1249
"('This skateboard broke.',)",,,1,test,1,0,1272
"('This skateboard cleans.',)",,,0,test,0,1,1273
"('Travis would move.',)",,,1,test,1,0,1280
"('Travis would forget.',)",,,0,test,0,1,1281
"('A popsicle vaporized.',)",,,1,test,1,0,1286
"('A popsicle had.',)",,,0,test,0,1,1287
"(""All coats haven't loosened."",)",,,1,test,1,0,1294
"(""All coats haven't brought."",)",,,0,test,0,1,1295
"('The closets were closing.',)",,,1,test,1,0,1308
"('The closets were criticizing.',)",,,0,test,0,1,1309
"(""Those scarves aren't warping."",)",,,1,test,1,0,1310
"(""Those scarves aren't lifting."",)",,,0,test,0,1,1311
