inputs,context,topic,org_label,set-0,string_label,label,id
"(""A brother of that waitress considered there to be more than three daughters of every waitress motivating Derek's handyman to tour this high school."",)",,,1,dev,1,0,276
"(""A brother of that waitress compels there to be more than three daughters of every waitress motivating Derek's handyman to tour this high school."",)",,,0,dev,0,1,277
"(""Some woman didn't declare there to be a sock fraying."",)",,,1,dev,1,0,280
"(""Some woman didn't order there to be a sock fraying."",)",,,0,dev,0,1,281
"(""Becky hasn't wanted there to be a university boring a lot of ladies."",)",,,1,dev,1,0,282
"(""Becky hasn't obliged there to be a university boring a lot of ladies."",)",,,0,dev,0,1,283
"('Harvard University judged there to be some eyes shocking these organizations.',)",,,1,dev,1,0,332
"('Harvard University prompts there to be some eyes shocking these organizations.',)",,,0,dev,0,1,333
"(""Gregory's brother did consider there to be no adults persuading Cindy to blink."",)",,,1,dev,1,0,386
"(""Gregory's brother did prompt there to be no adults persuading Cindy to blink."",)",,,0,dev,0,1,387
"('That brother of Karen needs there to be a scarf tightening.',)",,,1,dev,1,0,476
"('That brother of Karen begged there to be a scarf tightening.',)",,,0,dev,0,1,477
"(""Andrea's piano teachers preferred there to be a couch chipping."",)",,,1,dev,1,0,478
"(""Andrea's piano teachers entreat there to be a couch chipping."",)",,,0,dev,0,1,479
"(""Rachelle hadn't anticipated there to be a glass falling."",)",,,1,dev,1,0,494
"(""Rachelle hadn't pressured there to be a glass falling."",)",,,0,dev,0,1,495
"(""Stacy's partners wanted there to be a lot of scarves folding."",)",,,1,dev,1,0,500
"(""Stacy's partners persuaded there to be a lot of scarves folding."",)",,,0,dev,0,1,501
"('A brother of Becca anticipates there to be a person trying to sound like Sharon.',)",,,1,dev,1,0,534
"('A brother of Becca commanded there to be a person trying to sound like Sharon.',)",,,0,dev,0,1,535
"(""Julie's grandmothers ascertain there to be a picture of a boy looking like those pictures."",)",,,1,dev,1,0,546
"(""Julie's grandmothers entice there to be a picture of a boy looking like those pictures."",)",,,0,dev,0,1,547
"(""Christina isn't discovering there to be some nieces of every man driving to a glacier."",)",,,1,dev,1,0,548
"(""Christina isn't obliging there to be some nieces of every man driving to a glacier."",)",,,0,dev,0,1,549
"(""Andrew's classmates need there to be a photograph bothering Deanna."",)",,,1,dev,1,0,592
"(""Andrew's classmates tempted there to be a photograph bothering Deanna."",)",,,0,dev,0,1,593
"(""Kristen wasn't judging there to be a show about the Lutherans disgusting Teresa."",)",,,1,dev,1,0,620
"(""Kristen wasn't requiring there to be a show about the Lutherans disgusting Teresa."",)",,,0,dev,0,1,621
"(""Christina's grandfather doesn't ascertain there to be more than three high schools alarming that organization."",)",,,1,dev,1,0,622
"(""Christina's grandfather doesn't sway there to be more than three high schools alarming that organization."",)",,,0,dev,0,1,623
"('Brad is predicting there to be a book about science winning.',)",,,1,dev,1,0,626
"('Brad is swaying there to be a book about science winning.',)",,,0,dev,0,1,627
"('A lot of drivers predict there to be fewer than three restaurants alarming the organizations.',)",,,1,dev,1,0,628
"('A lot of drivers pushed there to be fewer than three restaurants alarming the organizations.',)",,,0,dev,0,1,629
"(""Matt's classmates predict there to be no waiters assembling."",)",,,1,dev,1,0,674
"(""Matt's classmates prod there to be no waiters assembling."",)",,,0,dev,0,1,675
"('Cynthia might consider there to be dishes cracking.',)",,,1,dev,1,0,680
"('Cynthia might compel there to be dishes cracking.',)",,,0,dev,0,1,681
"('Tara believes there to be a muffin embarrassing Todd.',)",,,1,dev,1,0,710
"('Tara prompted there to be a muffin embarrassing Todd.',)",,,0,dev,0,1,711
"(""A person's father couldn't find there to be some governments debating."",)",,,1,dev,1,0,718
"(""A person's father couldn't order there to be some governments debating."",)",,,0,dev,0,1,719
"(""George wasn't discovering there to be few prints stunning Carmen."",)",,,1,dev,1,0,722
"(""George wasn't enticing there to be few prints stunning Carmen."",)",,,0,dev,0,1,723
"('Gina had wanted there to be more than three reports distracting Julia.',)",,,1,dev,1,0,724
"('Gina had pushed there to be more than three reports distracting Julia.',)",,,0,dev,0,1,725
"('All committees were declaring there to be a university commissioning the organizations to retaliate.',)",,,1,dev,1,0,756
"('All committees were compelling there to be a university commissioning the organizations to retaliate.',)",,,0,dev,0,1,757
"('Carol was preferring there to be many newspaper articles looking like a lot of pictures.',)",,,1,dev,1,0,794
"('Carol was imploring there to be many newspaper articles looking like a lot of pictures.',)",,,0,dev,0,1,795
"('Some doctor judges there to be few cafes impressing Donna.',)",,,1,dev,1,0,804
"('Some doctor pressured there to be few cafes impressing Donna.',)",,,0,dev,0,1,805
"('Helen predicted there to be an essay irritating Samuel.',)",,,1,dev,1,0,840
"('Helen forces there to be an essay irritating Samuel.',)",,,0,dev,0,1,841
"(""Denise's classmate couldn't anticipate there to be few gloves stretching."",)",,,1,dev,1,0,842
"(""Denise's classmate couldn't induce there to be few gloves stretching."",)",,,0,dev,0,1,843
"('Many nieces of Allison had predicted there to be a cake irritating that adult.',)",,,1,dev,1,0,844
"('Many nieces of Allison had asked there to be a cake irritating that adult.',)",,,0,dev,0,1,845
"('Sara declares there to be fewer than three windows embarrassing Brad.',)",,,1,dev,1,0,902
"('Sara pushed there to be fewer than three windows embarrassing Brad.',)",,,0,dev,0,1,903
"('Anna expects there to be a commentary boring Tonya.',)",,,1,dev,1,0,906
"('Anna entreats there to be a commentary boring Tonya.',)",,,0,dev,0,1,907
"(""Rachel isn't discovering there to be no computers falling."",)",,,1,dev,1,0,938
"(""Rachel isn't swaying there to be no computers falling."",)",,,0,dev,0,1,939
"('Some children were expecting there to be some prints of George worrying Melinda.',)",,,1,dev,1,0,948
"('Some children were tempting there to be some prints of George worrying Melinda.',)",,,0,dev,0,1,949
"(""Deborah's supervisors ascertain there to be a rug disgusting Debra."",)",,,1,dev,1,0,966
"(""Deborah's supervisors pressured there to be a rug disgusting Debra."",)",,,0,dev,0,1,967
"('The hospitals discover there to be fewer than three gates wasting away.',)",,,1,dev,1,0,972
"('The hospitals induced there to be fewer than three gates wasting away.',)",,,0,dev,0,1,973
"('Ella anticipated there to be spinach vanishing.',)",,,1,dev,1,0,978
"('Ella sways there to be spinach vanishing.',)",,,0,dev,0,1,979
"(""Most sons of Angela haven't judged there to be a book about Harvard University worrying many universities."",)",,,1,dev,1,0,984
"(""Most sons of Angela haven't asked there to be a book about Harvard University worrying many universities."",)",,,0,dev,0,1,985
"('Susan should ascertain there to be a lot of mushrooms alarming Kathleen.',)",,,1,dev,1,0,1004
"('Susan should tempt there to be a lot of mushrooms alarming Kathleen.',)",,,0,dev,0,1,1005
"(""Judy's associate didn't anticipate there to be a car aggravating Patricia."",)",,,1,dev,1,0,1038
"(""Judy's associate didn't urge there to be a car aggravating Patricia."",)",,,0,dev,0,1,1039
"(""That lady isn't preferring there to be a pie stunning Cindy."",)",,,1,dev,1,0,1046
"(""That lady isn't obligating there to be a pie stunning Cindy."",)",,,0,dev,0,1,1047
"('Some library prefers there to be few skirts appearing.',)",,,1,dev,1,0,1054
"('Some library pressured there to be few skirts appearing.',)",,,0,dev,0,1,1055
"('Kendra anticipates there to be many photographs boring Anna.',)",,,1,dev,1,0,1068
"('Kendra motivates there to be many photographs boring Anna.',)",,,0,dev,0,1,1069
"(""Diana isn't preferring there to be a friend of Walter climbing down all stairs."",)",,,1,dev,1,0,1074
"(""Diana isn't tempting there to be a friend of Walter climbing down all stairs."",)",,,0,dev,0,1,1075
"('Melissa had expected there to be many rugs aggravating Kevin.',)",,,1,dev,1,0,1148
"('Melissa had enticed there to be many rugs aggravating Kevin.',)",,,0,dev,0,1,1149
"(""Donald's partner wouldn't expect there to be a lady finding many dancers to argue."",)",,,1,dev,1,0,1152
"(""Donald's partner wouldn't order there to be a lady finding many dancers to argue."",)",,,0,dev,0,1,1153
"(""Lissa hadn't discovered there to be mountains disappearing."",)",,,1,dev,1,0,1164
"(""Lissa hadn't implored there to be mountains disappearing."",)",,,0,dev,0,1,1165
"(""Daniel's cousin had wanted there to be few lights disgusting most banks."",)",,,1,dev,1,0,1176
"(""Daniel's cousin had convinced there to be few lights disgusting most banks."",)",,,0,dev,0,1,1177
"('Ella needs there to be an essay about the Impressionists confusing Karla.',)",,,1,dev,1,0,1192
"('Ella advises there to be an essay about the Impressionists confusing Karla.',)",,,0,dev,0,1,1193
"('All people would need there to be a jacket scaring Judy.',)",,,1,dev,1,0,1216
"('All people would order there to be a jacket scaring Judy.',)",,,0,dev,0,1,1217
"(""All guys' electricians expect there to be some prints of this sketch looking like some photographs."",)",,,1,dev,1,0,1232
"(""All guys' electricians push there to be some prints of this sketch looking like some photographs."",)",,,0,dev,0,1,1233
"(""Deborah's tutors anticipate there to be a box stunning Jennifer."",)",,,1,dev,1,0,1256
"(""Deborah's tutors obliged there to be a box stunning Jennifer."",)",,,0,dev,0,1,1257
"('Carol did declare there to be an actress wondering who healed most boys.',)",,,1,dev,1,0,1332
"('Carol did push there to be an actress wondering who healed most boys.',)",,,0,dev,0,1,1333
"(""Carrie isn't declaring there to be a closet bothering Patricia."",)",,,1,dev,1,0,1334
"(""Carrie isn't obligating there to be a closet bothering Patricia."",)",,,0,dev,0,1,1335
"('Brenda did consider there to be a bike hurting Matt.',)",,,1,dev,1,0,1342
"('Brenda did persuade there to be a bike hurting Matt.',)",,,0,dev,0,1,1343
"('Barbara has found there to be a horse embarrassing Jason.',)",,,1,dev,1,0,1364
"('Barbara has induced there to be a horse embarrassing Jason.',)",,,0,dev,0,1,1365
"(""Carrie won't prefer there to be fewer than three plays hurting that customer."",)",,,1,dev,1,0,1388
"(""Carrie won't order there to be fewer than three plays hurting that customer."",)",,,0,dev,0,1,1389
"(""Donna hadn't predicted there to be many reports about current events stunning many customers."",)",,,1,dev,1,0,1396
"(""Donna hadn't implored there to be many reports about current events stunning many customers."",)",,,0,dev,0,1,1397
"(""Some niece of Daniel wouldn't need there to be more than three muffins vanishing."",)",,,1,dev,1,0,1448
"(""Some niece of Daniel wouldn't entice there to be more than three muffins vanishing."",)",,,0,dev,0,1,1449
"(""Naomi can't consider there to be a rabbit leaving."",)",,,1,dev,1,0,1452
"(""Naomi can't badger there to be a rabbit leaving."",)",,,0,dev,0,1,1453
"(""Leslie's cousins needed there to be a glacier freezing."",)",,,1,dev,1,0,1486
"(""Leslie's cousins push there to be a glacier freezing."",)",,,0,dev,0,1,1487
"(""Claire's supervisor isn't expecting there to be more than three boys failing to praise these pedestrians."",)",,,1,dev,1,0,1510
"(""Claire's supervisor isn't prodding there to be more than three boys failing to praise these pedestrians."",)",,,0,dev,0,1,1511
"('Cynthia had predicted there to be a closet vanishing.',)",,,1,dev,1,0,1522
"('Cynthia had entreated there to be a closet vanishing.',)",,,0,dev,0,1,1523
"(""William's sister wants there to be a grandmother of Cindy complaining."",)",,,1,dev,1,0,1526
"(""William's sister induces there to be a grandmother of Cindy complaining."",)",,,0,dev,0,1,1527
"(""Donna's classmate might discover there to be a lot of steps existing."",)",,,1,dev,1,0,1528
"(""Donna's classmate might prompt there to be a lot of steps existing."",)",,,0,dev,0,1,1529
"('Those patients declare there to be a jacket scaring Renee.',)",,,1,dev,1,0,1566
"('Those patients require there to be a jacket scaring Renee.',)",,,0,dev,0,1,1567
"('Some girls find there to be many cucumbers blackening.',)",,,1,dev,1,0,1602
"('Some girls persuaded there to be many cucumbers blackening.',)",,,0,dev,0,1,1603
"(""Kendra hasn't ascertained there to be a photograph of Marla appearing."",)",,,1,dev,1,0,1632
"(""Kendra hasn't persuaded there to be a photograph of Marla appearing."",)",,,0,dev,0,1,1633
"(""This driver isn't declaring there to be spotlights irritating every doctor."",)",,,1,dev,1,0,1634
"(""This driver isn't begging there to be spotlights irritating every doctor."",)",,,0,dev,0,1,1635
"(""Monet hasn't wanted there to be an association thinking about who won't order Cindy to come here."",)",,,1,dev,1,0,1636
"(""Monet hasn't encouraged there to be an association thinking about who won't order Cindy to come here."",)",,,0,dev,0,1,1637
"('Florence predicts there to be many girls departing.',)",,,1,dev,1,0,1656
"('Florence advises there to be many girls departing.',)",,,0,dev,0,1,1657
"(""Amanda's bosses needed there to be some daughters of Heidi running around many hills."",)",,,1,dev,1,0,1660
"(""Amanda's bosses prompt there to be some daughters of Heidi running around many hills."",)",,,0,dev,0,1,1661
"(""Timothy's mentees believe there to be a committee arguing about Kenneth."",)",,,1,dev,1,0,1664
"(""Timothy's mentees prompt there to be a committee arguing about Kenneth."",)",,,0,dev,0,1,1665
"('Samuel was discovering there to be peppers scaring Debra.',)",,,1,dev,1,0,1708
"('Samuel was compelling there to be peppers scaring Debra.',)",,,0,dev,0,1,1709
"(""Elizabeth's employees have found there to be some glasses distracting the actresses."",)",,,1,dev,1,0,1736
"(""Elizabeth's employees have tempted there to be some glasses distracting the actresses."",)",,,0,dev,0,1,1737
"('Harvard University considers there to be plates vanishing.',)",,,1,dev,1,0,1764
"('Harvard University spurred there to be plates vanishing.',)",,,0,dev,0,1,1765
"('Stacy needs there to be a scarf shrinking.',)",,,1,dev,1,0,1768
"('Stacy dares there to be a scarf shrinking.',)",,,0,dev,0,1,1769
"('Elizabeth had found there to be a committee realizing who responds.',)",,,1,dev,1,0,1780
"('Elizabeth had induced there to be a committee realizing who responds.',)",,,0,dev,0,1,1781
"('Wayne can prefer there to be no lamps shocking this patient.',)",,,1,dev,1,0,1790
"('Wayne can command there to be no lamps shocking this patient.',)",,,0,dev,0,1,1791
"(""Scott's father shouldn't discover there to be few committees forgetting about who wasn't spinning around."",)",,,1,dev,1,0,1792
"(""Scott's father shouldn't urge there to be few committees forgetting about who wasn't spinning around."",)",,,0,dev,0,1,1793
"(""Nancy wasn't preferring there to be a cart accelerating."",)",,,1,dev,1,0,1800
"(""Nancy wasn't prodding there to be a cart accelerating."",)",,,0,dev,0,1,1801
"(""George's nephews aren't judging there to be few high schools annoying this university."",)",,,1,dev,1,0,1806
"(""George's nephews aren't ordering there to be few high schools annoying this university."",)",,,0,dev,0,1,1807
"('Many legislatures are finding there to be a committee finding out who has sold that school.',)",,,1,dev,1,0,1810
"('Many legislatures are convincing there to be a committee finding out who has sold that school.',)",,,0,dev,0,1,1811
"('Pamela judged there to be a sketch of most birds confusing Sherry.',)",,,1,dev,1,0,1912
"('Pamela spurs there to be a sketch of most birds confusing Sherry.',)",,,0,dev,0,1,1913
"('Derek expects there to be water existing.',)",,,1,dev,1,0,1952
"('Derek orders there to be water existing.',)",,,0,dev,0,1,1953
"('Dennis had judged there to be a plane confusing Melanie.',)",,,1,dev,1,0,1964
"('Dennis had urged there to be a plane confusing Melanie.',)",,,0,dev,0,1,1965
"('Martha does ascertain there to be a mirror bothering the Clintons.',)",,,1,dev,1,0,1992
"('Martha does sway there to be a mirror bothering the Clintons.',)",,,0,dev,0,1,1993
"('William has declared there to be no guests getting fired.',)",,,1,test,1,0,0
"('William has obliged there to be no guests getting fired.',)",,,0,test,0,1,1
"('Frank judged there to be a photograph of Michael looking like Sherry.',)",,,1,test,1,0,16
"('Frank compelled there to be a photograph of Michael looking like Sherry.',)",,,0,test,0,1,17
"('Many organizations have believed there to be no stories distracting some company.',)",,,1,test,1,0,22
"('Many organizations have induced there to be no stories distracting some company.',)",,,0,test,0,1,23
"(""Ella couldn't ascertain there to be many drivers daring Carlos to stun Charles."",)",,,1,test,1,0,30
"(""Ella couldn't obligate there to be many drivers daring Carlos to stun Charles."",)",,,0,test,0,1,31
"('Some dancer judged there to be a light scaring Scott.',)",,,1,test,1,0,32
"('Some dancer advises there to be a light scaring Scott.',)",,,0,test,0,1,33
"(""The library didn't discover there to be an art gallery disappearing."",)",,,1,test,1,0,48
"(""The library didn't prompt there to be an art gallery disappearing."",)",,,0,test,0,1,49
"(""Danielle didn't find there to be a cashier compromising."",)",,,1,test,1,0,62
"(""Danielle didn't implore there to be a cashier compromising."",)",,,0,test,0,1,63
"(""A lot of synopses weren't discovering there to be no rugs confusing Frank."",)",,,1,test,1,0,68
"(""A lot of synopses weren't obligating there to be no rugs confusing Frank."",)",,,0,test,0,1,69
"(""Donna hasn't expected there to be a plate worrying Alice."",)",,,1,test,1,0,72
"(""Donna hasn't obliged there to be a plate worrying Alice."",)",,,0,test,0,1,73
"(""Craig's lawyers were needing there to be fish irritating a lot of actors."",)",,,1,test,1,0,84
"(""Craig's lawyers were motivating there to be fish irritating a lot of actors."",)",,,0,test,0,1,85
"('Gregory has expected there to be some skirts loosening.',)",,,1,test,1,0,86
"('Gregory has encouraged there to be some skirts loosening.',)",,,0,test,0,1,87
"(""Cheryl isn't believing there to be a college campus existing."",)",,,1,test,1,0,104
"(""Cheryl isn't asking there to be a college campus existing."",)",,,0,test,0,1,105
"('Those sisters of Tammy wanted there to be fewer than three companies tempting some pedestrian to drive to that library.',)",,,1,test,1,0,110
"('Those sisters of Tammy require there to be fewer than three companies tempting some pedestrian to drive to that library.',)",,,0,test,0,1,111
"('All nephews of Teresa judged there to be a commentary confusing Daniel.',)",,,1,test,1,0,112
"('All nephews of Teresa ask there to be a commentary confusing Daniel.',)",,,0,test,0,1,113
"(""Some senators' tutor does consider there to be few horses stunning Andrew."",)",,,1,test,1,0,156
"(""Some senators' tutor does entreat there to be few horses stunning Andrew."",)",,,0,test,0,1,157
"(""Victoria's wife wasn't considering there to be a hill stunning Bill."",)",,,1,test,1,0,168
"(""Victoria's wife wasn't spurring there to be a hill stunning Bill."",)",,,0,test,0,1,169
"(""Bill's senator was preferring there to be a report boring Brenda."",)",,,1,test,1,0,180
"(""Bill's senator was compelling there to be a report boring Brenda."",)",,,0,test,0,1,181
"(""Andrew hasn't expected there to be a screen annoying Bill."",)",,,1,test,1,0,186
"(""Andrew hasn't dared there to be a screen annoying Bill."",)",,,0,test,0,1,187
"(""Andrea's brother is finding there to be a cucumber alarming Kirsten."",)",,,1,test,1,0,194
"(""Andrea's brother is imploring there to be a cucumber alarming Kirsten."",)",,,0,test,0,1,195
"(""Sabrina couldn't consider there to be a grocery store alarming Samantha."",)",,,1,test,1,0,196
"(""Sabrina couldn't advise there to be a grocery store alarming Samantha."",)",,,0,test,0,1,197
"('Stephen did consider there to be no mirrors bothering every dancer.',)",,,1,test,1,0,200
"('Stephen did entreat there to be no mirrors bothering every dancer.',)",,,0,test,0,1,201
"(""Victoria hadn't wanted there to be spinach annoying Wendy."",)",,,1,test,1,0,210
"(""Victoria hadn't badgered there to be spinach annoying Wendy."",)",,,0,test,0,1,211
"(""This mother of Bill can't find there to be a convertible falling."",)",,,1,test,1,0,212
"(""This mother of Bill can't induce there to be a convertible falling."",)",,,0,test,0,1,213
"('Wayne was finding there to be a mall alarming Bradley.',)",,,1,test,1,0,222
"('Wayne was obliging there to be a mall alarming Bradley.',)",,,0,test,0,1,223
"('Amelia believes there to be a book alarming a lot of schools.',)",,,1,test,1,0,238
"('Amelia required there to be a book alarming a lot of schools.',)",,,0,test,0,1,239
"(""Patrick's niece discovers there to be many sweaters soaking."",)",,,1,test,1,0,270
"(""Patrick's niece ordered there to be many sweaters soaking."",)",,,0,test,0,1,271
"(""A lot of guests' handymen judge there to be more than three peppers existing."",)",,,1,test,1,0,272
"(""A lot of guests' handymen encourage there to be more than three peppers existing."",)",,,0,test,0,1,273
"('Alicia does judge there to be fewer than three cafes disturbing Carlos.',)",,,1,test,1,0,284
"('Alicia does force there to be fewer than three cafes disturbing Carlos.',)",,,0,test,0,1,285
"(""Diane's supervisors judged there to be a dog disappearing."",)",,,1,test,1,0,290
"(""Diane's supervisors obligate there to be a dog disappearing."",)",,,0,test,0,1,291
"('Jennifer is judging there to be a newspaper article about Winston Churchill looking like the sketches.',)",,,1,test,1,0,320
"('Jennifer is ordering there to be a newspaper article about Winston Churchill looking like the sketches.',)",,,0,test,0,1,321
"('Marcus ascertains there to be an eggplant worrying Danielle.',)",,,1,test,1,0,344
"('Marcus entices there to be an eggplant worrying Danielle.',)",,,0,test,0,1,345
"('Carmen was anticipating there to be a committee interacting.',)",,,1,test,1,0,350
"('Carmen was enticing there to be a committee interacting.',)",,,0,test,0,1,351
"(""The sons of Alexander haven't predicted there to be some universities proposing to negotiate."",)",,,1,test,1,0,384
"(""The sons of Alexander haven't convinced there to be some universities proposing to negotiate."",)",,,0,test,0,1,385
"(""Karla's plumber wouldn't discover there to be no horses climbing up some steps."",)",,,1,test,1,0,430
"(""Karla's plumber wouldn't require there to be no horses climbing up some steps."",)",,,0,test,0,1,431
"('Cheryl expected there to be cilantro existing.',)",,,1,test,1,0,452
"('Cheryl induced there to be cilantro existing.',)",,,0,test,0,1,453
"('Connie needed there to be few art galleries scaring Mitchell.',)",,,1,test,1,0,456
"('Connie forces there to be few art galleries scaring Mitchell.',)",,,0,test,0,1,457
"('Cynthia believes there to be a person scanning a report.',)",,,1,test,1,0,466
"('Cynthia spurred there to be a person scanning a report.',)",,,0,test,0,1,467
"('These guests ascertained there to be a newspaper article about the Borgias shocking Theodore.',)",,,1,test,1,0,468
"('These guests prod there to be a newspaper article about the Borgias shocking Theodore.',)",,,0,test,0,1,469
"(""Robert's podiatrists expected there to be a lot of girls distracting Danielle."",)",,,1,test,1,0,480
"(""Robert's podiatrists dared there to be a lot of girls distracting Danielle."",)",,,0,test,0,1,481
"('Karla believed there to be few windows alarming Beverly.',)",,,1,test,1,0,488
"('Karla entices there to be few windows alarming Beverly.',)",,,0,test,0,1,489
"(""Some bank shouldn't want there to be unicycles slowing."",)",,,1,test,1,0,490
"(""Some bank shouldn't entreat there to be unicycles slowing."",)",,,0,test,0,1,491
"('Kimberley did believe there to be a lot of legislatures persuading Alicia to see all bikes.',)",,,1,test,1,0,496
"('Kimberley did convince there to be a lot of legislatures persuading Alicia to see all bikes.',)",,,0,test,0,1,497
"(""Maria's tutors haven't preferred there to be more than three boys happening to write."",)",,,1,test,1,0,498
"(""Maria's tutors haven't advised there to be more than three boys happening to write."",)",,,0,test,0,1,499
"('Every woman ascertains there to be a popsicle shocking Clyde.',)",,,1,test,1,0,504
"('Every woman prods there to be a popsicle shocking Clyde.',)",,,0,test,0,1,505
"('Many senators are finding there to be a cart alarming Carla.',)",,,1,test,1,0,542
