inputs,context,topic,org_label,set-0,string_label,label,id
"('Bill cures those unsure alumni.',)",,,1,train,1,0,54
"('Bill cures those unsure alumnus.',)",,,0,train,0,1,55
"('Derek walked through this smooth oasis.',)",,,1,train,1,0,56
"('Derek walked through this smooth oases.',)",,,0,train,0,1,57
"(""Dennis hasn't healed these unconvinced women."",)",,,1,train,1,0,60
"(""Dennis hasn't healed these unconvinced woman."",)",,,0,train,0,1,61
"('Kathleen has this exposed thesis.',)",,,1,train,1,0,62
"('Rachel drove to those blue oases.',)",,,1,dev,1,0,36
"('Rachel drove to those blue oasis.',)",,,0,dev,0,1,37
"('Most teenagers had complained about these scared men.',)",,,1,dev,1,0,52
"('Most teenagers had complained about these scared man.',)",,,0,dev,0,1,53
"('Ronald discussed that nice man.',)",,,1,dev,1,0,76
"('Ronald discussed that nice men.',)",,,0,dev,0,1,77
"('Larry described these delighted children.',)",,,1,dev,1,0,134
"('Larry described these delighted child.',)",,,0,dev,0,1,135
"(""Leslie wouldn't investigate that sick woman."",)",,,1,dev,1,0,140
"(""Leslie wouldn't investigate that sick women."",)",,,0,dev,0,1,141
"('Amelia walks through this red oasis.',)",,,1,dev,1,0,148
"('Amelia walks through this red oases.',)",,,0,dev,0,1,149
"(""Diana isn't running around that orange oasis."",)",,,1,dev,1,0,158
"(""Diana isn't running around that orange oases."",)",,,0,dev,0,1,159
"('That doctor had hugged that confident woman.',)",,,1,dev,1,0,162
"('That doctor had hugged that confident women.',)",,,0,dev,0,1,163
"('All screens astound these unlucky people.',)",,,1,dev,1,0,178
"('All screens astound these unlucky person.',)",,,0,dev,0,1,179
"('Kendra kissed those happy alumni.',)",,,1,dev,1,0,186
"('Kendra kissed those happy alumnus.',)",,,0,dev,0,1,187
"('Most cakes did distract this unsure child.',)",,,1,dev,1,0,188
"('Most cakes did distract this unsure children.',)",,,0,dev,0,1,189
"('Helen had shocked these hopeful children.',)",,,1,dev,1,0,224
"('Helen had shocked these hopeful child.',)",,,0,dev,0,1,225
"('Jeffrey reveals these hard oases.',)",,,1,dev,1,0,230
"('Jeffrey reveals these hard oasis.',)",,,0,dev,0,1,231
"(""Julie isn't breaking those broken feet."",)",,,1,dev,1,0,242
"(""Julie isn't breaking those broken foot."",)",,,0,dev,0,1,243
"('Tina might research that bad synopsis.',)",,,1,dev,1,0,260
"('Tina might research that bad synopses.',)",,,0,dev,0,1,261
"('Tracy examines that good analysis.',)",,,1,dev,1,0,294
"('Tracy examines that good analyses.',)",,,0,dev,0,1,295
"(""Irene doesn't hire this unconvinced woman."",)",,,1,dev,1,0,300
"(""Irene doesn't hire this unconvinced women."",)",,,0,dev,0,1,301
"(""Michelle wasn't attacking that scared child."",)",,,1,dev,1,0,310
"(""Michelle wasn't attacking that scared children."",)",,,0,dev,0,1,311
"('Most women think about that black ox.',)",,,1,dev,1,0,320
"('Most women think about that black oxen.',)",,,0,dev,0,1,321
"('Emily thought about that upset woman.',)",,,1,dev,1,0,326
"('Emily thought about that upset women.',)",,,0,dev,0,1,327
"('The Lutherans can exit those big oases.',)",,,1,dev,1,0,386
"('The Lutherans can exit those big oasis.',)",,,0,dev,0,1,387
"('Denise lifted these sick lice.',)",,,1,dev,1,0,458
"('Denise lifted these sick louse.',)",,,0,dev,0,1,459
"('Some guys hug these good men.',)",,,1,dev,1,0,480
"('Some guys hug these good man.',)",,,0,dev,0,1,481
"('Robert had those big cacti.',)",,,1,dev,1,0,482
"('Robert had those big cactus.',)",,,0,dev,0,1,483
"('These cashiers break those dirty feet.',)",,,1,dev,1,0,556
"('These cashiers break those dirty foot.',)",,,0,dev,0,1,557
"('All vases irritated that hopeful man.',)",,,1,dev,1,0,564
"('All vases irritated that hopeful men.',)",,,0,dev,0,1,565
"('Pamela sounds like that displeased person.',)",,,1,dev,1,0,574
"('Pamela sounds like that displeased people.',)",,,0,dev,0,1,575
"(""Denise isn't shocking these serious alumni."",)",,,1,dev,1,0,588
"(""Denise isn't shocking these serious alumnus."",)",,,0,dev,0,1,589
"(""Lucille hasn't run around those concealed oases."",)",,,1,dev,1,0,668
"(""Lucille hasn't run around those concealed oasis."",)",,,0,dev,0,1,669
"(""A newspaper article wasn't annoying that delighted man."",)",,,1,dev,1,0,696
"(""A newspaper article wasn't annoying that delighted men."",)",,,0,dev,0,1,697
"('Teachers aggravates those excited people.',)",,,1,dev,1,0,736
"('Teachers aggravates those excited person.',)",,,0,dev,0,1,737
"('Candice scared these ill alumni.',)",,,1,dev,1,0,748
"('Candice scared these ill alumnus.',)",,,0,dev,0,1,749
"(""Roger wasn't going to these brown oases."",)",,,1,dev,1,0,760
"(""Roger wasn't going to these brown oasis."",)",,,0,dev,0,1,761
"(""Some waiter isn't complaining about this hopeful child."",)",,,1,dev,1,0,776
"(""Some waiter isn't complaining about this hopeful children."",)",,,0,dev,0,1,777
"('The Borgias approach this hopeful person.',)",,,1,dev,1,0,798
"('The Borgias approach this hopeful people.',)",,,0,dev,0,1,799
"('Unicycles impress this uncertain child.',)",,,1,dev,1,0,800
"('Unicycles impress this uncertain children.',)",,,0,dev,0,1,801
"('Those actors criticize that lost woman.',)",,,1,dev,1,0,814
"('Those actors criticize that lost women.',)",,,0,dev,0,1,815
"('Girls heal these purple octopi.',)",,,1,dev,1,0,826
"('Girls heal these purple octopus.',)",,,0,dev,0,1,827
"('Kristen admires these good theses.',)",,,1,dev,1,0,852
"('Kristen admires these good thesis.',)",,,0,dev,0,1,853
"(""Linda hasn't hated those lost men."",)",,,1,dev,1,0,866
"(""Linda hasn't hated those lost man."",)",,,0,dev,0,1,867
"('Some actresses reveal these unconvinced women.',)",,,1,dev,1,0,872
"('Some actresses reveal these unconvinced woman.',)",,,0,dev,0,1,873
"('Actresses hug this delighted man.',)",,,1,dev,1,0,874
"('Actresses hug this delighted men.',)",,,0,dev,0,1,875
"('Theodore noticed those small octopi.',)",,,1,dev,1,0,882
"('Theodore noticed those small octopus.',)",,,0,dev,0,1,883
"('Some popsicle scares those content children.',)",,,1,dev,1,0,940
"('Some popsicle scares those content child.',)",,,0,dev,0,1,941
"('Women find that hidden mouse.',)",,,1,dev,1,0,942
"('Women find that hidden mice.',)",,,0,dev,0,1,943
"('Jodi scans those bad synopses.',)",,,1,dev,1,0,946
"('Jodi scans those bad synopsis.',)",,,0,dev,0,1,947
"('Ellen is leaving that busy woman.',)",,,1,dev,1,0,948
"('Ellen is leaving that busy women.',)",,,0,dev,0,1,949
"('Tonya had disturbed that popular man.',)",,,1,dev,1,0,970
"('Tonya had disturbed that popular men.',)",,,0,dev,0,1,971
"(""Martin hadn't gone to that gray oasis."",)",,,1,dev,1,0,1004
"(""Martin hadn't gone to that gray oases."",)",,,0,dev,0,1,1005
"(""Beverly wasn't hiding this blue mouse."",)",,,1,dev,1,0,1016
"(""Beverly wasn't hiding this blue mice."",)",,,0,dev,0,1,1017
"('Every sketch astounds that hidden child.',)",,,1,dev,1,0,1018
"('Every sketch astounds that hidden children.',)",,,0,dev,0,1,1019
"(""That government hadn't discussed these good synopses."",)",,,1,dev,1,0,1034
"(""That government hadn't discussed these good synopsis."",)",,,0,dev,0,1,1035
"('Colleen had broken that big tooth.',)",,,1,dev,1,0,1036
"('Colleen had broken that big teeth.',)",,,0,dev,0,1,1037
"('This driver remembers that scared woman.',)",,,1,dev,1,0,1060
"('This driver remembers that scared women.',)",,,0,dev,0,1,1061
"('Noah admired this hard louse.',)",,,1,dev,1,0,1070
"('Noah admired this hard lice.',)",,,0,dev,0,1,1071
"('That apple worried those important people.',)",,,1,dev,1,0,1074
"('That apple worried those important person.',)",,,0,dev,0,1,1075
"('Rachel had found those hard cacti.',)",,,1,dev,1,0,1100
"('Rachel had found those hard cactus.',)",,,0,dev,0,1,1101
"('Denise sounds like that confident person.',)",,,1,dev,1,0,1102
"('Denise sounds like that confident people.',)",,,0,dev,0,1,1103
"('Carolyn questioned these delighted children.',)",,,1,dev,1,0,1148
"('Carolyn questioned these delighted child.',)",,,0,dev,0,1,1149
"('Some mall astounds those busy children.',)",,,1,dev,1,0,1154
"('Some mall astounds those busy child.',)",,,0,dev,0,1,1155
"('Steve hired these clever men.',)",,,1,dev,1,0,1156
"('Steve hired these clever man.',)",,,0,dev,0,1,1157
"('A lot of cashiers did fire those excited alumni.',)",,,1,dev,1,0,1168
"('A lot of cashiers did fire those excited alumnus.',)",,,0,dev,0,1,1169
"('Harvard University appreciates those hopeful men.',)",,,1,dev,1,0,1214
"('Harvard University appreciates those hopeful man.',)",,,0,dev,0,1,1215
"('Bill boycotts that smooth oasis.',)",,,1,dev,1,0,1254
"('Bill boycotts that smooth oases.',)",,,0,dev,0,1,1255
"(""Timothy hadn't healed that hidden octopus."",)",,,1,dev,1,0,1264
"(""Timothy hadn't healed that hidden octopi."",)",,,0,dev,0,1,1265
"('Deanna did exit this old oasis.',)",,,1,dev,1,0,1266
"('Deanna did exit this old oases.',)",,,0,dev,0,1,1267
"(""Boys don't boast about this excited woman."",)",,,1,dev,1,0,1312
"(""Boys don't boast about this excited women."",)",,,0,dev,0,1,1313
"('Katherine toured these blue oases.',)",,,1,dev,1,0,1316
"('Katherine toured these blue oasis.',)",,,0,dev,0,1,1317
"('Sketches upset these fast alumni.',)",,,1,dev,1,0,1340
"('Sketches upset these fast alumnus.',)",,,0,dev,0,1,1341
"('Janice criticizes this good analysis.',)",,,1,dev,1,0,1406
"('Janice criticizes this good analyses.',)",,,0,dev,0,1,1407
"('The companies irritate this ill child.',)",,,1,dev,1,0,1424
"('The companies irritate this ill children.',)",,,0,dev,0,1,1425
"(""The child hasn't loved these good synopses."",)",,,1,dev,1,0,1444
"(""The child hasn't loved these good synopsis."",)",,,0,dev,0,1,1445
"('Guys break those out in the open teeth.',)",,,1,dev,1,0,1452
"('Guys break those out in the open tooth.',)",,,0,dev,0,1,1453
"('Some drawings shock that hidden woman.',)",,,1,dev,1,0,1498
"('Some drawings shock that hidden women.',)",,,0,dev,0,1,1499
"(""Matt hadn't walked through those hidden oases."",)",,,1,dev,1,0,1534
"(""Matt hadn't walked through those hidden oasis."",)",,,0,dev,0,1,1535
"('Many commentaries shock those happy men.',)",,,1,dev,1,0,1542
"('Many commentaries shock those happy man.',)",,,0,dev,0,1,1543
"('Some bank knows this clever man.',)",,,1,dev,1,0,1588
"('Some bank knows this clever men.',)",,,0,dev,0,1,1589
"('Noah runs around these gray oases.',)",,,1,dev,1,0,1594
"('Noah runs around these gray oasis.',)",,,0,dev,0,1,1595
"('Theodore can scare this scared woman.',)",,,1,dev,1,0,1614
"('Theodore can scare this scared women.',)",,,0,dev,0,1,1615
"('Frank scares that hopeful person.',)",,,1,dev,1,0,1628
"('Frank scares that hopeful people.',)",,,0,dev,0,1,1629
"('Many actresses have those hard theses.',)",,,1,dev,1,0,1640
"('Many actresses have those hard thesis.',)",,,0,dev,0,1,1641
"(""Cheryl hasn't hated these content alumni."",)",,,1,dev,1,0,1658
"(""Cheryl hasn't hated these content alumnus."",)",,,0,dev,0,1,1659
"(""Some candles haven't bothered those sick children."",)",,,1,dev,1,0,1666
"(""Some candles haven't bothered those sick child."",)",,,0,dev,0,1,1667
"('Tanya is discussing these fast men.',)",,,1,dev,1,0,1678
"('Tanya is discussing these fast man.',)",,,0,dev,0,1,1679
"(""Alan couldn't discuss that determined woman."",)",,,1,dev,1,0,1708
"(""Alan couldn't discuss that determined women."",)",,,0,dev,0,1,1709
"(""Aaron can't upset those unsure children."",)",,,1,dev,1,0,1772
"(""Aaron can't upset those unsure child."",)",,,0,dev,0,1,1773
"('Many teenagers break this orange foot.',)",,,1,dev,1,0,1782
"('Many teenagers break this orange feet.',)",,,0,dev,0,1,1783
"('Monica had talked to that unemployed man.',)",,,1,dev,1,0,1806
"('Monica had talked to that unemployed men.',)",,,0,dev,0,1,1807
"('These pedestrians described this troubled alumnus.',)",,,1,dev,1,0,1834
"('These pedestrians described this troubled alumni.',)",,,0,dev,0,1,1835
"('Some committees had stunned that displeased child.',)",,,1,dev,1,0,1844
"('Some committees had stunned that displeased children.',)",,,0,dev,0,1,1845
"('Naomi questioned those concealed men.',)",,,1,dev,1,0,1870
"('Naomi questioned those concealed man.',)",,,0,dev,0,1,1871
"('Kathleen was listening to that lucky alumnus.',)",,,1,dev,1,0,1884
"('Kathleen was listening to that lucky alumni.',)",,,0,dev,0,1,1885
"('Michael walked through those rough oases.',)",,,1,dev,1,0,1890
"('Michael walked through those rough oasis.',)",,,0,dev,0,1,1891
"('Deborah sold these sick geese.',)",,,1,dev,1,0,1896
"('Deborah sold these sick goose.',)",,,0,dev,0,1,1897
"('Bill sounded like that out in the open alumnus.',)",,,1,dev,1,0,1902
"('Bill sounded like that out in the open alumni.',)",,,0,dev,0,1,1903
"(""The cilantro can't upset this out in the open man."",)",,,1,dev,1,0,1922
"(""The cilantro can't upset this out in the open men."",)",,,0,dev,0,1,1923
"('Many patients exit these out in the open oases.',)",,,1,dev,1,0,1940
"('Many patients exit these out in the open oasis.',)",,,0,dev,0,1,1941
"('Scott criticized that busy man.',)",,,1,dev,1,0,1966
"('Scott criticized that busy men.',)",,,0,dev,0,1,1967
"('Steve could love that sick woman.',)",,,1,dev,1,0,1970
"('Steve could love that sick women.',)",,,0,dev,0,1,1971
"(""Sherry wasn't insulting these excited women."",)",,,1,dev,1,0,1990
"(""Sherry wasn't insulting these excited woman."",)",,,0,dev,0,1,1991
"('The company talks about those big women.',)",,,1,test,1,0,2
"('The company talks about those big woman.',)",,,0,test,0,1,3
"('This blouse astounds this lost woman.',)",,,1,test,1,0,4
"('This blouse astounds this lost women.',)",,,0,test,0,1,5
"(""David wasn't kissing these standing children."",)",,,1,test,1,0,6
"(""David wasn't kissing these standing child."",)",,,0,test,0,1,7
"('These doors would astound those happy children.',)",,,1,test,1,0,14
"('These doors would astound those happy child.',)",,,0,test,0,1,15
"('Heidi returns to that big woman.',)",,,1,test,1,0,24
"('Heidi returns to that big women.',)",,,0,test,0,1,25
"('Becky had fixed this hard foot.',)",,,1,test,1,0,42
"('Becky had fixed this hard feet.',)",,,0,test,0,1,43
"('Gerald questioned those unconvinced men.',)",,,1,test,1,0,44
"('Gerald questioned those unconvinced man.',)",,,0,test,0,1,45
"('Some waiters work with this hidden person.',)",,,1,test,1,0,58
"('Some waiters work with this hidden people.',)",,,0,test,0,1,59
"('Sheila loved those determined people.',)",,,1,test,1,0,64
"('Sheila loved those determined person.',)",,,0,test,0,1,65
"('Some senators go to that purple oasis.',)",,,1,test,1,0,68
"('Some senators go to that purple oases.',)",,,0,test,0,1,69
"(""Most commentaries hadn't impressed those clever men."",)",,,1,test,1,0,86
"(""Most commentaries hadn't impressed those clever man."",)",,,0,test,0,1,87
"('The vase impresses that excited woman.',)",,,1,test,1,0,96
"('The vase impresses that excited women.',)",,,0,test,0,1,97
"('This waitress explores these black oases.',)",,,1,test,1,0,104
"('This waitress explores these black oasis.',)",,,0,test,0,1,105
"(""Ronald hadn't discussed those scared people."",)",,,1,test,1,0,114
"(""Ronald hadn't discussed those scared person."",)",,,0,test,0,1,115
"('This hair upsets this determined alumnus.',)",,,1,test,1,0,116
"('This hair upsets this determined alumni.',)",,,0,test,0,1,117
"('Sally admires those fast women.',)",,,1,test,1,0,138
"('Sally admires those fast woman.',)",,,0,test,0,1,139
"('All essays did hurt that exposed person.',)",,,1,test,1,0,142
"('All essays did hurt that exposed people.',)",,,0,test,0,1,143
"('Claire was messing up this small foot.',)",,,1,test,1,0,154
"('Claire was messing up this small feet.',)",,,0,test,0,1,155
"(""This closet hasn't scared that lucky child."",)",,,1,test,1,0,160
"(""This closet hasn't scared that lucky children."",)",,,0,test,0,1,161
"('Regina alarmed these standing alumni.',)",,,1,test,1,0,174
"('Regina alarmed these standing alumnus.',)",,,0,test,0,1,175
"('Curtis knew these confident men.',)",,,1,test,1,0,180
"('Curtis knew these confident man.',)",,,0,test,0,1,181
"('Most men lift these blue fungi.',)",,,1,test,1,0,184
"('Most men lift these blue fungus.',)",,,0,test,0,1,185
"('Some girl left that sick woman.',)",,,1,test,1,0,208
"('Some girl left that sick women.',)",,,0,test,0,1,209
"(""Sonia can't hug those hopeful children."",)",,,1,test,1,0,222
"(""Sonia can't hug those hopeful child."",)",,,0,test,0,1,223
"('Ronald messes up that exposed tooth.',)",,,1,test,1,0,226
"('Ronald messes up that exposed teeth.',)",,,0,test,0,1,227
"('This organization was disgusting those important people.',)",,,1,test,1,0,258
"('This organization was disgusting those important person.',)",,,0,test,0,1,259
"(""Some lady wasn't impressing those smart men."",)",,,1,test,1,0,292
"(""Some lady wasn't impressing those smart man."",)",,,0,test,0,1,293
"('Tanya had bored this nice alumnus.',)",,,1,test,1,0,298
"('Tanya had bored this nice alumni.',)",,,0,test,0,1,299
"('Scarves had stunned that busy woman.',)",,,1,test,1,0,306
"('Scarves had stunned that busy women.',)",,,0,test,0,1,307
"('Heidi tours those red oases.',)",,,1,test,1,0,312
"('Heidi tours those red oasis.',)",,,0,test,0,1,313
"(""Claire hasn't driven to those out in the open oases."",)",,,1,test,1,0,324
"(""Claire hasn't driven to those out in the open oasis."",)",,,0,test,0,1,325
"(""Tina didn't aggravate this happy woman."",)",,,1,test,1,0,330
"(""Tina didn't aggravate this happy women."",)",,,0,test,0,1,331
"('David thinks about those white octopi.',)",,,1,test,1,0,334
"('David thinks about those white octopus.',)",,,0,test,0,1,335
"('Elaine concealed these young people.',)",,,1,test,1,0,354
"('Elaine concealed these young person.',)",,,0,test,0,1,355
"(""The Balkans hadn't scared these confident people."",)",,,1,test,1,0,358
"(""The Balkans hadn't scared these confident person."",)",,,0,test,0,1,359
"(""Raymond hadn't noticed those young women."",)",,,1,test,1,0,378
"(""Raymond hadn't noticed those young woman."",)",,,0,test,0,1,379
"('These patients shocks these smart children.',)",,,1,test,1,0,394
"('These patients shocks these smart child.',)",,,0,test,0,1,395
"(""Alice shouldn't take this purple foot."",)",,,1,test,1,0,396
"(""Alice shouldn't take this purple feet."",)",,,0,test,0,1,397
"(""Marie hasn't admired this sick goose."",)",,,1,test,1,0,398
"(""Marie hasn't admired this sick geese."",)",,,0,test,0,1,399
"(""Erin couldn't break that new foot."",)",,,1,test,1,0,402
"(""Erin couldn't break that new feet."",)",,,0,test,0,1,403
"('Brian would exit these small oases.',)",,,1,test,1,0,408
"('Brian would exit these small oasis.',)",,,0,test,0,1,409
"('Spain irritated those standing children.',)",,,1,test,1,0,416
"('Spain irritated those standing child.',)",,,0,test,0,1,417
"('That pork astounds that busy child.',)",,,1,test,1,0,420
"('That pork astounds that busy children.',)",,,0,test,0,1,421
"('Walter escapes from that big woman.',)",,,1,test,1,0,444
"('Walter escapes from that big women.',)",,,0,test,0,1,445
"('The Clintons have this dirty foot.',)",,,1,test,1,0,448
"('The Clintons have this dirty feet.',)",,,0,test,0,1,449
"('Naomi exited that cheap oasis.',)",,,1,test,1,0,452
"('Naomi exited that cheap oases.',)",,,0,test,0,1,453
"(""Steven isn't visiting these displeased people."",)",,,1,test,1,0,476
"(""Steven isn't visiting these displeased person."",)",,,0,test,0,1,477
"('Many pedestrians disagreed with this lost woman.',)",,,1,test,1,0,478
"('Many pedestrians disagreed with this lost women.',)",,,0,test,0,1,479
"('Bruce disliked these confident alumni.',)",,,1,test,1,0,498
"('Bruce disliked these confident alumnus.',)",,,0,test,0,1,499
"('The apple disgusted that sick child.',)",,,1,test,1,0,506
"('The apple disgusted that sick children.',)",,,0,test,0,1,507
"('Charles upset this content child.',)",,,1,test,1,0,508
"('Charles upset this content children.',)",,,0,test,0,1,509
"(""Jason wouldn't like those exposed lice."",)",,,1,test,1,0,516
"(""Jason wouldn't like those exposed louse."",)",,,0,test,0,1,517
"('All doctors argue about those long analyses.',)",,,1,test,1,0,524
"('All doctors argue about those long analysis.',)",,,0,test,0,1,525
"('Heidi can break this out in the open foot.',)",,,1,test,1,0,526
"('Heidi can break this out in the open feet.',)",,,0,test,0,1,527
"('A guest was attacking those confident men.',)",,,1,test,1,0,530
"('A guest was attacking those confident man.',)",,,0,test,0,1,531
"('The Impressionists boycott those hard oases.',)",,,1,test,1,0,532
"('The Impressionists boycott those hard oasis.',)",,,0,test,0,1,533
"('Jodi approaches that unlucky woman.',)",,,1,test,1,0,540
"('Jodi approaches that unlucky women.',)",,,0,test,0,1,541
"('Elaine toured that rough oasis.',)",,,1,test,1,0,560
"('Elaine toured that rough oases.',)",,,0,test,0,1,561
"('The Clintons drive to these green oases.',)",,,1,test,1,0,568
"('The Clintons drive to these green oasis.',)",,,0,test,0,1,569
"('Becky fixes that small foot.',)",,,1,test,1,0,584
"('Becky fixes that small feet.',)",,,0,test,0,1,585
"('Nina is boring this smart child.',)",,,1,test,1,0,600
"('Nina is boring this smart children.',)",,,0,test,0,1,601
"('The teenagers tour these black oases.',)",,,1,test,1,0,620
"('The teenagers tour these black oasis.',)",,,0,test,0,1,621
"(""Eric hadn't loved that exposed person."",)",,,1,test,1,0,624
"(""Eric hadn't loved that exposed people."",)",,,0,test,0,1,625
"('Tina respected that unemployed child.',)",,,1,test,1,0,628
"('Tina respected that unemployed children.',)",,,0,test,0,1,629
"('The waitresses break this cheap foot.',)",,,1,test,1,0,632
"('The waitresses break this cheap feet.',)",,,0,test,0,1,633
"('Ellen was astounding these unsure men.',)",,,1,test,1,0,640
"('Ellen was astounding these unsure man.',)",,,0,test,0,1,641
"('Monet arrived at those blue oases.',)",,,1,test,1,0,650
"('Monet arrived at those blue oasis.',)",,,0,test,0,1,651
"('Alicia scans these good synopses.',)",,,1,test,1,0,660
"('Alicia scans these good synopsis.',)",,,0,test,0,1,661
"('Tonya observed that fast alumnus.',)",,,1,test,1,0,670
"('Tonya observed that fast alumni.',)",,,0,test,0,1,671
"('Every picture was astounding this lucky alumnus.',)",,,1,test,1,0,672
"('Every picture was astounding this lucky alumni.',)",,,0,test,0,1,673
"('Marcus breaks that messy foot.',)",,,1,test,1,0,678
"('Marcus breaks that messy feet.',)",,,0,test,0,1,679
"(""A newspaper article wouldn't upset this confident alumnus."",)",,,1,test,1,0,680
"(""A newspaper article wouldn't upset this confident alumni."",)",,,0,test,0,1,681
"('The dancers drop by that old oasis.',)",,,1,test,1,0,690
"('The dancers drop by that old oases.',)",,,0,test,0,1,691
"('Michelle remembered these uncertain children.',)",,,1,test,1,0,698
"('Michelle remembered these uncertain child.',)",,,0,test,0,1,699
"('Some light stuns that happy child.',)",,,1,test,1,0,710
"('Some light stuns that happy children.',)",,,0,test,0,1,711
"('Danielle could break those blue teeth.',)",,,1,test,1,0,740
"('Danielle could break those blue tooth.',)",,,0,test,0,1,741
"(""Nina hadn't admired that brown stimulus."",)",,,1,test,1,0,754
"(""Nina hadn't admired that brown stimuli."",)",,,0,test,0,1,755
"('Irene helps those unemployed men.',)",,,1,test,1,0,770
"('Irene helps those unemployed man.',)",,,0,test,0,1,771
"('Kimberley can pass this yellow oasis.',)",,,1,test,1,0,794
"('Kimberley can pass this yellow oases.',)",,,0,test,0,1,795
"('Paula insults those long synopses.',)",,,1,test,1,0,834
"('Paula insults those long synopsis.',)",,,0,test,0,1,835
"('Aaron will discuss that lost person.',)",,,1,test,1,0,836
"('Aaron will discuss that lost people.',)",,,0,test,0,1,837
"(""Some child hasn't questioned this concealed alumnus."",)",,,1,test,1,0,842
"(""Some child hasn't questioned this concealed alumni."",)",,,0,test,0,1,843
"('Cindy investigated those sick men.',)",,,1,test,1,0,856
"('Cindy investigated those sick man.',)",,,0,test,0,1,857
"(""This lady hasn't talked to that bad man."",)",,,1,test,1,0,858
"(""This lady hasn't talked to that bad men."",)",,,0,test,0,1,859
"('This movie theater can shock this concealed child.',)",,,1,test,1,0,860
"('This movie theater can shock this concealed children.',)",,,0,test,0,1,861
"('A doctor should talk about those nice children.',)",,,1,test,1,0,864
"('A doctor should talk about those nice child.',)",,,0,test,0,1,865
"('The actresses were cleaning these lost nuclei.',)",,,1,test,1,0,886
"('The actresses were cleaning these lost nucleus.',)",,,0,test,0,1,887
"(""Joel hadn't remembered these unemployed women."",)",,,1,test,1,0,894
"(""Joel hadn't remembered these unemployed woman."",)",,,0,test,0,1,895
"('Denise noticed that red nucleus.',)",,,1,test,1,0,898
"('Denise noticed that red nuclei.',)",,,0,test,0,1,899
"('Wayne broke that purple tooth.',)",,,1,test,1,0,922
"('Wayne broke that purple teeth.',)",,,0,test,0,1,923
"(""Monet hadn't concealed that content alumnus."",)",,,1,test,1,0,926
"(""Monet hadn't concealed that content alumni."",)",,,0,test,0,1,927
"('The teenager approached that fast child.',)",,,1,test,1,0,930
"('The teenager approached that fast children.',)",,,0,test,0,1,931
"('Tracy kissed this unconvinced woman.',)",,,1,test,1,0,932
"('Tracy kissed this unconvinced women.',)",,,0,test,0,1,933
"('Most associations argued about those long analyses.',)",,,1,test,1,0,934
"('Most associations argued about those long analysis.',)",,,0,test,0,1,935
"('Homer returns to that exposed man.',)",,,1,test,1,0,964
"('Homer returns to that exposed men.',)",,,0,test,0,1,965
"('These men can help that lost alumnus.',)",,,1,test,1,0,986
"('These men can help that lost alumni.',)",,,0,test,0,1,987
"(""Thomas hadn't arrived at those red oases."",)",,,1,test,1,0,988
"(""Thomas hadn't arrived at those red oasis."",)",,,0,test,0,1,989
"('Christine talks to that determined child.',)",,,1,test,1,0,1020
"('Christine talks to that determined children.',)",,,0,test,0,1,1021
"('Nina reveals these red theses.',)",,,1,test,1,0,1030
"('Nina reveals these red thesis.',)",,,0,test,0,1,1031
