inputs,context,topic,org_label,set-0,string_label,label,id
"(""Customers that hadn't disliked Holly hasn't blinked."",)",,,0,dev,0,1,483
"(""Many ladies who aren't insulting Veronica don't beg these women's sisters to run around this river."",)",,,1,dev,1,0,506
"(""Many ladies who aren't insulting Veronica doesn't beg these women's sisters to run around this river."",)",,,0,dev,0,1,507
"('A lot of patients who annoys that person have sneezed.',)",,,1,dev,1,0,524
"('A lot of patients who annoys that person has sneezed.',)",,,0,dev,0,1,525
"(""Ladies who respect Irene haven't threatened to win."",)",,,1,dev,1,0,592
"(""Ladies who respect Irene hasn't threatened to win."",)",,,0,dev,0,1,593
"('A print that looks like most drawings does look like Veronica.',)",,,1,dev,1,0,690
"('A print that looks like most drawings do look like Veronica.',)",,,0,dev,0,1,691
"(""Most horses that aren't boring Elizabeth come here."",)",,,1,dev,1,0,696
"(""Most horses that aren't boring Elizabeth comes here."",)",,,0,dev,0,1,697
"(""Every teenager that appreciated all pedestrians doesn't clean some museum."",)",,,1,dev,1,0,700
"(""Every teenager that appreciated all pedestrians don't clean some museum."",)",,,0,dev,0,1,701
"('These drivers that had left Benjamin write.',)",,,1,dev,1,0,710
"('These drivers that had left Benjamin writes.',)",,,0,dev,0,1,711
"('This bird that found those hamsters hides.',)",,,1,dev,1,0,714
"('This bird that found those hamsters hide.',)",,,0,dev,0,1,715
"('Waiters that cured Erin are talking to Alan.',)",,,1,dev,1,0,740
"('Waiters that cured Erin is talking to Alan.',)",,,0,dev,0,1,741
"(""Many boys that haven't hidden Teresa weren't wishing to work with this adult."",)",,,1,dev,1,0,742
"(""Many boys that haven't hidden Teresa wasn't wishing to work with this adult."",)",,,0,dev,0,1,743
"(""These teenagers who were talking about Elaine don't insult Gerald."",)",,,1,dev,1,0,748
"(""These teenagers who were talking about Elaine doesn't insult Gerald."",)",,,0,dev,0,1,749
"(""A lot of waiters that wouldn't conceal Patrick do anticipate a lot of couches to drop."",)",,,1,dev,1,0,792
"(""A lot of waiters that wouldn't conceal Patrick does anticipate a lot of couches to drop."",)",,,0,dev,0,1,793
"('The customer who walked through the banks has spurred the Clintons to fire Janet.',)",,,1,dev,1,0,828
"('The customer who walked through the banks have spurred the Clintons to fire Janet.',)",,,0,dev,0,1,829
"(""Some ladies who haven't irritated Beverly kiss Sara."",)",,,1,dev,1,0,834
"(""Some ladies who haven't irritated Beverly kisses Sara."",)",,,0,dev,0,1,835
"(""Most teachers who aren't thinking about every company do conspire."",)",,,1,dev,1,0,866
"(""Most teachers who aren't thinking about every company does conspire."",)",,,0,dev,0,1,867
"(""Every senator who couldn't conceal many actors has changed."",)",,,1,dev,1,0,888
"(""Every senator who couldn't conceal many actors have changed."",)",,,0,dev,0,1,889
"('A government that stunned many waiters was reacting.',)",,,1,dev,1,0,932
"('A government that stunned many waiters were reacting.',)",,,0,dev,0,1,933
"(""That actress that buys most jackets doesn't hurt Brad."",)",,,1,dev,1,0,936
"(""That actress that buys most jackets don't hurt Brad."",)",,,0,dev,0,1,937
"('A lot of waiters that sounded like Beth exercise.',)",,,1,dev,1,0,964
"('A lot of waiters that sounded like Beth exercises.',)",,,0,dev,0,1,965
"('Some organization that helps a lot of customers likes Edward.',)",,,1,dev,1,0,994
"('Some organization that helps a lot of customers like Edward.',)",,,0,dev,0,1,995
"(""This boy who could investigate the Clintons isn't talking."",)",,,1,dev,1,0,996
"(""This boy who could investigate the Clintons aren't talking."",)",,,0,dev,0,1,997
"('Ladies that aggravates Wayne have intended to sneeze.',)",,,1,dev,1,0,1006
"('Ladies that aggravates Wayne has intended to sneeze.',)",,,0,dev,0,1,1007
"(""A lot of schools that liked Edward weren't buying fish."",)",,,1,dev,1,0,1026
"(""A lot of schools that liked Edward isn't buying fish."",)",,,0,dev,0,1,1027
"(""Most actresses that shouldn't conceal Kayla have sounded like Teresa."",)",,,1,dev,1,0,1030
"(""Most actresses that shouldn't conceal Kayla has sounded like Teresa."",)",,,0,dev,0,1,1031
"('Those legislatures that are disturbing Randolf do commission Christopher to explain everything.',)",,,1,dev,1,0,1068
"('Those legislatures that are disturbing Randolf does commission Christopher to explain everything.',)",,,0,dev,0,1,1069
"('Some dancer who would disgust all adults sneezes.',)",,,1,dev,1,0,1106
"('Some dancer who would disgust all adults sneeze.',)",,,0,dev,0,1,1107
"(""Those teenagers that weren't finding Kristen anticipate every couch to crack."",)",,,1,dev,1,0,1114
"(""Those teenagers that weren't finding Kristen anticipates every couch to crack."",)",,,0,dev,0,1,1115
"(""A guest that isn't discussing all schools respects the hill."",)",,,1,dev,1,0,1116
"(""A guest that isn't discussing all schools respect the hill."",)",,,0,dev,0,1,1117
"('That brochure that does irritate companies was upsetting Naomi.',)",,,1,dev,1,0,1130
"('That brochure that does irritate companies were upsetting Naomi.',)",,,0,dev,0,1,1131
"('That waitress that cared for a lot of patients tours the college campus.',)",,,1,dev,1,0,1168
"('That waitress that cared for a lot of patients tour the college campus.',)",,,0,dev,0,1,1169
"('A waiter that had confused the committees proves to have this glass.',)",,,1,dev,1,0,1176
"('A waiter that had confused the committees prove to have this glass.',)",,,0,dev,0,1,1177
"('Many students who attacked Jesus have revealed Debra.',)",,,1,dev,1,0,1182
"('Many students who attacked Jesus has revealed Debra.',)",,,0,dev,0,1,1183
"(""The waiter that hadn't disturbed all waiters tours this closet."",)",,,1,dev,1,0,1250
"(""The waiter that hadn't disturbed all waiters tour this closet."",)",,,0,dev,0,1,1251
"('This dancer who loves women hides away.',)",,,1,dev,1,0,1254
"('This dancer who loves women hide away.',)",,,0,dev,0,1,1255
"(""Every patient that did discover movies doesn't win."",)",,,1,dev,1,0,1260
"(""Every patient that did discover movies don't win."",)",,,0,dev,0,1,1261
"('Some organization that is admiring all women does declare Melinda to nod.',)",,,1,dev,1,0,1284
"('Some organization that is admiring all women do declare Melinda to nod.',)",,,0,dev,0,1,1285
"('These museums that had upset Angela motivate Claire to fall asleep.',)",,,1,dev,1,0,1348
"('These museums that had upset Angela motivates Claire to fall asleep.',)",,,0,dev,0,1,1349
"(""A guest who couldn't hug the men goes fishing."",)",,,1,dev,1,0,1360
"(""A guest who couldn't hug the men go fishing."",)",,,0,dev,0,1,1361
"(""Every lady who shouldn't exit the schools does manage to mutter."",)",,,1,dev,1,0,1366
"(""Every lady who shouldn't exit the schools do manage to mutter."",)",,,0,dev,0,1,1367
"(""Customers that astound Ronald don't get fired."",)",,,1,dev,1,0,1368
"(""Customers that astound Ronald doesn't get fired."",)",,,0,dev,0,1,1369
"(""Every student who wasn't revealing the Impressionists doesn't drink."",)",,,1,dev,1,0,1374
"(""Every student who wasn't revealing the Impressionists don't drink."",)",,,0,dev,0,1,1375
"(""Every patient who heals some birds hasn't broken computers."",)",,,1,dev,1,0,1400
"(""Every patient who heals some birds haven't broken computers."",)",,,0,dev,0,1,1401
"('All drivers that loved Alan do attack Melanie.',)",,,1,dev,1,0,1424
"('All drivers that loved Alan does attack Melanie.',)",,,0,dev,0,1,1425
"(""Some boy who has appreciated many actors isn't departing."",)",,,1,dev,1,0,1464
"(""Some boy who has appreciated many actors aren't departing."",)",,,0,dev,0,1,1465
"(""These guys who watch some actress haven't persuaded drivers to work hard."",)",,,1,dev,1,0,1466
"(""These guys who watch some actress hasn't persuaded drivers to work hard."",)",,,0,dev,0,1,1467
"(""Every waiter that couldn't observe patients doesn't complain about those dancers."",)",,,1,dev,1,0,1480
"(""Every waiter that couldn't observe patients don't complain about those dancers."",)",,,0,dev,0,1,1481
"('The dancer who did aggravate the guys was coming here.',)",,,1,dev,1,0,1504
"('The dancer who did aggravate the guys are coming here.',)",,,0,dev,0,1,1505
"('Most boys that boasted about Mary bike to those schools.',)",,,1,dev,1,0,1534
"('Most boys that boasted about Mary bikes to those schools.',)",,,0,dev,0,1,1535
"(""The ladies who will impress Connie don't cry."",)",,,1,dev,1,0,1538
"(""The ladies who will impress Connie doesn't cry."",)",,,0,dev,0,1,1539
"(""The patient that fired a lot of guests hasn't hunted."",)",,,1,dev,1,0,1572
"(""The patient that fired a lot of guests haven't hunted."",)",,,0,dev,0,1,1573
"('Some pedestrians that listen to Dana do run around the hills.',)",,,1,dev,1,0,1588
"('Some pedestrians that listen to Dana does run around the hills.',)",,,0,dev,0,1,1589
"(""These companies that hadn't worried Wendy listen to most guests."",)",,,1,dev,1,0,1594
"(""These companies that hadn't worried Wendy listens to most guests."",)",,,0,dev,0,1,1595
"(""All girls who hadn't disgusted some actor weren't skated around many rivers."",)",,,1,dev,1,0,1616
"(""All girls who hadn't disgusted some actor wasn't skated around many rivers."",)",,,0,dev,0,1,1617
"('Most guys that confuse the government have succeeded.',)",,,1,dev,1,0,1622
"('Most guys that confuse the government has succeeded.',)",,,0,dev,0,1,1623
"('Some guest who discussed those ladies is watching Elaine.',)",,,1,dev,1,0,1650
"('Some guest who discussed those ladies are watching Elaine.',)",,,0,dev,0,1,1651
"(""That government that wasn't upsetting many organizations does change."",)",,,1,dev,1,0,1732
"(""That government that wasn't upsetting many organizations do change."",)",,,0,dev,0,1,1733
"('Some teenagers who have insulted Alexander exercise.',)",,,1,dev,1,0,1746
"('Some teenagers who have insulted Alexander exercises.',)",,,0,dev,0,1,1747
"('Every adult that was visiting the Lutherans does scream.',)",,,1,dev,1,0,1750
"('Every adult that was visiting the Lutherans do scream.',)",,,0,dev,0,1,1751
"('Some teenagers that irritated the boy reply.',)",,,1,dev,1,0,1754
"('Some teenagers that irritated the boy replies.',)",,,0,dev,0,1,1755
"(""The legislature that wasn't astounding all actresses hopes to boast."",)",,,1,dev,1,0,1764
"(""The legislature that wasn't astounding all actresses hope to boast."",)",,,0,dev,0,1,1765
"(""Most companies that dislike Tanya don't pressure every pedestrian to care for Paul."",)",,,1,dev,1,0,1770
"(""Most companies that dislike Tanya doesn't pressure every pedestrian to care for Paul."",)",,,0,dev,0,1,1771
"(""Children who would reference this driver advise Karen's daughters to hate these essays."",)",,,1,dev,1,0,1798
"(""Children who would reference this driver advises Karen's daughters to hate these essays."",)",,,0,dev,0,1,1799
"('Many actors who would cure Steve fail to spin around.',)",,,1,dev,1,0,1808
"('Many actors who would cure Steve fails to spin around.',)",,,0,dev,0,1,1809
"('Guys who flee from Alice have cleaned shoes.',)",,,1,dev,1,0,1846
"('Guys who flee from Alice has cleaned shoes.',)",,,0,dev,0,1,1847
"(""Most doctors who hate Lori haven't yawned."",)",,,1,dev,1,0,1858
"(""Most doctors who hate Lori hasn't yawned."",)",,,0,dev,0,1,1859
"('Most companies that discussed Brenda prefer a lot of jackets to warp.',)",,,1,dev,1,0,1890
"('Most companies that discussed Brenda prefers a lot of jackets to warp.',)",,,0,dev,0,1,1891
"(""Some association that isn't upsetting all governments attempts to donate."",)",,,1,dev,1,0,1916
"(""Some association that isn't upsetting all governments attempt to donate."",)",,,0,dev,0,1,1917
"('A customer that loved waiters urges Curtis to murmur.',)",,,1,dev,1,0,1938
"('A customer that loved waiters urge Curtis to murmur.',)",,,0,dev,0,1,1939
"(""The doctor that does care for people isn't climbing up a lot of hills."",)",,,1,dev,1,0,1952
"(""The doctor that does care for people aren't climbing up a lot of hills."",)",,,0,dev,0,1,1953
"('A lot of schools that have concealed Adam worry.',)",,,1,test,1,0,10
"('A lot of schools that have concealed Adam worries.',)",,,0,test,0,1,11
"('A doctor who researched the Clintons waves.',)",,,1,test,1,0,18
"('A doctor who researched the Clintons wave.',)",,,0,test,0,1,19
"(""The waiter who isn't disturbing many boys writes."",)",,,1,test,1,0,34
"(""The waiter who isn't disturbing many boys write."",)",,,0,test,0,1,35
"('All adults who hire Bruce ascend some slope.',)",,,1,test,1,0,56
"('All adults who hire Bruce ascends some slope.',)",,,0,test,0,1,57
"('A school that could hate these actors testifies.',)",,,1,test,1,0,62
"('A school that could hate these actors testify.',)",,,0,test,0,1,63
"('Those ladies who were thinking about Emily break every car.',)",,,1,test,1,0,64
"('Those ladies who were thinking about Emily breaks every car.',)",,,0,test,0,1,65
"('Most actors that were stunning Steven do heal Jerry.',)",,,1,test,1,0,66
"('Most actors that were stunning Steven does heal Jerry.',)",,,0,test,0,1,67
"('This guy that saw people cares for Claire.',)",,,1,test,1,0,68
"('This guy that saw people care for Claire.',)",,,0,test,0,1,69
"('A lot of students that can flee from Samantha think about libraries.',)",,,1,test,1,0,72
"('A lot of students that can flee from Samantha thinks about libraries.',)",,,0,test,0,1,73
"(""That lady that hasn't aggravated most ladies does concur."",)",,,1,test,1,0,92
"(""That lady that hasn't aggravated most ladies do concur."",)",,,0,test,0,1,93
"('The university that had a lot of unicycles alarms Rebecca.',)",,,1,test,1,0,108
"('The university that had a lot of unicycles alarm Rebecca.',)",,,0,test,0,1,109
"(""That library that couldn't listen to these actresses hasn't assembled."",)",,,1,test,1,0,112
"(""That library that couldn't listen to these actresses haven't assembled."",)",,,0,test,0,1,113
"('Every waiter who would visit some banks conceals who assemble.',)",,,1,test,1,0,118
"('Every waiter who would visit some banks conceal who assemble.',)",,,0,test,0,1,119
"('Many glasses that did hurt David do look like most pictures.',)",,,1,test,1,0,122
"('Many glasses that did hurt David does look like most pictures.',)",,,0,test,0,1,123
"(""Teenagers who haven't left Tara do implore Joseph's French teacher to alarm the museum."",)",,,1,test,1,0,128
"(""Teenagers who haven't left Tara does implore Joseph's French teacher to alarm the museum."",)",,,0,test,0,1,129
"('The teachers who have distracted a library have clashed.',)",,,1,test,1,0,134
"('The teachers who have distracted a library has clashed.',)",,,0,test,0,1,135
"(""Every teenager that didn't admire those waiters wasn't studying."",)",,,1,test,1,0,144
"(""Every teenager that didn't admire those waiters aren't studying."",)",,,0,test,0,1,145
"('Every university that bothered many actors loves Caroline.',)",,,1,test,1,0,152
"('Every university that bothered many actors love Caroline.',)",,,0,test,0,1,153
"(""That photograph that isn't looking like all tomatoes does look like some prints."",)",,,1,test,1,0,156
"(""That photograph that isn't looking like all tomatoes do look like some prints."",)",,,0,test,0,1,157
"('Waiters that knew Wayne walk through this movie theater.',)",,,1,test,1,0,158
"('Waiters that knew Wayne walks through this movie theater.',)",,,0,test,0,1,159
"('Actors who revealed Richard have compromised.',)",,,1,test,1,0,170
"('Actors who revealed Richard has compromised.',)",,,0,test,0,1,171
"(""This guy who won't upset universities prods Regina to study."",)",,,1,test,1,0,174
"(""This guy who won't upset universities prod Regina to study."",)",,,0,test,0,1,175
"(""The ladies who knew Brett aren't exercising."",)",,,1,test,1,0,176
"(""The ladies who knew Brett wasn't exercising."",)",,,0,test,0,1,177
"(""Some boy that won't reveal these hospitals does persuade Christopher to speak up."",)",,,1,test,1,0,196
"(""Some boy that won't reveal these hospitals do persuade Christopher to speak up."",)",,,0,test,0,1,197
"(""All patients who kiss Craig don't require Theodore to appreciate the pedestrians."",)",,,1,test,1,0,206
"(""All patients who kiss Craig doesn't require Theodore to appreciate the pedestrians."",)",,,0,test,0,1,207
"('Most senators who would praise Maria need to learn.',)",,,1,test,1,0,226
"('Most senators who would praise Maria needs to learn.',)",,,0,test,0,1,227
"('This doctor that discusses cashiers cheers.',)",,,1,test,1,0,232
"('This doctor that discusses cashiers cheer.',)",,,0,test,0,1,233
"(""A lot of banks that referenced Omar weren't appearing to examine every commentary."",)",,,1,test,1,0,234
"(""A lot of banks that referenced Omar wasn't appearing to examine every commentary."",)",,,0,test,0,1,235
"(""A lot of pedestrians that remember Kristen haven't dared Tonya's mothers to work hard."",)",,,1,test,1,0,236
"(""A lot of pedestrians that remember Kristen hasn't dared Tonya's mothers to work hard."",)",,,0,test,0,1,237
"(""All children who had bored Randolf were persuading Rhonda's tutor to reveal Alan."",)",,,1,test,1,0,240
"(""All children who had bored Randolf is persuading Rhonda's tutor to reveal Alan."",)",,,0,test,0,1,241
"(""Many guys who disturb Nicole haven't proposed to retaliate."",)",,,1,test,1,0,258
"(""Many guys who disturb Nicole hasn't proposed to retaliate."",)",,,0,test,0,1,259
"(""Guests who aren't stunning Sara know who isn't laughing."",)",,,1,test,1,0,270
"(""Guests who aren't stunning Sara knows who isn't laughing."",)",,,0,test,0,1,271
"('Those senators who respected Brian approach those ladies.',)",,,1,test,1,0,280
"('Those senators who respected Brian approaches those ladies.',)",,,0,test,0,1,281
"(""This lady who hadn't hugged the Borgias thinks Teresa hasn't shrugged."",)",,,1,test,1,0,314
"(""This lady who hadn't hugged the Borgias think Teresa hasn't shrugged."",)",,,0,test,0,1,315
"('Every lady who hurt these waitresses kisses Linda.',)",,,1,test,1,0,320
"('Every lady who hurt these waitresses kiss Linda.',)",,,0,test,0,1,321
"(""Every organization that hadn't appreciated malls wasn't confusing some dancers."",)",,,1,test,1,0,334
"(""Every organization that hadn't appreciated malls aren't confusing some dancers."",)",,,0,test,0,1,335
"(""That cashier who hadn't respected many waitresses requires Naomi's partners to cook."",)",,,1,test,1,0,344
"(""That cashier who hadn't respected many waitresses require Naomi's partners to cook."",)",,,0,test,0,1,345
"(""A waitress who wasn't embarrassing many associations has respected Adam."",)",,,1,test,1,0,348
"(""A waitress who wasn't embarrassing many associations have respected Adam."",)",,,0,test,0,1,349
"(""These guests who aren't stunning Scott cope."",)",,,1,test,1,0,358
"(""These guests who aren't stunning Scott copes."",)",,,0,test,0,1,359
"('A lot of actresses who have remembered the bank do fight.',)",,,1,test,1,0,362
"('A lot of actresses who have remembered the bank does fight.',)",,,0,test,0,1,363
"('This adult who scares all guests telephones.',)",,,1,test,1,0,388
"('This adult who scares all guests telephone.',)",,,0,test,0,1,389
"('A driver that works with all children litters.',)",,,1,test,1,0,398
"('A driver that works with all children litter.',)",,,0,test,0,1,399
"(""A lot of teenagers that weren't embarrassing Clyde haven't fled from Diane."",)",,,1,test,1,0,402
"(""A lot of teenagers that weren't embarrassing Clyde hasn't fled from Diane."",)",,,0,test,0,1,403
"(""These companies that have disgusted Clyde haven't worked with Brett."",)",,,1,test,1,0,420
"(""These companies that have disgusted Clyde hasn't worked with Brett."",)",,,0,test,0,1,421
"('A waitress who impressed some governments thinks about who should describe this woman.',)",,,1,test,1,0,426
"('A waitress who impressed some governments think about who should describe this woman.',)",,,0,test,0,1,427
"(""This dancer who isn't disgusting those cashiers does practice."",)",,,1,test,1,0,430
"(""This dancer who isn't disgusting those cashiers do practice."",)",,,0,test,0,1,431
"('Many patients that knew Steven were threatening to grow.',)",,,1,test,1,0,460
"('Many patients that knew Steven was threatening to grow.',)",,,0,test,0,1,461
"('This actor that cured those cashiers paints.',)",,,1,test,1,0,470
"('This actor that cured those cashiers paint.',)",,,0,test,0,1,471
"('This boy that respected these students practices.',)",,,1,test,1,0,472
"('This boy that respected these students practice.',)",,,0,test,0,1,473
"('A lot of senators who had disturbed Ellen profit.',)",,,1,test,1,0,486
"('A lot of senators who had disturbed Ellen profits.',)",,,0,test,0,1,487
"(""This legislature that hadn't embarrassed associations appreciates the Balkans."",)",,,1,test,1,0,492
"(""This legislature that hadn't embarrassed associations appreciate the Balkans."",)",,,0,test,0,1,493
"('Students who describe Liam are prodding Brenda to break those computers.',)",,,1,test,1,0,496
"('Students who describe Liam is prodding Brenda to break those computers.',)",,,0,test,0,1,497
"('These libraries that knew Anne do entreat Sabrina to fall.',)",,,1,test,1,0,508
"('These libraries that knew Anne does entreat Sabrina to fall.',)",,,0,test,0,1,509
"('A lot of pedestrians that visited Cheryl salute.',)",,,1,test,1,0,522
"('A lot of pedestrians that visited Cheryl salutes.',)",,,0,test,0,1,523
"(""Most students that hadn't disliked Ruth haven't sneezed."",)",,,1,test,1,0,528
"(""Most students that hadn't disliked Ruth hasn't sneezed."",)",,,0,test,0,1,529
"(""Some children that are scaring that association don't react."",)",,,1,test,1,0,548
"(""Some children that are scaring that association doesn't react."",)",,,0,test,0,1,549
