inputs,context,topic,org_label,set-0,string_label,label,id
"('Keith had impressed this delighted guests.',)",,,0,dev,0,1,455
"(""That person hasn't cured that purple bird."",)",,,1,dev,1,0,490
"(""That person hasn't cured that purple birds."",)",,,0,dev,0,1,491
"(""Sabrina hasn't biked to these bad libraries."",)",,,1,dev,1,0,542
"(""Sabrina hasn't biked to these bad library."",)",,,0,dev,0,1,543
"('A lot of men were hiding these big drawings.',)",,,1,dev,1,0,570
"('A lot of men were hiding these big drawing.',)",,,0,dev,0,1,571
"('Anne could attack this unemployed senator.',)",,,1,dev,1,0,582
"('Anne could attack this unemployed senators.',)",,,0,dev,0,1,583
"('Gerald can examine that good play.',)",,,1,dev,1,0,642
"('Gerald can examine that good plays.',)",,,0,dev,0,1,643
"('Nina drives to that concealed college campus.',)",,,1,dev,1,0,658
"('Nina drives to that concealed college campuses.',)",,,0,dev,0,1,659
"('Christina has revealed that rough newspaper article.',)",,,1,dev,1,0,728
"('Christina has revealed that rough newspaper articles.',)",,,0,dev,0,1,729
"('Those teenagers exit that rough college campus.',)",,,1,dev,1,0,788
"('Those teenagers exit that rough college campuses.',)",,,0,dev,0,1,789
"('That spotlight irritated these busy senators.',)",,,1,dev,1,0,790
"('That spotlight irritated these busy senator.',)",,,0,dev,0,1,791
"('Nina should love those gray newspaper articles.',)",,,1,dev,1,0,804
"('Nina should love those gray newspaper article.',)",,,0,dev,0,1,805
"('Steve looked like that out in the open photograph.',)",,,1,dev,1,0,812
"('Steve looked like that out in the open photographs.',)",,,0,dev,0,1,813
"('Brad had examined these red pamphlets.',)",,,1,dev,1,0,824
"('Brad had examined these red pamphlet.',)",,,0,dev,0,1,825
"('The Impressionists discover these orange sketches.',)",,,1,dev,1,0,828
"('The Impressionists discover these orange sketch.',)",,,0,dev,0,1,829
"('Some scarf disturbs this good government.',)",,,1,dev,1,0,848
"('Some scarf disturbs this good governments.',)",,,0,dev,0,1,849
"('Those children criticize those big pamphlets.',)",,,1,dev,1,0,858
"('Those children criticize those big pamphlet.',)",,,0,dev,0,1,859
"('This patient concealed these blue grocery stores.',)",,,1,dev,1,0,908
"('This patient concealed these blue grocery store.',)",,,0,dev,0,1,909
"('Jesus might investigate these out in the open adults.',)",,,1,dev,1,0,938
"('Jesus might investigate these out in the open adult.',)",,,0,dev,0,1,939
"('Raymond is cleaning those small malls.',)",,,1,dev,1,0,956
"('Raymond is cleaning those small mall.',)",,,0,dev,0,1,957
"('William respects that popular guest.',)",,,1,dev,1,0,968
"('William respects that popular guests.',)",,,0,dev,0,1,969
"('The girls exit those smooth cafes.',)",,,1,dev,1,0,1004
"('The girls exit those smooth cafe.',)",,,0,dev,0,1,1005
"('That boy talks about those smooth restaurants.',)",,,1,dev,1,0,1010
"('That boy talks about those smooth restaurant.',)",,,0,dev,0,1,1011
"(""A lot of students hadn't respected that concealed restaurant."",)",,,1,dev,1,0,1026
"(""A lot of students hadn't respected that concealed restaurants."",)",,,0,dev,0,1,1027
"(""These waiters haven't cared for those unemployed guys."",)",,,1,dev,1,0,1030
"(""These waiters haven't cared for those unemployed guy."",)",,,0,dev,0,1,1031
"('A lot of chairs aggravate this important university.',)",,,1,dev,1,0,1064
"('A lot of chairs aggravate this important universities.',)",,,0,dev,0,1,1065
"(""Some public park hasn't impressed this important museum."",)",,,1,dev,1,0,1078
"(""Some public park hasn't impressed this important museums."",)",,,0,dev,0,1,1079
"('Christopher breaks this important plate.',)",,,1,dev,1,0,1130
"('Christopher breaks this important plates.',)",,,0,dev,0,1,1131
"(""Mary hadn't cured these out in the open girls."",)",,,1,dev,1,0,1138
"(""Mary hadn't cured these out in the open girl."",)",,,0,dev,0,1,1139
"('Stacy could visit that gray restaurant.',)",,,1,dev,1,0,1140
"('Stacy could visit that gray restaurants.',)",,,0,dev,0,1,1141
"('Guy toured that smooth hospital.',)",,,1,dev,1,0,1160
"('Guy toured that smooth hospitals.',)",,,0,dev,0,1,1161
"('These people upset these bad companies.',)",,,1,dev,1,0,1162
"('These people upset these bad company.',)",,,0,dev,0,1,1163
"('Alexander had biked to this bad museum.',)",,,1,dev,1,0,1184
"('Alexander had biked to this bad museums.',)",,,0,dev,0,1,1185
"('James scanned that long commentary.',)",,,1,dev,1,0,1186
"('James scanned that long commentaries.',)",,,0,dev,0,1,1187
"('Dan observed this employed boy.',)",,,1,dev,1,0,1218
"('Dan observed this employed boys.',)",,,0,dev,0,1,1219
"(""Omar wouldn't scan that hard newspaper article."",)",,,1,dev,1,0,1228
"(""Omar wouldn't scan that hard newspaper articles."",)",,,0,dev,0,1,1229
"('Heather criticizes this upset teacher.',)",,,1,dev,1,0,1284
"('Heather criticizes this upset teachers.',)",,,0,dev,0,1,1285
"(""Homer hadn't taken this green grocery store."",)",,,1,dev,1,0,1288
"(""Homer hadn't taken this green grocery stores."",)",,,0,dev,0,1,1289
"('Winston Churchill had dropped by those good restaurants.',)",,,1,dev,1,0,1302
"('Winston Churchill had dropped by those good restaurant.',)",,,0,dev,0,1,1303
"(""Deanna can't scan that small brochure."",)",,,1,dev,1,0,1312
"(""Deanna can't scan that small brochures."",)",,,0,dev,0,1,1313
"('Students had examined this hard book.',)",,,1,dev,1,0,1330
"('Students had examined this hard books.',)",,,0,dev,0,1,1331
"('Most prints stun that nice dancer.',)",,,1,dev,1,0,1336
"('Most prints stun that nice dancers.',)",,,0,dev,0,1,1337
"('Some rabbit has annoyed those hidden hospitals.',)",,,1,dev,1,0,1348
"('Some rabbit has annoyed those hidden hospital.',)",,,0,dev,0,1,1349
"(""Amelia hasn't visited this exposed waiter."",)",,,1,dev,1,0,1352
"(""Amelia hasn't visited this exposed waiters."",)",,,0,dev,0,1,1353
"(""Some essay isn't astounding those popular associations."",)",,,1,dev,1,0,1356
"(""Some essay isn't astounding those popular association."",)",,,0,dev,0,1,1357
"(""Every painting hadn't bored this unconvinced adult."",)",,,1,dev,1,0,1380
"(""Every painting hadn't bored this unconvinced adults."",)",,,0,dev,0,1,1381
"('Theresa discussed those upset teenagers.',)",,,1,dev,1,0,1384
"('Theresa discussed those upset teenager.',)",,,0,dev,0,1,1385
"('These teachers think about those uncertain waiters.',)",,,1,dev,1,0,1394
"('These teachers think about those uncertain waiter.',)",,,0,dev,0,1,1395
"(""Derek hasn't healed these unsure girls."",)",,,1,dev,1,0,1400
"(""Derek hasn't healed these unsure girl."",)",,,0,dev,0,1,1401
"(""Rodney isn't wearing those big gloves."",)",,,1,dev,1,0,1418
"(""Rodney isn't wearing those big glove."",)",,,0,dev,0,1,1419
"(""Judy can't conceal that popular story."",)",,,1,dev,1,0,1442
"(""Judy can't conceal that popular stories."",)",,,0,dev,0,1,1443
"(""Those companies can't fire those sick ladies."",)",,,1,dev,1,0,1450
"(""Those companies can't fire those sick lady."",)",,,0,dev,0,1,1451
"('Ellen is working with these unemployed customers.',)",,,1,dev,1,0,1482
"('Ellen is working with these unemployed customer.',)",,,0,dev,0,1,1483
"('Many customers investigated those purple libraries.',)",,,1,dev,1,0,1490
"('Many customers investigated those purple library.',)",,,0,dev,0,1,1491
"(""Girls didn't bring this rough plate."",)",,,1,dev,1,0,1510
"(""Girls didn't bring this rough plates."",)",,,0,dev,0,1,1511
"('Adults bike to that green art gallery.',)",,,1,dev,1,0,1520
"('Adults bike to that green art galleries.',)",,,0,dev,0,1,1521
"('Brad can love this purple book.',)",,,1,dev,1,0,1548
"('Brad can love this purple books.',)",,,0,dev,0,1,1549
"('Karen listened to that big customer.',)",,,1,dev,1,0,1594
"('Karen listened to that big customers.',)",,,0,dev,0,1,1595
"('Marla has hurt those small guests.',)",,,1,dev,1,0,1628
"('Marla has hurt those small guest.',)",,,0,dev,0,1,1629
"('The chicken bothered this red hospital.',)",,,1,dev,1,0,1632
"('The chicken bothered this red hospitals.',)",,,0,dev,0,1,1633
"('Steven has disliked these important guests.',)",,,1,dev,1,0,1634
"('Steven has disliked these important guest.',)",,,0,dev,0,1,1635
"('Bradley hugged those smart girls.',)",,,1,dev,1,0,1648
"('Bradley hugged those smart girl.',)",,,0,dev,0,1,1649
"(""Tiffany isn't firing this confident guy."",)",,,1,dev,1,0,1650
"(""Tiffany isn't firing this confident guys."",)",,,0,dev,0,1,1651
"('Sonia tours that exposed movie theater.',)",,,1,dev,1,0,1652
"('Sonia tours that exposed movie theaters.',)",,,0,dev,0,1,1653
"('Florence had researched that important museum.',)",,,1,dev,1,0,1676
"('Florence had researched that important museums.',)",,,0,dev,0,1,1677
"('Jeffrey went to those cheap schools.',)",,,1,dev,1,0,1686
"('Jeffrey went to those cheap school.',)",,,0,dev,0,1,1687
"(""This company wasn't talking about this lost pedestrian."",)",,,1,dev,1,0,1698
"(""This company wasn't talking about this lost pedestrians."",)",,,0,dev,0,1,1699
"('Every lamp aggravated these busy cashiers.',)",,,1,dev,1,0,1700
"('Every lamp aggravated these busy cashier.',)",,,0,dev,0,1,1701
"('Marie broke those new glasses.',)",,,1,dev,1,0,1708
"('Marie broke those new glass.',)",,,0,dev,0,1,1709
"(""This committee isn't describing this good pamphlet."",)",,,1,dev,1,0,1718
"(""This committee isn't describing this good pamphlets."",)",,,0,dev,0,1,1719
"('A teacher could bring this clean hospital.',)",,,1,dev,1,0,1758
"('A teacher could bring this clean hospitals.',)",,,0,dev,0,1,1759
"('A cashier was passing this black movie theater.',)",,,1,dev,1,0,1766
"('A cashier was passing this black movie theaters.',)",,,0,dev,0,1,1767
"(""These women shouldn't hate this good story."",)",,,1,dev,1,0,1776
"(""These women shouldn't hate this good stories."",)",,,0,dev,0,1,1777
"('Russell visits these confident dancers.',)",,,1,dev,1,0,1818
"('Russell visits these confident dancer.',)",,,0,dev,0,1,1819
"('Julia skated around that popular cafe.',)",,,1,dev,1,0,1824
"('Julia skated around that popular cafes.',)",,,0,dev,0,1,1825
"('Katherine can clean that small dress.',)",,,1,dev,1,0,1832
"('Katherine can clean that small dresses.',)",,,0,dev,0,1,1833
"('Jodi argued about this black pamphlet.',)",,,1,dev,1,0,1852
"('Jodi argued about this black pamphlets.',)",,,0,dev,0,1,1853
"(""Colleen didn't embarrass this good cashier."",)",,,1,dev,1,0,1858
"(""Colleen didn't embarrass this good cashiers."",)",,,0,dev,0,1,1859
"('Kevin does drop by those cheap malls.',)",,,1,dev,1,0,1874
"('Kevin does drop by those cheap mall.',)",,,0,dev,0,1,1875
"('The Borgias have examined these bad newspaper articles.',)",,,1,dev,1,0,1886
"('The Borgias have examined these bad newspaper article.',)",,,0,dev,0,1,1887
"(""Every actor hadn't observed those determined customers."",)",,,1,dev,1,0,1890
"(""Every actor hadn't observed those determined customer."",)",,,0,dev,0,1,1891
"(""Omar hasn't left this lost boy."",)",,,1,dev,1,0,1928
"(""Omar hasn't left this lost boys."",)",,,0,dev,0,1,1929
"('Linda finds those gray hospitals.',)",,,1,dev,1,0,1932
"('Linda finds those gray hospital.',)",,,0,dev,0,1,1933
"(""The school won't praise those standing waitresses."",)",,,1,dev,1,0,1938
"(""The school won't praise those standing waitress."",)",,,0,dev,0,1,1939
"(""Michael isn't biking to those black hospitals."",)",,,1,dev,1,0,1952
"(""Michael isn't biking to those black hospital."",)",,,0,dev,0,1,1953
"('All actresses are embarrassing that exposed hospital.',)",,,1,dev,1,0,1998
"('All actresses are embarrassing that exposed hospitals.',)",,,0,dev,0,1,1999
"(""Sara hasn't bored this displeased senator."",)",,,1,test,1,0,6
"(""Sara hasn't bored this displeased senators."",)",,,0,test,0,1,7
"('Diane should complain about these unconvinced drivers.',)",,,1,test,1,0,12
"('Diane should complain about these unconvinced driver.',)",,,0,test,0,1,13
"('Tracy praises those lucky guys.',)",,,1,test,1,0,16
"('Tracy praises those lucky guy.',)",,,0,test,0,1,17
"('Many men have these messy cups.',)",,,1,test,1,0,26
"('Many men have these messy cup.',)",,,0,test,0,1,27
"('All bikes embarrass those uncertain teenagers.',)",,,1,test,1,0,32
"('All bikes embarrass those uncertain teenager.',)",,,0,test,0,1,33
"('Those associations will have these old libraries.',)",,,1,test,1,0,46
"('Those associations will have these old library.',)",,,0,test,0,1,47
"('Tamara attacked these bad boys.',)",,,1,test,1,0,50
"('Tamara attacked these bad boy.',)",,,0,test,0,1,51
"('Jesus wears these big shawls.',)",,,1,test,1,0,52
"('Jesus wears these big shawl.',)",,,0,test,0,1,53
"('Jessica investigated these standing dancers.',)",,,1,test,1,0,60
"('Jessica investigated these standing dancer.',)",,,0,test,0,1,61
"(""Stephanie wasn't distracting those green schools."",)",,,1,test,1,0,84
"(""Stephanie wasn't distracting those green school."",)",,,0,test,0,1,85
"(""That teenager hasn't investigated these fast children."",)",,,1,test,1,0,86
"(""That teenager hasn't investigated these fast child."",)",,,0,test,0,1,87
"('A lot of libraries argue about this good brochure.',)",,,1,test,1,0,90
"('A lot of libraries argue about this good brochures.',)",,,0,test,0,1,91
"('Dawn scans this good commentary.',)",,,1,test,1,0,96
"('Dawn scans this good commentaries.',)",,,0,test,0,1,97
"('That child sees these rough hospitals.',)",,,1,test,1,0,100
"('That child sees these rough hospital.',)",,,0,test,0,1,101
"(""Laura isn't firing this scared waitress."",)",,,1,test,1,0,108
"(""Laura isn't firing this scared waitresses."",)",,,0,test,0,1,109
"('Winston Churchill approaches those displeased dancers.',)",,,1,test,1,0,112
"('Winston Churchill approaches those displeased dancer.',)",,,0,test,0,1,113
"('The mirrors shocked that bad university.',)",,,1,test,1,0,124
"('The mirrors shocked that bad universities.',)",,,0,test,0,1,125
"('These gloves have scared those troubled actresses.',)",,,1,test,1,0,148
"('These gloves have scared those troubled actress.',)",,,0,test,0,1,149
"('These women forget those lost senators.',)",,,1,test,1,0,156
"('These women forget those lost senator.',)",,,0,test,0,1,157
"('A skateboard worries this troubled teenager.',)",,,1,test,1,0,164
"('A skateboard worries this troubled teenagers.',)",,,0,test,0,1,165
"('Many waiters heal that gray horse.',)",,,1,test,1,0,182
"('Many waiters heal that gray horses.',)",,,0,test,0,1,183
"('Monica notices that red cafe.',)",,,1,test,1,0,192
"('Monica notices that red cafes.',)",,,0,test,0,1,193
"('Most commentaries have worried those smooth banks.',)",,,1,test,1,0,208
"('Most commentaries have worried those smooth bank.',)",,,0,test,0,1,209
"('Many museums have talked about those unconvinced actors.',)",,,1,test,1,0,214
"('Many museums have talked about those unconvinced actor.',)",,,0,test,0,1,215
"('Dana cleans these concealed rabbits.',)",,,1,test,1,0,216
"('Dana cleans these concealed rabbit.',)",,,0,test,0,1,217
"('Walter was astounding these good governments.',)",,,1,test,1,0,220
"('Walter was astounding these good government.',)",,,0,test,0,1,221
"('These students healed these big senators.',)",,,1,test,1,0,228
"('These students healed these big senator.',)",,,0,test,0,1,229
"('Heather hates these long commentaries.',)",,,1,test,1,0,236
"('Heather hates these long commentary.',)",,,0,test,0,1,237
"('Ella helps those important guests.',)",,,1,test,1,0,240
"('Ella helps those important guest.',)",,,0,test,0,1,241
"('Janet sold this brown chair.',)",,,1,test,1,0,242
"('Janet sold this brown chairs.',)",,,0,test,0,1,243
"('Karla knows that lost guest.',)",,,1,test,1,0,248
"('Karla knows that lost guests.',)",,,0,test,0,1,249
"(""Dana hasn't described those exposed guests."",)",,,1,test,1,0,254
"(""Dana hasn't described those exposed guest."",)",,,0,test,0,1,255
"('Melissa brought this exposed painting.',)",,,1,test,1,0,260
"('Melissa brought this exposed paintings.',)",,,0,test,0,1,261
"(""The person wasn't questioning that unconvinced cashier."",)",,,1,test,1,0,282
"(""The person wasn't questioning that unconvinced cashiers."",)",,,0,test,0,1,283
"('Monet embarrassed those good companies.',)",,,1,test,1,0,296
"('Monet embarrassed those good company.',)",,,0,test,0,1,297
"('A lot of people sound like this black brochure.',)",,,1,test,1,0,306
"('A lot of people sound like this black brochures.',)",,,0,test,0,1,307
"('Kristin was arriving at these purple art galleries.',)",,,1,test,1,0,322
"('Kristin was arriving at these purple art gallery.',)",,,0,test,0,1,323
"(""Kristin hasn't dropped by this hard art gallery."",)",,,1,test,1,0,326
"(""Kristin hasn't dropped by this hard art galleries."",)",,,0,test,0,1,327
"('Carrie respects that exposed doctor.',)",,,1,test,1,0,336
"('Carrie respects that exposed doctors.',)",,,0,test,0,1,337
"(""Sara wasn't arguing about that happy adult."",)",,,1,test,1,0,342
"(""Sara wasn't arguing about that happy adults."",)",,,0,test,0,1,343
"(""Dana wasn't noticing these gray prints."",)",,,1,test,1,0,386
"(""Dana wasn't noticing these gray print."",)",,,0,test,0,1,387
"('The people talk about this good mall.',)",,,1,test,1,0,390
"('The people talk about this good malls.',)",,,0,test,0,1,391
"('Those patients escape from these cheap movie theaters.',)",,,1,test,1,0,392
"('Those patients escape from these cheap movie theater.',)",,,0,test,0,1,393
"('Mark disturbed these ill students.',)",,,1,test,1,0,400
"('Mark disturbed these ill student.',)",,,0,test,0,1,401
"('The girls buy those rough photographs.',)",,,1,test,1,0,424
"('The girls buy those rough photograph.',)",,,0,test,0,1,425
"('Carolyn talked about that content guest.',)",,,1,test,1,0,426
"('Carolyn talked about that content guests.',)",,,0,test,0,1,427
"('Most pedestrians work with those uncertain guests.',)",,,1,test,1,0,436
"('Most pedestrians work with those uncertain guest.',)",,,0,test,0,1,437
"('Those pies bother these nice guests.',)",,,1,test,1,0,450
"('Those pies bother these nice guest.',)",,,0,test,0,1,451
"('Benjamin referenced that busy senator.',)",,,1,test,1,0,464
"('Benjamin referenced that busy senators.',)",,,0,test,0,1,465
"('Many scarves annoy these popular governments.',)",,,1,test,1,0,472
"('Many scarves annoy these popular government.',)",,,0,test,0,1,473
"('Carl discovers this orange rug.',)",,,1,test,1,0,474
"('Carl discovers this orange rugs.',)",,,0,test,0,1,475
"(""All girls haven't disagreed with those important essays."",)",,,1,test,1,0,478
"(""All girls haven't disagreed with those important essay."",)",,,0,test,0,1,479
"('Some ladies describe these bad senators.',)",,,1,test,1,0,482
"('Some ladies describe these bad senator.',)",,,0,test,0,1,483
"('Some boy attacked this uncertain adult.',)",,,1,test,1,0,488
"('Some boy attacked this uncertain adults.',)",,,0,test,0,1,489
"('Meredith drives to that red public park.',)",,,1,test,1,0,506
"('Meredith drives to that red public parks.',)",,,0,test,0,1,507
"('Most banks will help this content senator.',)",,,1,test,1,0,510
"('Most banks will help this content senators.',)",,,0,test,0,1,511
"('The Borgias disgusts that nice actor.',)",,,1,test,1,0,526
"('The Borgias disgusts that nice actors.',)",,,0,test,0,1,527
"('Judy was embarrassing those ill boys.',)",,,1,test,1,0,528
"('Judy was embarrassing those ill boy.',)",,,0,test,0,1,529
"('Robert hides those black cafes.',)",,,1,test,1,0,550
"('Robert hides those black cafe.',)",,,0,test,0,1,551
"('Kristen could forget those bad essays.',)",,,1,test,1,0,556
"('Kristen could forget those bad essay.',)",,,0,test,0,1,557
"('Those windows hurt these hidden students.',)",,,1,test,1,0,560
"('Those windows hurt these hidden student.',)",,,0,test,0,1,561
"('Florence upset these out in the open girls.',)",,,1,test,1,0,562
"('Florence upset these out in the open girl.',)",,,0,test,0,1,563
"('Every girl disturbed this excited guy.',)",,,1,test,1,0,564
"('Every girl disturbed this excited guys.',)",,,0,test,0,1,565
"('All companies conceal those unemployed actresses.',)",,,1,test,1,0,584
"('All companies conceal those unemployed actress.',)",,,0,test,0,1,585
"(""William isn't examining these gray reports."",)",,,1,test,1,0,588
"(""William isn't examining these gray report."",)",,,0,test,0,1,589
"('Marie criticizes these uncertain adults.',)",,,1,test,1,0,598
"('Marie criticizes these uncertain adult.',)",,,0,test,0,1,599
"('Charles is escaping from these confident patients.',)",,,1,test,1,0,610
"('Charles is escaping from these confident patient.',)",,,0,test,0,1,611
"(""Laura hadn't praised those scared drivers."",)",,,1,test,1,0,612
"(""Laura hadn't praised those scared driver."",)",,,0,test,0,1,613
"('Steve conceals these young pedestrians.',)",,,1,test,1,0,630
"('Steve conceals these young pedestrian.',)",,,0,test,0,1,631
"('Wayne thinks about that bad university.',)",,,1,test,1,0,638
"('Wayne thinks about that bad universities.',)",,,0,test,0,1,639
"('George talked to those hopeful drivers.',)",,,1,test,1,0,650
"('George talked to those hopeful driver.',)",,,0,test,0,1,651
"(""This driver hasn't passed this blue library."",)",,,1,test,1,0,686
"(""This driver hasn't passed this blue libraries."",)",,,0,test,0,1,687
"('Aaron remembers this busy actress.',)",,,1,test,1,0,698
"('Aaron remembers this busy actresses.',)",,,0,test,0,1,699
"('Marcus has complained about these unsure dancers.',)",,,1,test,1,0,720
"('Marcus has complained about these unsure dancer.',)",,,0,test,0,1,721
"('All screens shock that uncertain cashier.',)",,,1,test,1,0,726
"('All screens shock that uncertain cashiers.',)",,,0,test,0,1,727
"('Paul visited this delighted driver.',)",,,1,test,1,0,730
"('Paul visited this delighted drivers.',)",,,0,test,0,1,731
"('Some girls question that excited student.',)",,,1,test,1,0,734
"('Some girls question that excited students.',)",,,0,test,0,1,735
"('The movie theater confuses this popular government.',)",,,1,test,1,0,738
"('The movie theater confuses this popular governments.',)",,,0,test,0,1,739
"('Theodore is observing those important drivers.',)",,,1,test,1,0,758
"('Theodore is observing those important driver.',)",,,0,test,0,1,759
"('George talked about these sick senators.',)",,,1,test,1,0,760
"('George talked about these sick senator.',)",,,0,test,0,1,761
"(""Jerry wouldn't heal that good waitress."",)",,,1,test,1,0,768
"(""Jerry wouldn't heal that good waitresses."",)",,,0,test,0,1,769
"('Barbara talked about this uncertain actor.',)",,,1,test,1,0,778
"('Barbara talked about this uncertain actors.',)",,,0,test,0,1,779
"('Tina cures this unemployed teenager.',)",,,1,test,1,0,780
"('Tina cures this unemployed teenagers.',)",,,0,test,0,1,781
"('Tonya loves those hard newspaper articles.',)",,,1,test,1,0,782
"('Tonya loves those hard newspaper article.',)",,,0,test,0,1,783
"('Some coat could disgust those popular drivers.',)",,,1,test,1,0,802
"('Some coat could disgust those popular driver.',)",,,0,test,0,1,803
"(""Rachel shouldn't care for this sick guy."",)",,,1,test,1,0,814
"(""Rachel shouldn't care for this sick guys."",)",,,0,test,0,1,815
"(""Lawrence hadn't talked to this good pedestrian."",)",,,1,test,1,0,836
"(""Lawrence hadn't talked to this good pedestrians."",)",,,0,test,0,1,837
"('Ellen could approach these out in the open cashiers.',)",,,1,test,1,0,842
"('Ellen could approach these out in the open cashier.',)",,,0,test,0,1,843
"('Many adults could clean that gray movie theater.',)",,,1,test,1,0,864
"('Many adults could clean that gray movie theaters.',)",,,0,test,0,1,865
"('All cashiers flee from this popular movie theater.',)",,,1,test,1,0,878
"('All cashiers flee from this popular movie theaters.',)",,,0,test,0,1,879
"('The newspaper articles embarrass this lost doctor.',)",,,1,test,1,0,880
"('The newspaper articles embarrass this lost doctors.',)",,,0,test,0,1,881
"('Leslie could conceal this confident adult.',)",,,1,test,1,0,886
"('Leslie could conceal this confident adults.',)",,,0,test,0,1,887
"('Karla does shock this small lady.',)",,,1,test,1,0,888
"('Karla does shock this small ladies.',)",,,0,test,0,1,889
"('Girls fix those good cups.',)",,,1,test,1,0,910
"('Girls fix those good cup.',)",,,0,test,0,1,911
"('The Impressionists conceal those concealed waitresses.',)",,,1,test,1,0,918
