inputs,context,topic,org_label,set-0,string_label,label,id
"('That horse upsets that men.',)",,,0,dev,0,1,1195
"('Jodi approaches those children.',)",,,1,dev,1,0,1196
"('Jodi approaches that children.',)",,,0,dev,0,1,1197
"('Those steps embarrass that man.',)",,,1,dev,1,0,1200
"('Those steps embarrass those man.',)",,,0,dev,0,1,1201
"('Naomi leaves those men.',)",,,1,dev,1,0,1210
"('Naomi leaves that men.',)",,,0,dev,0,1,1211
"('Becky has argued about these alumni.',)",,,1,dev,1,0,1240
"('Becky has argued about this alumni.',)",,,0,dev,0,1,1241
"('This doctor had hired that child.',)",,,1,dev,1,0,1272
"('This doctor had hired those child.',)",,,0,dev,0,1,1273
"('Most gates bore that woman.',)",,,1,dev,1,0,1320
"('Most gates bore those woman.',)",,,0,dev,0,1,1321
"('The Impressionists annoy these alumni.',)",,,1,dev,1,0,1362
"('The Impressionists annoy this alumni.',)",,,0,dev,0,1,1363
"('Curtis bikes to those oases.',)",,,1,dev,1,0,1368
"('Curtis bikes to that oases.',)",,,0,dev,0,1,1369
"('The legislature listened to these women.',)",,,1,dev,1,0,1380
"('The legislature listened to this women.',)",,,0,dev,0,1,1381
"('Some customers skate around this oasis.',)",,,1,dev,1,0,1422
"('Some customers skate around these oasis.',)",,,0,dev,0,1,1423
"(""Every print hasn't bored this man."",)",,,1,dev,1,0,1452
"(""Every print hasn't bored these man."",)",,,0,dev,0,1,1453
"('Many cakes shocked that person.',)",,,1,dev,1,0,1468
"('Many cakes shocked those person.',)",,,0,dev,0,1,1469
"('Caroline has respected this woman.',)",,,1,dev,1,0,1520
"('Caroline has respected these woman.',)",,,0,dev,0,1,1521
"('Monet cared for those children.',)",,,1,dev,1,0,1528
"('Monet cared for that children.',)",,,0,dev,0,1,1529
"('That company aggravated these women.',)",,,1,dev,1,0,1538
"('That company aggravated this women.',)",,,0,dev,0,1,1539
"('Christine disturbed this woman.',)",,,1,dev,1,0,1540
"('Christine disturbed these woman.',)",,,0,dev,0,1,1541
"('Ann will lift those geese.',)",,,1,dev,1,0,1588
"('Ann will lift that geese.',)",,,0,dev,0,1,1589
"('A lot of tomatoes astound these women.',)",,,1,dev,1,0,1600
"('A lot of tomatoes astound this women.',)",,,0,dev,0,1,1601
"('Grace ran around these oases.',)",,,1,dev,1,0,1606
"('Grace ran around this oases.',)",,,0,dev,0,1,1607
"('An apple can disturb those men.',)",,,1,dev,1,0,1608
"('An apple can disturb that men.',)",,,0,dev,0,1,1609
"('The Impressionists had cleaned those feet.',)",,,1,dev,1,0,1632
"('The Impressionists had cleaned that feet.',)",,,0,dev,0,1,1633
"('Irene should boycott that oasis.',)",,,1,dev,1,0,1636
"('Irene should boycott those oasis.',)",,,0,dev,0,1,1637
"('A lot of students work with these women.',)",,,1,dev,1,0,1644
"('A lot of students work with this women.',)",,,0,dev,0,1,1645
"('Walter is approaching this person.',)",,,1,dev,1,0,1652
"('Walter is approaching these person.',)",,,0,dev,0,1,1653
"('Maria would tour these oases.',)",,,1,dev,1,0,1662
"('Maria would tour this oases.',)",,,0,dev,0,1,1663
"('Many adults should describe this woman.',)",,,1,dev,1,0,1714
"('Many adults should describe these woman.',)",,,0,dev,0,1,1715
"('Most teachers escape from these men.',)",,,1,dev,1,0,1726
"('Most teachers escape from this men.',)",,,0,dev,0,1,1727
"('Tiffany was exiting that oasis.',)",,,1,dev,1,0,1742
"('Tiffany was exiting those oasis.',)",,,0,dev,0,1,1743
"(""A lot of art galleries hadn't shocked that man."",)",,,1,dev,1,0,1764
"(""A lot of art galleries hadn't shocked those man."",)",,,0,dev,0,1,1765
"(""Keith wasn't listening to these children."",)",,,1,dev,1,0,1788
"(""Keith wasn't listening to this children."",)",,,0,dev,0,1,1789
"('A cart alarms this woman.',)",,,1,dev,1,0,1802
"('A cart alarms these woman.',)",,,0,dev,0,1,1803
"('Kendra had concealed that thesis.',)",,,1,dev,1,0,1812
"('Kendra had concealed those thesis.',)",,,0,dev,0,1,1813
"('These waiters respect this woman.',)",,,1,dev,1,0,1814
"('These waiters respect these woman.',)",,,0,dev,0,1,1815
"('Those students care for this woman.',)",,,1,dev,1,0,1820
"('Those students care for these woman.',)",,,0,dev,0,1,1821
"('Clyde watches that woman.',)",,,1,dev,1,0,1830
"('Clyde watches those woman.',)",,,0,dev,0,1,1831
"('Vanessa criticizes those oases.',)",,,1,dev,1,0,1870
"('Vanessa criticizes that oases.',)",,,0,dev,0,1,1871
"('Florence was insulting this oasis.',)",,,1,dev,1,0,1872
"('Florence was insulting these oasis.',)",,,0,dev,0,1,1873
"('Jennifer does admire this foot.',)",,,1,dev,1,0,1876
"('Jennifer does admire these foot.',)",,,0,dev,0,1,1877
"('Karla walks through these oases.',)",,,1,dev,1,0,1920
"('Karla walks through this oases.',)",,,0,dev,0,1,1921
"('Eric will talk to these children.',)",,,1,dev,1,0,1926
"('Eric will talk to this children.',)",,,0,dev,0,1,1927
"('Tonya could tour this oasis.',)",,,1,dev,1,0,1928
"('Tonya could tour these oasis.',)",,,0,dev,0,1,1929
"(""All cashiers weren't embarrassing those women."",)",,,1,dev,1,0,1950
"(""All cashiers weren't embarrassing that women."",)",,,0,dev,0,1,1951
"('All children research that basis.',)",,,1,dev,1,0,1976
"('All children research those basis.',)",,,0,dev,0,1,1977
"(""Susan hasn't exited those oases."",)",,,1,dev,1,0,1984
"(""Susan hasn't exited that oases."",)",,,0,dev,0,1,1985
"('The cashier hates these people.',)",,,1,dev,1,0,1988
"('The cashier hates this people.',)",,,0,dev,0,1,1989
"('Carl talked to this alumnus.',)",,,1,dev,1,0,1996
"('Carl talked to these alumnus.',)",,,0,dev,0,1,1997
"('All boys boast about that child.',)",,,1,test,1,0,0
"('All boys boast about those child.',)",,,0,test,0,1,1
"('Those ladies walk through those oases.',)",,,1,test,1,0,4
"('Those ladies walk through that oases.',)",,,0,test,0,1,5
"(""Sonia hadn't boasted about those men."",)",,,1,test,1,0,14
"(""Sonia hadn't boasted about that men."",)",,,0,test,0,1,15
"(""Benjamin wasn't running around this oasis."",)",,,1,test,1,0,16
"(""Benjamin wasn't running around these oasis."",)",,,0,test,0,1,17
"(""Elaine isn't breaking that foot."",)",,,1,test,1,0,18
"(""Elaine isn't breaking those foot."",)",,,0,test,0,1,19
"('A pedestrian lifted this axis.',)",,,1,test,1,0,22
"('A pedestrian lifted these axis.',)",,,0,test,0,1,23
"('Helen argued about these syntheses.',)",,,1,test,1,0,28
"('Helen argued about this syntheses.',)",,,0,test,0,1,29
"('Natalie describes this child.',)",,,1,test,1,0,30
"('Natalie describes these child.',)",,,0,test,0,1,31
"('Robert attacks that child.',)",,,1,test,1,0,44
"('Robert attacks those child.',)",,,0,test,0,1,45
"('Many men examine those analyses.',)",,,1,test,1,0,68
"('Many men examine that analyses.',)",,,0,test,0,1,69
"('Janice has hated this alumnus.',)",,,1,test,1,0,84
"('Janice has hated these alumnus.',)",,,0,test,0,1,85
"(""Theresa isn't dropping by that oasis."",)",,,1,test,1,0,108
"(""Theresa isn't dropping by those oasis."",)",,,0,test,0,1,109
"('Joel might criticize those theses.',)",,,1,test,1,0,150
"('Joel might criticize that theses.',)",,,0,test,0,1,151
"('Some people run around that oasis.',)",,,1,test,1,0,152
"('Some people run around those oasis.',)",,,0,test,0,1,153
"('The museums fire those alumni.',)",,,1,test,1,0,162
"('The museums fire that alumni.',)",,,0,test,0,1,163
"(""Samuel isn't exploring those oases."",)",,,1,test,1,0,178
"(""Samuel isn't exploring that oases."",)",,,0,test,0,1,179
"(""These drawings couldn't look like those people."",)",,,1,test,1,0,196
"(""These drawings couldn't look like that people."",)",,,0,test,0,1,197
"('Beth will clean this tooth.',)",,,1,test,1,0,202
"('Beth will clean these tooth.',)",,,0,test,0,1,203
"('Omar criticizes these men.',)",,,1,test,1,0,222
"('Omar criticizes this men.',)",,,0,test,0,1,223
"('All cakes bother this person.',)",,,1,test,1,0,238
"('All cakes bother these person.',)",,,0,test,0,1,239
"('Rachelle can break this tooth.',)",,,1,test,1,0,254
"('Rachelle can break these tooth.',)",,,0,test,0,1,255
"('Liam liked that oasis.',)",,,1,test,1,0,258
"('Liam liked those oasis.',)",,,0,test,0,1,259
"(""Those mushrooms hadn't irritated that woman."",)",,,1,test,1,0,268
"(""Those mushrooms hadn't irritated those woman."",)",,,0,test,0,1,269
"(""Keith wasn't breaking that foot."",)",,,1,test,1,0,274
"(""Keith wasn't breaking those foot."",)",,,0,test,0,1,275
"('Winston Churchill boasted about that basis.',)",,,1,test,1,0,276
"('Winston Churchill boasted about those basis.',)",,,0,test,0,1,277
"('Winston Churchill would research this paralysis.',)",,,1,test,1,0,278
"('Winston Churchill would research these paralysis.',)",,,0,test,0,1,279
"('Renee had upset that child.',)",,,1,test,1,0,286
"('Renee had upset those child.',)",,,0,test,0,1,287
"('Most people examine that thesis.',)",,,1,test,1,0,300
"('Most people examine those thesis.',)",,,0,test,0,1,301
"('Kayla found that cactus.',)",,,1,test,1,0,304
"('Kayla found those cactus.',)",,,0,test,0,1,305
"('Robert concealed these men.',)",,,1,test,1,0,314
"('Robert concealed this men.',)",,,0,test,0,1,315
"('Bradley kisses that woman.',)",,,1,test,1,0,316
"('Bradley kisses those woman.',)",,,0,test,0,1,317
"('Phillip finds this ox.',)",,,1,test,1,0,330
"('Phillip finds these ox.',)",,,0,test,0,1,331
"('Lisa exited these oases.',)",,,1,test,1,0,334
"('Lisa exited this oases.',)",,,0,test,0,1,335
"('Those teenagers had disagreed with that thesis.',)",,,1,test,1,0,340
"('Those teenagers had disagreed with those thesis.',)",,,0,test,0,1,341
"('The Clintons buy those oases.',)",,,1,test,1,0,348
"('The Clintons buy that oases.',)",,,0,test,0,1,349
"('Laura fired these alumni.',)",,,1,test,1,0,364
"('Laura fired this alumni.',)",,,0,test,0,1,365
"('Many cashiers drive to this oasis.',)",,,1,test,1,0,376
"('Many cashiers drive to these oasis.',)",,,0,test,0,1,377
"('Tanya irritated this child.',)",,,1,test,1,0,384
"('Tanya irritated these child.',)",,,0,test,0,1,385
"('Christina was listening to this person.',)",,,1,test,1,0,396
"('Christina was listening to these person.',)",,,0,test,0,1,397
"('Deborah does care for this child.',)",,,1,test,1,0,398
"('Deborah does care for these child.',)",,,0,test,0,1,399
"('Melissa flees from those women.',)",,,1,test,1,0,404
"('Melissa flees from that women.',)",,,0,test,0,1,405
"(""Every teenager wouldn't drive to those oases."",)",,,1,test,1,0,420
"(""Every teenager wouldn't drive to that oases."",)",,,0,test,0,1,421
"('Associations should irritate that woman.',)",,,1,test,1,0,446
"('Associations should irritate those woman.',)",,,0,test,0,1,447
"('That play did scare those people.',)",,,1,test,1,0,450
"('That play did scare that people.',)",,,0,test,0,1,451
"('Some skateboards distract that child.',)",,,1,test,1,0,462
"('Some skateboards distract those child.',)",,,0,test,0,1,463
"('Florence leaves this man.',)",,,1,test,1,0,482
"('Florence leaves these man.',)",,,0,test,0,1,483
"('The door upsets that woman.',)",,,1,test,1,0,490
"('The door upsets those woman.',)",,,0,test,0,1,491
"('Ronald walks through this oasis.',)",,,1,test,1,0,494
"('Ronald walks through these oasis.',)",,,0,test,0,1,495
"(""Erin isn't noticing those geese."",)",,,1,test,1,0,502
"(""Erin isn't noticing that geese."",)",,,0,test,0,1,503
"('Thomas hired these people.',)",,,1,test,1,0,506
"('Thomas hired this people.',)",,,0,test,0,1,507
"('Edward could reveal these oxen.',)",,,1,test,1,0,524
"('Edward could reveal this oxen.',)",,,0,test,0,1,525
"('Paula will argue about that child.',)",,,1,test,1,0,530
"('Paula will argue about those child.',)",,,0,test,0,1,531
"('Most dancers examine that thesis.',)",,,1,test,1,0,542
"('Most dancers examine those thesis.',)",,,0,test,0,1,543
"('Eva visited this oasis.',)",,,1,test,1,0,558
"('Eva visited these oasis.',)",,,0,test,0,1,559
"('Sandra knew these men.',)",,,1,test,1,0,570
"('Sandra knew this men.',)",,,0,test,0,1,571
"(""Marie isn't revealing this goose."",)",,,1,test,1,0,578
"(""Marie isn't revealing these goose."",)",,,0,test,0,1,579
"('Rodney hires that man.',)",,,1,test,1,0,584
"('Rodney hires those man.',)",,,0,test,0,1,585
"('Jill has scared that child.',)",,,1,test,1,0,586
"('Jill has scared those child.',)",,,0,test,0,1,587
"('A lot of doctors skate around those oases.',)",,,1,test,1,0,590
"('A lot of doctors skate around that oases.',)",,,0,test,0,1,591
"('Lawrence has lifted those feet.',)",,,1,test,1,0,592
"('Lawrence has lifted that feet.',)",,,0,test,0,1,593
"('Kayla scanned this synopsis.',)",,,1,test,1,0,594
"('Kayla scanned these synopsis.',)",,,0,test,0,1,595
"(""Cindy isn't cleaning these feet."",)",,,1,test,1,0,620
"(""Cindy isn't cleaning this feet."",)",,,0,test,0,1,621
"('Martin walked through those oases.',)",,,1,test,1,0,622
"('Martin walked through that oases.',)",,,0,test,0,1,623
"('Scott criticizes that thesis.',)",,,1,test,1,0,644
"('Scott criticizes those thesis.',)",,,0,test,0,1,645
"('Every guest leaves this alumnus.',)",,,1,test,1,0,658
"('Every guest leaves these alumnus.',)",,,0,test,0,1,659
"(""Cheryl hasn't fired this woman."",)",,,1,test,1,0,678
"(""Cheryl hasn't fired these woman."",)",,,0,test,0,1,679
"('Curtis fled from that man.',)",,,1,test,1,0,716
"('Curtis fled from those man.',)",,,0,test,0,1,717
"(""Jodi isn't irritating this woman."",)",,,1,test,1,0,724
"(""Jodi isn't irritating these woman."",)",,,0,test,0,1,725
"('Many committees can dislike these alumni.',)",,,1,test,1,0,730
"('Many committees can dislike this alumni.',)",,,0,test,0,1,731
"('Candice should describe that child.',)",,,1,test,1,0,742
"('Candice should describe those child.',)",,,0,test,0,1,743
"('Those shoes irritate that person.',)",,,1,test,1,0,760
"('Those shoes irritate those person.',)",,,0,test,0,1,761
"('Richard approached this person.',)",,,1,test,1,0,766
"('Richard approached these person.',)",,,0,test,0,1,767
"('Those drivers had investigated these people.',)",,,1,test,1,0,770
"('Those drivers had investigated this people.',)",,,0,test,0,1,771
"('Ella sounds like that woman.',)",,,1,test,1,0,774
"('Ella sounds like those woman.',)",,,0,test,0,1,775
"('Todd had lifted those teeth.',)",,,1,test,1,0,778
"('Todd had lifted that teeth.',)",,,0,test,0,1,779
"('Some print looked like that child.',)",,,1,test,1,0,780
"('Some print looked like those child.',)",,,0,test,0,1,781
"('The Lutherans have lifted those teeth.',)",,,1,test,1,0,782
"('The Lutherans have lifted that teeth.',)",,,0,test,0,1,783
"('Rose respected that person.',)",,,1,test,1,0,786
"('Rose respected those person.',)",,,0,test,0,1,787
"('The dancers skate around this oasis.',)",,,1,test,1,0,792
"('The dancers skate around these oasis.',)",,,0,test,0,1,793
"('Christina escapes from that person.',)",,,1,test,1,0,794
"('Christina escapes from those person.',)",,,0,test,0,1,795
"(""Alice isn't touring these oases."",)",,,1,test,1,0,800
"(""Alice isn't touring this oases."",)",,,0,test,0,1,801
"('Every government talked about that oasis.',)",,,1,test,1,0,802
"('Every government talked about those oasis.',)",,,0,test,0,1,803
"('This actress dislikes that person.',)",,,1,test,1,0,808
"('This actress dislikes those person.',)",,,0,test,0,1,809
"('Russell loved that man.',)",,,1,test,1,0,818
"('Russell loved those man.',)",,,0,test,0,1,819
"('All students bike to that oasis.',)",,,1,test,1,0,842
"('All students bike to those oasis.',)",,,0,test,0,1,843
"('Christina has shocked that child.',)",,,1,test,1,0,848
"('Christina has shocked those child.',)",,,0,test,0,1,849
"('A lot of guys sounded like that synopsis.',)",,,1,test,1,0,864
"('A lot of guys sounded like those synopsis.',)",,,0,test,0,1,865
"('Every association is distracting that alumnus.',)",,,1,test,1,0,888
"('Every association is distracting those alumnus.',)",,,0,test,0,1,889
"('A lot of guys are cleaning this louse.',)",,,1,test,1,0,900
"('A lot of guys are cleaning these louse.',)",,,0,test,0,1,901
"('Most students listen to that child.',)",,,1,test,1,0,916
"('Most students listen to those child.',)",,,0,test,0,1,917
"('The Borgias discover those axes.',)",,,1,test,1,0,932
"('The Borgias discover that axes.',)",,,0,test,0,1,933
"('Jacqueline would approach these men.',)",,,1,test,1,0,936
"('Jacqueline would approach this men.',)",,,0,test,0,1,937
"('Valerie has fled from these men.',)",,,1,test,1,0,966
"('Valerie has fled from this men.',)",,,0,test,0,1,967
"('Some boy had arrived at these oases.',)",,,1,test,1,0,974
"('Some boy had arrived at this oases.',)",,,0,test,0,1,975
"('That book disgusts those men.',)",,,1,test,1,0,980
"('That book disgusts that men.',)",,,0,test,0,1,981
"('Christine dropped by those oases.',)",,,1,test,1,0,984
"('Christine dropped by that oases.',)",,,0,test,0,1,985
"('These students embarrass this child.',)",,,1,test,1,0,988
"('These students embarrass these child.',)",,,0,test,0,1,989
"(""Ruth isn't taking those feet."",)",,,1,test,1,0,992
"(""Ruth isn't taking that feet."",)",,,0,test,0,1,993
"('These children worries those children.',)",,,1,test,1,0,1024
"('These children worries that children.',)",,,0,test,0,1,1025
"(""Christine wasn't questioning those men."",)",,,1,test,1,0,1030
"(""Christine wasn't questioning that men."",)",,,0,test,0,1,1031
"('Amy kissed this child.',)",,,1,test,1,0,1040
"('Amy kissed these child.',)",,,0,test,0,1,1041
"('Andrew insults this oasis.',)",,,1,test,1,0,1042
"('Andrew insults these oasis.',)",,,0,test,0,1,1043
"('Cheryl was finding this axis.',)",,,1,test,1,0,1044
"('Cheryl was finding these axis.',)",,,0,test,0,1,1045
"('Irene hired that man.',)",,,1,test,1,0,1050
"('Irene hired those man.',)",,,0,test,0,1,1051
"('All drivers have found these people.',)",,,1,test,1,0,1052
"('All drivers have found this people.',)",,,0,test,0,1,1053
"('All people think about those synopses.',)",,,1,test,1,0,1068
"('All people think about that synopses.',)",,,0,test,0,1,1069
"('Guys tour these oases.',)",,,1,test,1,0,1072
"('Guys tour this oases.',)",,,0,test,0,1,1073
"(""Catherine won't run around this oasis."",)",,,1,test,1,0,1080
"(""Catherine won't run around these oasis."",)",,,0,test,0,1,1081
"('The Lutherans fix that foot.',)",,,1,test,1,0,1102
"('The Lutherans fix those foot.',)",,,0,test,0,1,1103
"('Many schools praise that woman.',)",,,1,test,1,0,1118
"('Many schools praise those woman.',)",,,0,test,0,1,1119
"('Patrick conceals those oases.',)",,,1,test,1,0,1128
"('Patrick conceals that oases.',)",,,0,test,0,1,1129
"('Men will aggravate these men.',)",,,1,test,1,0,1130
"('Men will aggravate this men.',)",,,0,test,0,1,1131
"('These dancers upset these children.',)",,,1,test,1,0,1144
"('These dancers upset this children.',)",,,0,test,0,1,1145
"('All adults go to those oases.',)",,,1,test,1,0,1154
"('All adults go to that oases.',)",,,0,test,0,1,1155
"('Most wheelbarrows bother this woman.',)",,,1,test,1,0,1162
"('Most wheelbarrows bother these woman.',)",,,0,test,0,1,1163
"(""Linda hasn't run around that oasis."",)",,,1,test,1,0,1174
"(""Linda hasn't run around those oasis."",)",,,0,test,0,1,1175
"('Todd was questioning that woman.',)",,,1,test,1,0,1178
"('Todd was questioning those woman.',)",,,0,test,0,1,1179
